655219,C4US,00023,     ,Bus US 23,Park Ave,146,City of Norton,146,City of Norton,1.46,"BUS US 23, SR 283",12th St NE,5000,F,98%,0%,0%,0%,1%,0%,F,0.1038,F,0.6057,5200,F,2012,,,,,,,,,,,,,,,
655220,C4US,00023,     ,Bus US 23,Park Ave,146,City of Norton,146,City of Norton,0.04,12th St NE,NCL Norton,4800,G,98%,0%,0%,0%,1%,0%,F,,,,5000,G,2012,,,,,,,,,,,,,,,
655230,A1US,00058,     ,"US 23, Alt US 58, Alt US 58 Par", ,146,City of Norton,097,Wise County,1.03,WCL Norton,11th St,15000,G,93%,0%,1%,0%,5%,0%,F,0.0876,N,0.5436,15000,G,2012,,,,,,,,,,,,,,,
665231,A1US,00058,     ,"US 23, Alt US 58, Alt US 58 Par",Orby Cantrell Hwy,146,City of Norton,097,Wise County,1.50,11th St,US 23,16000,F,93%,0%,1%,0%,5%,0%,F,0.0869,F,0.5002,17000,F,2012,,,,,,,,,,,,,,,
010169,A1US,00058,     ,Alt US 58,Norton Coeburn Rd,146,City of Norton,097,Wise County,1.06,US 23,Wise County Line,12000,F,93%,1%,1%,1%,5%,0%,C,0.0908,F,0.6005,13000,F,2012,,,,,,,,,,,,,,,
655230,A1US,00058,P    ,"US 23, Alt US 58, Alt US 58 Par", ,146,City of Norton,097,Wise County,1.03,WCL Norton,11Th St; 12th St Ext,15000,G,93%,0%,1%,0%,5%,0%,F,0.0876,N,0.5436,15000,G,2012,,,,,,,,,,,,,,,
665231,A1US,00058,P    ,"US 23, Alt US 58, Alt US 58 Par",Orby Cantrell Hwy,146,City of Norton,097,Wise County,1.50,11Th St; 12th St Ext,"ALT US 58, SR 283 Norton-Coeburn Hwy",16000,F,93%,0%,1%,0%,5%,0%,F,0.0869,F,0.5002,17000,F,2012,,,,,,,,,,,,,,,
797812,A1US,00058,P    ,"Alt US 58 WB Exit 038A, Alt US 58 Par", ,146,City of Norton,097,Wise County,0.19,SR 283 A1US 58-P TO RTE 23 SOUTH,US 23 FROM ALT RTE 58; 283,2300,F,,,,,,,X,0.1009,F,1.0000,2300,F,2012,,,,,,,,,,,,,,,
797812,A1US,00058,W038A,"Alt US 58 WB Exit 038A, Alt US 58 Par", ,146,City of Norton,097,Wise County,0.19,SR 283 A1US 58-P TO RTE 23 SOUTH,US 23 Orby Cantrell Hwy,2300,F,,,,,,,X,0.1009,F,1.0000,2300,F,2012,,,,,,,,,,,,,,,
655208,  SR,00074,     ,VA 74,Coeburn Ave,146,City of Norton,146,City of Norton,0.45,Park Ave,Kentucky Ave,2700,F,96%,0%,2%,0%,1%,0%,C,0.0838,F,0.5347,2800,F,2012,,,,,,,,,,,,,,,
655212,  SR,00074,     ,VA 74,Kentucky Ave,146,City of Norton,146,City of Norton,1.32,Coeburn Rd,12th St,1300,F,94%,1%,1%,1%,4%,0%,F,0.1006,F,0.5660,1400,F,2012,,,,,,,,,,,,,,,
655213,  SR,00074,     ,VA 74,Kentucky Ave,146,City of Norton,146,City of Norton,0.39,12th St,ECL Norton,1500,F,94%,1%,1%,1%,4%,0%,C,0.0956,F,0.5238,1600,F,2012,,,,,,,,,,,,,,,
010708,  SR,00283,     ,VA 283,Trail of the Lonesome Pine,146,City of Norton,097,Wise County,0.36,Bus US 23,Alt US 58; US 23,13000,F,98%,0%,0%,0%,1%,0%,C,0.0839,F,0.5009,13000,F,2012,,,,,,,,,,,,,,,
655210, 146,00001,     ,146-1,Kentucky Ave,146,City of Norton,146,City of Norton,1.03,11Th St,Coeburn Rd,1600,F,93%,1%,3%,1%,3%,0%,C,0.0910,F,0.5096,1700,F,2012,,,,,,,,,,,,,,,
796411, 146,00002,     ,146-2, ,146,City of Norton,146,City of Norton,0.08,21st St,WCL Norton,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796412, 146,00003,     ,146-3, ,146,City of Norton,146,City of Norton,1.55,Alt US 58,97-757 Norton Coeburn Rd; CL Norton,4400,F,98%,0%,1%,1%,0%,0%,C,0.0888,F,0.5411,4700,F,2012,,,,,,,,,,,,,,,
781837, 146,00240,     ,146-240,12th St,146,City of Norton,146,City of Norton,0.21,Ramp Fr US 23,146-1 Kentucky Ave @ 11th St,6900,F,93%,1%,1%,1%,4%,0%,F,0.0886,F,0.5934,7400,F,2012,,,,,,,,,,,,,,,
655205, 146,00240,     ,146-240,11th St,146,City of Norton,146,City of Norton,0.18,Kentucky Ave,US 23 Park Ave,6900,F,93%,1%,1%,1%,4%,0%,C,0.0929,F,0.6250,7300,F,2012,,,,,,,,,,,,,,,
110061, 146,00241,     ,146-241,Dorchester Rd,146,City of Norton,146,City of Norton,1.96,WCL Norton,NCL Norton,570,F,98%,0%,1%,0%,1%,0%,C,0.1224,F,0.6286,590,F,2012,,,,,,,,,,,,,,,
655400, 146,00242,     ,146-242,12th Street NE,146,City of Norton,146,City of Norton,0.28,US 23 Park Ave,NCL Norton,220,F,98%,0%,1%,0%,1%,0%,F,0.1194,F,0.6607,230,F,2012,,,,,,,,,,,,,,,
555001, 146,00000,     ,146-0,10th St,146,City of Norton,146,City of Norton,0.00,Pine St,Spruce St,670,F,,,,,,,X,0.0999,F,0.5789,710,F,2012,,,,,,,,,,,,,,,
546000, 146,00000,     ,146-0,Chesnut Avenue,146,City of Norton,146,City of Norton,0.00,Kline Avenue,Ridge Avenue,1200,F,,,,,,,X,0.1028,F,0.5849,1200,F,2012,,,,,,,,,,,,,,,
546001, 146,00000,     ,146-0,SR 619,146,City of Norton,146,City of Norton,0.00,Wise County Line,Hoot Owl Hollow Rd,180,G,,,,,,,X,,,,180,G,2012,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
