 ,,000,Arlington County,16,Urban Minor Arterial,,,              ,540,110,0.83%,0.24%,,,,109,443,0.12%,0.05%,,,,0,0.00%,0.00%,,,,649,553,0.29%,,
 ,,000,Arlington County,17,Urban Collector,,,              ,143,931,0.22%,0.06%,,,,1,206,0.00%,0.00%,,,,0,0.00%,0.00%,,,,145,137,0.06%,,
 ,,000,Arlington County,19,Urban Local System,,,              ,367,100,0.56%,0.16%,,,,2,795,0.00%,0.00%,,,,0,0.00%,0.00%,,,,369,895,0.16%,,
 ,,000,Arlington County Total:,,,,,,1,123,523,1.72%,0.50%,,,,1,904,858,2.04%,0.85%,,,,1,395,085,2.10%,0.62%,,,,4,423,465,1.97%,,
 ,,007,Augusta County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,641,770,2.47%,0.73%,,,,1,641,770,0.73%,,
 ,,007,Augusta County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,366,018,0.39%,0.16%,,,,0,0.00%,0.00%,,,,366,018,0.16%,,
 ,,007,Augusta County,7,Rural Major Collector,,,              ,193,238,0.30%,0.09%,,,,186,726,0.20%,0.08%,,,,0,0.00%,0.00%,,,,379,965,0.17%,,
 ,,007,Augusta County,8,Rural Minor Collector,,,              ,67,436,0.10%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,67,436,0.03%,,
 ,,007,Augusta County,9,Rural Local System,,,              ,214,277,0.33%,0.10%,,,,1,791,0.00%,0.00%,,,,0,0.00%,0.00%,,,,216,068,0.10%,,
 ,,007,Augusta County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,169,995,0.26%,0.08%,,,,169,995,0.08%,,
 ,,007,Augusta County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,118,367,0.13%,0.05%,,,,0,0.00%,0.00%,,,,118,367,0.05%,,
 ,,007,Augusta County,16,Urban Minor Arterial,,,              ,4,069,0.01%,0.00%,,,,189,260,0.20%,0.08%,,,,0,0.00%,0.00%,,,,193,329,0.09%,,
 ,,007,Augusta County,17,Urban Collector,,,              ,141,405,0.22%,0.06%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,141,405,0.06%,,
 ,,007,Augusta County,19,Urban Local System,,,              ,12,064,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,12,064,0.01%,,
 ,,007,Augusta County Total:,,,,,,632,489,0.97%,0.28%,,,,862,162,0.92%,0.38%,,,,1,811,765,2.73%,0.80%,,,,3,306,416,1.47%,,
 ,,008,Bath County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,81,243,0.09%,0.04%,,,,0,0.00%,0.00%,,,,81,243,0.04%,,
 ,,008,Bath County,7,Rural Major Collector,,,              ,16,933,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,16,933,0.01%,,
 ,,008,Bath County,8,Rural Minor Collector,,,              ,2,940,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,940,0.00%,,
 ,,008,Bath County,9,Rural Local System,,,              ,54,017,0.08%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,54,017,0.02%,,
 ,,008,Bath County Total:,,,,,,73,890,0.11%,0.03%,,,,81,243,0.09%,0.04%,,,,0,0.00%,0.00%,,,,155,133,0.07%,,
 ,,009,Bedford County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,417,486,0.45%,0.19%,,,,0,0.00%,0.00%,,,,417,486,0.19%,,
 ,,009,Bedford County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,396,145,0.42%,0.18%,,,,0,0.00%,0.00%,,,,396,145,0.18%,,
 ,,009,Bedford County,7,Rural Major Collector,,,              ,240,132,0.37%,0.11%,,,,70,672,0.08%,0.03%,,,,0,0.00%,0.00%,,,,310,804,0.14%,,
 ,,009,Bedford County,8,Rural Minor Collector,,,              ,8,908,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,8,908,0.00%,,
 ,,009,Bedford County,9,Rural Local System,,,              ,202,414,0.31%,0.09%,,,,27,0.00%,0.00%,,,,0,0.00%,0.00%,,,,202,441,0.09%,,
 ,,009,Bedford County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,40,876,0.04%,0.02%,,,,0,0.00%,0.00%,,,,40,876,0.02%,,
 ,,009,Bedford County,16,Urban Minor Arterial,,,              ,35,744,0.05%,0.02%,,,,124,280,0.13%,0.06%,,,,0,0.00%,0.00%,,,,160,025,0.07%,,
 ,,009,Bedford County,17,Urban Collector,,,              ,65,830,0.10%,0.03%,,,,266,0.00%,0.00%,,,,0,0.00%,0.00%,,,,66,096,0.03%,,
 ,,009,Bedford County,19,Urban Local System,,,              ,48,753,0.07%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,48,753,0.02%,,
 ,,009,Bedford County Total:,,,,,,601,781,0.92%,0.27%,,,,1,049,752,1.12%,0.47%,,,,0,0.00%,0.00%,,,,1,651,533,0.73%,,
 ,,010,Bland County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,568,706,0.86%,0.25%,,,,568,706,0.25%,,
 ,,010,Bland County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,31,082,0.03%,0.01%,,,,0,0.00%,0.00%,,,,31,082,0.01%,,
 ,,010,Bland County,7,Rural Major Collector,,,              ,11,284,0.02%,0.01%,,,,36,517,0.04%,0.02%,,,,0,0.00%,0.00%,,,,47,800,0.02%,,
 ,,010,Bland County,9,Rural Local System,,,              ,60,222,0.09%,0.03%,,,,596,0.00%,0.00%,,,,0,0.00%,0.00%,,,,60,819,0.03%,,
 ,,010,Bland County Total:,,,,,,71,506,0.11%,0.03%,,,,68,195,0.07%,0.03%,,,,568,706,0.86%,0.25%,,,,708,407,0.31%,,
 ,,011,Botetourt County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,808,595,1.22%,0.36%,,,,808,595,0.36%,,
 ,,011,Botetourt County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,243,474,0.26%,0.11%,,,,0,0.00%,0.00%,,,,243,474,0.11%,,
 ,,011,Botetourt County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,11,925,0.01%,0.01%,,,,0,0.00%,0.00%,,,,11,925,0.01%,,
 ,,011,Botetourt County,7,Rural Major Collector,,,              ,56,677,0.09%,0.03%,,,,71,404,0.08%,0.03%,,,,0,0.00%,0.00%,,,,128,081,0.06%,,
 ,,011,Botetourt County,8,Rural Minor Collector,,,              ,13,923,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,13,923,0.01%,,
 ,,011,Botetourt County,9,Rural Local System,,,              ,85,623,0.13%,0.04%,,,,12,082,0.01%,0.01%,,,,0,0.00%,0.00%,,,,97,705,0.04%,,
 ,,011,Botetourt County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,211,652,0.32%,0.09%,,,,211,652,0.09%,,
 ,,011,Botetourt County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,306,536,0.33%,0.14%,,,,0,0.00%,0.00%,,,,306,536,0.14%,,
 ,,011,Botetourt County,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,,,,7,530,0.01%,0.00%,,,,0,0.00%,0.00%,,,,7,530,0.00%,,
 ,,011,Botetourt County,17,Urban Collector,,,              ,66,490,0.10%,0.03%,,,,22,030,0.02%,0.01%,,,,0,0.00%,0.00%,,,,88,519,0.04%,,
 ,,011,Botetourt County,19,Urban Local System,,,              ,28,193,0.04%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,28,193,0.01%,,
 ,,011,Botetourt County Total:,,,,,,250,905,0.39%,0.11%,,,,674,980,0.72%,0.30%,,,,1,020,247,1.54%,0.45%,,,,1,946,132,0.86%,,
 ,,012,Brunswick County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,440,925,0.66%,0.20%,,,,440,925,0.20%,,
 ,,012,Brunswick County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,227,256,0.24%,0.10%,,,,0,0.00%,0.00%,,,,227,256,0.10%,,
 ,,012,Brunswick County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,54,401,0.06%,0.02%,,,,0,0.00%,0.00%,,,,54,401,0.02%,,
 ,,012,Brunswick County,7,Rural Major Collector,,,              ,102,986,0.16%,0.05%,,,,60,910,0.07%,0.03%,,,,0,0.00%,0.00%,,,,163,897,0.07%,,
 ,,012,Brunswick County,8,Rural Minor Collector,,,              ,9,940,0.02%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,9,940,0.00%,,
 ,,012,Brunswick County,9,Rural Local System,,,              ,94,380,0.14%,0.04%,,,,230,0.00%,0.00%,,,,0,0.00%,0.00%,,,,94,611,0.04%,,
 ,,012,Brunswick County Total:,,,,,,207,307,0.32%,0.09%,,,,342,798,0.37%,0.15%,,,,440,925,0.66%,0.20%,,,,991,029,0.44%,,
 ,,013,Buchanan County,2,Rural Principal Arterial - Other,,,              ,4,099,0.01%,0.00%,,,,260,322,0.28%,0.12%,,,,0,0.00%,0.00%,,,,264,420,0.12%,,
 ,,013,Buchanan County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,55,171,0.06%,0.02%,,,,0,0.00%,0.00%,,,,55,171,0.02%,,
 ,,013,Buchanan County,7,Rural Major Collector,,,              ,132,448,0.20%,0.06%,,,,48,959,0.05%,0.02%,,,,0,0.00%,0.00%,,,,181,406,0.08%,,
 ,,013,Buchanan County,8,Rural Minor Collector,,,              ,4,490,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,490,0.00%,,
 ,,013,Buchanan County,9,Rural Local System,,,              ,141,109,0.22%,0.06%,,,,96,0.00%,0.00%,,,,0,0.00%,0.00%,,,,141,206,0.06%,,
 ,,013,Buchanan County Total:,,,,,,282,146,0.43%,0.13%,,,,364,547,0.39%,0.16%,,,,0,0.00%,0.00%,,,,646,693,0.29%,,
 ,,014,Buckingham County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,275,163,0.29%,0.12%,,,,0,0.00%,0.00%,,,,275,163,0.12%,,
 ,,014,Buckingham County,7,Rural Major Collector,,,              ,47,638,0.07%,0.02%,,,,11,444,0.01%,0.01%,,,,0,0.00%,0.00%,,,,59,082,0.03%,,
 ,,014,Buckingham County,8,Rural Minor Collector,,,              ,10,292,0.02%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,292,0.00%,,
 ,,014,Buckingham County,9,Rural Local System,,,              ,82,446,0.13%,0.04%,,,,14,0.00%,0.00%,,,,0,0.00%,0.00%,,,,82,461,0.04%,,
 ,,014,Buckingham County Total:,,,,,,140,376,0.22%,0.06%,,,,286,621,0.31%,0.13%,,,,0,0.00%,0.00%,,,,426,997,0.19%,,
 ,,015,Campbell County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,439,043,0.47%,0.20%,,,,0,0.00%,0.00%,,,,439,043,0.20%,,
 ,,015,Campbell County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,222,827,0.24%,0.10%,,,,0,0.00%,0.00%,,,,222,827,0.10%,,
 ,,015,Campbell County,7,Rural Major Collector,,,              ,201,922,0.31%,0.09%,,,,58,325,0.06%,0.03%,,,,0,0.00%,0.00%,,,,260,246,0.12%,,
 ,,015,Campbell County,8,Rural Minor Collector,,,              ,18,480,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,18,480,0.01%,,
 ,,015,Campbell County,9,Rural Local System,,,              ,136,947,0.21%,0.06%,,,,193,0.00%,0.00%,,,,0,0.00%,0.00%,,,,137,140,0.06%,,
 ,,015,Campbell County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,,,,152,344,0.16%,0.07%,,,,0,0.00%,0.00%,,,,152,344,0.07%,,
 ,,015,Campbell County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,262,386,0.28%,0.12%,,,,0,0.00%,0.00%,,,,262,386,0.12%,,
 ,,015,Campbell County,16,Urban Minor Arterial,,,              ,48,963,0.08%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,48,963,0.02%,,
 ,,015,Campbell County,17,Urban Collector,,,              ,66,687,0.10%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,66,687,0.03%,,
 ,,015,Campbell County,19,Urban Local System,,,              ,45,989,0.07%,0.02%,,,,330,0.00%,0.00%,,,,0,0.00%,0.00%,,,,46,320,0.02%,,
 ,,015,Campbell County Total:,,,,,,518,988,0.80%,0.23%,,,,1,135,449,1.21%,0.50%,,,,0,0.00%,0.00%,,,,1,654,436,0.74%,,
 ,,016,Caroline County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,462,631,2.20%,0.65%,,,,1,462,631,0.65%,,
 ,,016,Caroline County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,334,523,0.36%,0.15%,,,,0,0.00%,0.00%,,,,334,523,0.15%,,
 ,,016,Caroline County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,158,932,0.17%,0.07%,,,,0,0.00%,0.00%,,,,158,932,0.07%,,
 ,,016,Caroline County,7,Rural Major Collector,,,              ,153,619,0.24%,0.07%,,,,81,128,0.09%,0.04%,,,,0,0.00%,0.00%,,,,234,746,0.10%,,
 ,,016,Caroline County,8,Rural Minor Collector,,,              ,17,347,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,17,347,0.01%,,
 ,,016,Caroline County,9,Rural Local System,,,              ,141,126,0.22%,0.06%,,,,754,0.00%,0.00%,,,,0,0.00%,0.00%,,,,141,881,0.06%,,
 ,,016,Caroline County Total:,,,,,,312,092,0.48%,0.14%,,,,575,336,0.62%,0.26%,,,,1,462,631,2.20%,0.65%,,,,2,350,059,1.04%,,
 ,,017,Carroll County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,875,121,1.32%,0.39%,,,,875,121,0.39%,,
 ,,017,Carroll County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,271,650,0.29%,0.12%,,,,0,0.00%,0.00%,,,,271,650,0.12%,,
 ,,017,Carroll County,7,Rural Major Collector,,,              ,124,243,0.19%,0.06%,,,,93,351,0.10%,0.04%,,,,0,0.00%,0.00%,,,,217,595,0.10%,,
 ,,017,Carroll County,8,Rural Minor Collector,,,              ,15,441,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,15,441,0.01%,,
 ,,017,Carroll County,9,Rural Local System,,,              ,114,305,0.18%,0.05%,,,,297,0.00%,0.00%,,,,0,0.00%,0.00%,,,,114,601,0.05%,,
 ,,017,Carroll County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,32,715,0.03%,0.01%,,,,0,0.00%,0.00%,,,,32,715,0.01%,,
 ,,017,Carroll County,16,Urban Minor Arterial,,,              ,4,158,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,158,0.00%,,
 ,,017,Carroll County,17,Urban Collector,,,              ,265,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,265,0.00%,,
 ,,017,Carroll County,19,Urban Local System,,,              ,1,060,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,060,0.00%,,
 ,,017,Carroll County Total:,,,,,,259,473,0.40%,0.12%,,,,398,013,0.43%,0.18%,,,,875,121,1.32%,0.39%,,,,1,532,607,0.68%,,
 ,,018,Charles City County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,91,239,0.10%,0.04%,,,,0,0.00%,0.00%,,,,91,239,0.04%,,
 ,,018,Charles City County,7,Rural Major Collector,,,              ,25,465,0.04%,0.01%,,,,11,763,0.01%,0.01%,,,,0,0.00%,0.00%,,,,37,228,0.02%,,
