ReportID:	2230	DataYear:	2009		ReportID:	2230	DataYear:	2009		ReportID:	2230	DataYear:	2009		ReportID:	2230	DataYear:	2009		ReportID:	2230	DataYear:	2009		ReportID:	2230	DataYear:	2009	Prepared	7/11/2010
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	215	0.00%	0.00%	21.69	1.94%	0.03%	215	0.00%	21.69	0.03%
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,024	0.00%	0.00%	21.69	1.94%	0.03%	3,024	0.00%	21.69	0.03%
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	09	Five Axle Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	118,026	0.18%	0.05%	21.69	1.94%	0.03%	118,026	0.05%	21.69	0.03%
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	833	0.00%	0.00%	21.69	1.94%	0.03%	833	0.00%	21.69	0.03%
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7,886	0.01%	0.00%	21.69	1.94%	0.03%	7,886	0.00%	21.69	0.03%
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,214	0.00%	0.00%	21.69	1.94%	0.03%	2,214	0.00%	21.69	0.03%
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	9	0.00%	0.00%	21.69	1.94%	0.03%	9	0.00%	21.69	0.03%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	01	Motorcycles	              	0	0.00%	0.00%	0.00	0.00%	0.00%	28	0.00%	0.00%	14.24	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	28	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	02	Passenger Cars	              	0	0.00%	0.00%	0.00	0.00%	0.00%	21,378	0.02%	0.01%	14.24	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	21,378	0.01%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%	0.00	0.00%	0.00%	8,630	0.01%	0.00%	14.24	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	8,630	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	04	Busses	              	0	0.00%	0.00%	0.00	0.00%	0.00%	255	0.00%	0.00%	14.24	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	255	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	327	0.00%	0.00%	14.24	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	327	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	163	0.00%	0.00%	14.24	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	163	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	13	0.00%	0.00%	14.24	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	13	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	184	0.00%	0.00%	14.24	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	184	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	09	Five Axle Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	251	0.00%	0.00%	14.24	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	251	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	11	0.00%	0.00%	14.24	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	11	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	7	Rural Major Collector	01	Motorcycles	              	0	0.00%	0.00%	15.70	0.02%	0.02%	270	0.00%	0.00%	63.45	0.64%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	270	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	02	Passenger Cars	              	8,235	0.01%	0.00%	15.70	0.02%	0.02%	26,587	0.03%	0.01%	63.45	0.64%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	34,823	0.02%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	3,083	0.00%	0.00%	15.70	0.02%	0.02%	10,732	0.01%	0.00%	63.45	0.64%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	13,815	0.01%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	04	Busses	              	73	0.00%	0.00%	15.70	0.02%	0.02%	312	0.00%	0.00%	63.45	0.64%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	385	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	312	0.00%	0.00%	15.70	0.02%	0.02%	337	0.00%	0.00%	63.45	0.64%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	649	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	06	Three Axle Single Unit Trucks	              	102	0.00%	0.00%	15.70	0.02%	0.02%	395	0.00%	0.00%	63.45	0.64%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	496	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	07	Four or More Axle Single Unit Trucks	              	46	0.00%	0.00%	15.70	0.02%	0.02%	42	0.00%	0.00%	63.45	0.64%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	88	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	08	Four Axle or Fewer Single Trailers	              	37	0.00%	0.00%	15.70	0.02%	0.02%	151	0.00%	0.00%	63.45	0.64%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	188	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	09	Five Axle Single Trailers	              	219	0.00%	0.00%	15.70	0.02%	0.02%	325	0.00%	0.00%	63.45	0.64%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	544	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	15.70	0.02%	0.02%	8	0.00%	0.00%	63.45	0.64%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	8	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	15.70	0.02%	0.02%	11	0.00%	0.00%	63.45	0.64%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	11	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	9	Rural Local System	01	Motorcycles	              	0	0.00%	0.00%	193.51	0.31%	0.26%	0	0.00%	0.00%	2.11	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	02	Passenger Cars	              	50,783	0.08%	0.02%	193.51	0.31%	0.26%	1,106	0.00%	0.00%	2.11	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	51,889	0.02%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	03	Two Axle, 4 Tire Single Unit Vehicles	              	2	0.00%	0.00%	193.51	0.31%	0.26%	5	0.00%	0.00%	2.11	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	04	Busses	              	0	0.00%	0.00%	193.51	0.31%	0.26%	0	0.00%	0.00%	2.11	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%	193.51	0.31%	0.26%	0	0.00%	0.00%	2.11	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%	193.51	0.31%	0.26%	0	0.00%	0.00%	2.11	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%	193.51	0.31%	0.26%	0	0.00%	0.00%	2.11	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%	193.51	0.31%	0.26%	0	0.00%	0.00%	2.11	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	09	Five Axle Single Trailers	              	0	0.00%	0.00%	193.51	0.31%	0.26%	0	0.00%	0.00%	2.11	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	193.51	0.31%	0.26%	0	0.00%	0.00%	2.11	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	193.51	0.31%	0.26%	0	0.00%	0.00%	2.11	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	193.51	0.31%	0.26%	0	0.00%	0.00%	2.11	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	193.51	0.31%	0.26%	0	0.00%	0.00%	2.11	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County Total:						62,892	0.10%	0.03%	209.21	0.33%	0.28%	71,521	0.08%	0.03%	79.80	0.80%	0.11%	571,853	0.87%	0.26%	21.69	1.94%	0.03%	706,267	0.32%	310.70	0.42%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	01	Motorcycles	              	0	0.00%	0.00%	0.62	0.00%	0.00%	955	0.00%	0.00%	34.78	0.35%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	955	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	02	Passenger Cars	              	3,847	0.01%	0.00%	0.62	0.00%	0.00%	201,179	0.22%	0.09%	34.78	0.35%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	205,026	0.09%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%	0.62	0.00%	0.00%	63,260	0.07%	0.03%	34.78	0.35%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	63,260	0.03%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	04	Busses	              	0	0.00%	0.00%	0.62	0.00%	0.00%	1,029	0.00%	0.00%	34.78	0.35%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,029	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%	0.62	0.00%	0.00%	1,850	0.00%	0.00%	34.78	0.35%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,850	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%	0.62	0.00%	0.00%	2,358	0.00%	0.00%	34.78	0.35%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,358	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%	0.62	0.00%	0.00%	850	0.00%	0.00%	34.78	0.35%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	850	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	702	0.00%	0.00%	34.78	0.35%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	702	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	09	Five Axle Single Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	3,980	0.00%	0.00%	34.78	0.35%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,980	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	437	0.00%	0.00%	34.78	0.35%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	437	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	34	0.00%	0.00%	34.78	0.35%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	34	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	7	0.00%	0.00%	34.78	0.35%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	7	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	0	0.00%	0.00%	34.78	0.35%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	01	Motorcycles	              	0	0.00%	0.00%	0.00	0.00%	0.00%	248	0.00%	0.00%	20.30	0.20%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	248	0.00%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	02	Passenger Cars	              	0	0.00%	0.00%	0.00	0.00%	0.00%	39,284	0.04%	0.02%	20.30	0.20%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	39,284	0.02%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%	0.00	0.00%	0.00%	13,246	0.01%	0.01%	20.30	0.20%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	13,246	0.01%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	04	Busses	              	0	0.00%	0.00%	0.00	0.00%	0.00%	673	0.00%	0.00%	20.30	0.20%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	673	0.00%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	754	0.00%	0.00%	20.30	0.20%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	754	0.00%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	885	0.00%	0.00%	20.30	0.20%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	885	0.00%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	428	0.00%	0.00%	20.30	0.20%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	428	0.00%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	196	0.00%	0.00%	20.30	0.20%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	196	0.00%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	09	Five Axle Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	419	0.00%	0.00%	20.30	0.20%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	419	0.00%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	74	0.00%	0.00%	20.30	0.20%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	74	0.00%	20.30	0.03%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	01	Motorcycles	              	411	0.00%	0.00%	118.70	0.19%	0.16%	64	0.00%	0.00%	17.40	0.17%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	475	0.00%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	02	Passenger Cars	              	119,274	0.18%	0.05%	118.70	0.19%	0.16%	38,466	0.04%	0.02%	17.40	0.17%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	157,740	0.07%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	24,916	0.04%	0.01%	118.70	0.19%	0.16%	11,565	0.01%	0.01%	17.40	0.17%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	36,481	0.02%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	04	Busses	              	766	0.00%	0.00%	118.70	0.19%	0.16%	520	0.00%	0.00%	17.40	0.17%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,286	0.00%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	1,083	0.00%	0.00%	118.70	0.19%	0.16%	670	0.00%	0.00%	17.40	0.17%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,753	0.00%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	06	Three Axle Single Unit Trucks	              	1,906	0.00%	0.00%	118.70	0.19%	0.16%	672	0.00%	0.00%	17.40	0.17%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,577	0.00%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	07	Four or More Axle Single Unit Trucks	              	375	0.00%	0.00%	118.70	0.19%	0.16%	117	0.00%	0.00%	17.40	0.17%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	492	0.00%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	08	Four Axle or Fewer Single Trailers	              	185	0.00%	0.00%	118.70	0.19%	0.16%	105	0.00%	0.00%	17.40	0.17%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	290	0.00%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	09	Five Axle Single Trailers	              	675	0.00%	0.00%	118.70	0.19%	0.16%	253	0.00%	0.00%	17.40	0.17%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	929	0.00%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	10	Six or More Axle Single Trailers	              	1,307	0.00%	0.00%	118.70	0.19%	0.16%	307	0.00%	0.00%	17.40	0.17%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,614	0.00%	136.10	0.18%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	01	Motorcycles	              	5	0.00%	0.00%	9.64	0.02%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	5	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	02	Passenger Cars	              	2,238	0.00%	0.00%	9.64	0.02%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,238	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	1,014	0.00%	0.00%	9.64	0.02%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,014	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	04	Busses	              	35	0.00%	0.00%	9.64	0.02%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	35	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	107	0.00%	0.00%	9.64	0.02%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	107	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	06	Three Axle Single Unit Trucks	              	68	0.00%	0.00%	9.64	0.02%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	68	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	07	Four or More Axle Single Unit Trucks	              	14	0.00%	0.00%	9.64	0.02%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	14	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	08	Four Axle or Fewer Single Trailers	              	3	0.00%	0.00%	9.64	0.02%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	09	Five Axle Single Trailers	              	61	0.00%	0.00%	9.64	0.02%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	61	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	10	Six or More Axle Single Trailers	              	33	0.00%	0.00%	9.64	0.02%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	33	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	9	Rural Local System	01	Motorcycles	              	7	0.00%	0.00%	333.86	0.53%	0.45%	0	0.00%	0.00%	0.34	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7	0.00%	334.20	0.45%
