ReportID:	2220	DataYear:	2009	(Wide)	ReportID:	2220	DataYear:	2009	(Wide)	ReportID:	2220	DataYear:	2009	(Wide)	ReportID:	2220	DataYear:	2009	(Wide)	ReportID:	2220	DataYear:	2009	(Wide)	ReportID:	2220	DataYear:	2009	(Wide)	ReportID:	2220	DataYear:	2009	(Wide)	ReportID:	2220	DataYear:	2009	(Wide)	ReportID:	2220	DataYear:	2009	(Wide)	ReportID:	2220	DataYear:	2009	(Wide)	ReportID:	2220	DataYear:	2009	(Wide)	ReportID:	2220	DataYear:	2009	Prepared	7/11/2010
1	Bristol District	010	Bland County			05	Two Axle, 6 Tire Single Unit Trucks	              	312	0.00%	0.00%	209.21	0.43%	0.28%	664	0.00%	0.00%	79.80	0.96%	0.11%	4,735	0.01%	0.00%	21.69	1.94%	0.03%																															5,712	0.00%	310.70	0.42%
1	Bristol District	010	Bland County			06	Three Axle Single Unit Trucks	              	102	0.00%	0.00%	209.21	0.43%	0.28%	557	0.00%	0.00%	79.80	0.96%	0.11%	2,670	0.00%	0.00%	21.69	1.94%	0.03%																															3,329	0.00%	310.70	0.42%
1	Bristol District	010	Bland County			07	Four or More Axle Single Unit Trucks	              	46	0.00%	0.00%	209.21	0.43%	0.28%	55	0.00%	0.00%	79.80	0.96%	0.11%	215	0.00%	0.00%	21.69	1.94%	0.03%																															316	0.00%	310.70	0.42%
1	Bristol District	010	Bland County			08	Four Axle or Fewer Single Trailers	              	37	0.00%	0.00%	209.21	0.43%	0.28%	335	0.00%	0.00%	79.80	0.96%	0.11%	3,024	0.00%	0.00%	21.69	1.94%	0.03%																															3,396	0.00%	310.70	0.42%
1	Bristol District	010	Bland County			09	Five Axle Single Trailers	              	219	0.00%	0.00%	209.21	0.43%	0.28%	576	0.00%	0.00%	79.80	0.96%	0.11%	118,026	0.18%	0.05%	21.69	1.94%	0.03%																															118,821	0.05%	310.70	0.42%
1	Bristol District	010	Bland County			10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	209.21	0.43%	0.28%	19	0.00%	0.00%	79.80	0.96%	0.11%	833	0.00%	0.00%	21.69	1.94%	0.03%																															851	0.00%	310.70	0.42%
1	Bristol District	010	Bland County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	209.21	0.43%	0.28%	11	0.00%	0.00%	79.80	0.96%	0.11%	7,886	0.01%	0.00%	21.69	1.94%	0.03%																															7,897	0.00%	310.70	0.42%
1	Bristol District	010	Bland County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	209.21	0.43%	0.28%	0	0.00%	0.00%	79.80	0.96%	0.11%	2,214	0.00%	0.00%	21.69	1.94%	0.03%																															2,214	0.00%	310.70	0.42%
1	Bristol District	010	Bland County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	209.21	0.43%	0.28%	0	0.00%	0.00%	79.80	0.96%	0.11%	9	0.00%	0.00%	21.69	1.94%	0.03%																															9	0.00%	310.70	0.42%
1	Bristol District	010	Bland County Total:						62,892	0.16%	0.03%	209.21	0.43%	0.28%	71,521	0.11%	0.03%	79.80	0.96%	0.11%	571,853	0.87%	0.26%	21.69	1.94%	0.03%																															706,267	0.32%	310.70	0.42%
1	Bristol District	013	Buchanan County			01	Motorcycles	              	423	0.00%	0.00%	462.82	0.95%	0.62%	1,267	0.00%	0.00%	72.82	0.87%	0.10%																																					1,690	0.00%	535.64	0.72%
1	Bristol District	013	Buchanan County			02	Passenger Cars	              	254,490	0.64%	0.11%	462.82	0.95%	0.62%	279,107	0.41%	0.13%	72.82	0.87%	0.10%																																					533,597	0.24%	535.64	0.72%
1	Bristol District	013	Buchanan County			03	Two Axle, 4 Tire Single Unit Vehicles	              	26,550	0.07%	0.01%	462.82	0.95%	0.62%	88,071	0.13%	0.04%	72.82	0.87%	0.10%																																					114,621	0.05%	535.64	0.72%
1	Bristol District	013	Buchanan County			04	Busses	              	803	0.00%	0.00%	462.82	0.95%	0.62%	2,222	0.00%	0.00%	72.82	0.87%	0.10%																																					3,026	0.00%	535.64	0.72%
1	Bristol District	013	Buchanan County			05	Two Axle, 6 Tire Single Unit Trucks	              	1,225	0.00%	0.00%	462.82	0.95%	0.62%	3,274	0.00%	0.00%	72.82	0.87%	0.10%																																					4,499	0.00%	535.64	0.72%
1	Bristol District	013	Buchanan County			06	Three Axle Single Unit Trucks	              	2,003	0.01%	0.00%	462.82	0.95%	0.62%	3,915	0.01%	0.00%	72.82	0.87%	0.10%																																					5,918	0.00%	535.64	0.72%
1	Bristol District	013	Buchanan County			07	Four or More Axle Single Unit Trucks	              	392	0.00%	0.00%	462.82	0.95%	0.62%	1,394	0.00%	0.00%	72.82	0.87%	0.10%																																					1,786	0.00%	535.64	0.72%
1	Bristol District	013	Buchanan County			08	Four Axle or Fewer Single Trailers	              	189	0.00%	0.00%	462.82	0.95%	0.62%	1,003	0.00%	0.00%	72.82	0.87%	0.10%																																					1,193	0.00%	535.64	0.72%
1	Bristol District	013	Buchanan County			09	Five Axle Single Trailers	              	738	0.00%	0.00%	462.82	0.95%	0.62%	4,653	0.01%	0.00%	72.82	0.87%	0.10%																																					5,391	0.00%	535.64	0.72%
1	Bristol District	013	Buchanan County			10	Six or More Axle Single Trailers	              	1,343	0.00%	0.00%	462.82	0.95%	0.62%	818	0.00%	0.00%	72.82	0.87%	0.10%																																					2,161	0.00%	535.64	0.72%
1	Bristol District	013	Buchanan County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	462.82	0.95%	0.62%	34	0.00%	0.00%	72.82	0.87%	0.10%																																					34	0.00%	535.64	0.72%
1	Bristol District	013	Buchanan County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	462.82	0.95%	0.62%	7	0.00%	0.00%	72.82	0.87%	0.10%																																					7	0.00%	535.64	0.72%
1	Bristol District	013	Buchanan County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	462.82	0.95%	0.62%	0	0.00%	0.00%	72.82	0.87%	0.10%																																					0	0.00%	535.64	0.72%
1	Bristol District	013	Buchanan County Total:						288,157	0.73%	0.13%	462.82	0.95%	0.62%	385,766	0.57%	0.17%	72.82	0.87%	0.10%																																					673,923	0.30%	535.64	0.72%
1	Bristol District	025	Dickenson County			01	Motorcycles	              	415	0.00%	0.00%	405.84	0.83%	0.55%	983	0.00%	0.00%	81.65	0.98%	0.11%																																					1,399	0.00%	487.49	0.66%
1	Bristol District	025	Dickenson County			02	Passenger Cars	              	113,830	0.29%	0.05%	405.84	0.83%	0.55%	156,753	0.23%	0.07%	81.65	0.98%	0.11%																																					270,583	0.12%	487.49	0.66%
1	Bristol District	025	Dickenson County			03	Two Axle, 4 Tire Single Unit Vehicles	              	16,693	0.04%	0.01%	405.84	0.83%	0.55%	47,916	0.07%	0.02%	81.65	0.98%	0.11%																																					64,609	0.03%	487.49	0.66%
1	Bristol District	025	Dickenson County			04	Busses	              	380	0.00%	0.00%	405.84	0.83%	0.55%	994	0.00%	0.00%	81.65	0.98%	0.11%																																					1,373	0.00%	487.49	0.66%
1	Bristol District	025	Dickenson County			05	Two Axle, 6 Tire Single Unit Trucks	              	528	0.00%	0.00%	405.84	0.83%	0.55%	2,497	0.00%	0.00%	81.65	0.98%	0.11%																																					3,025	0.00%	487.49	0.66%
1	Bristol District	025	Dickenson County			06	Three Axle Single Unit Trucks	              	973	0.00%	0.00%	405.84	0.83%	0.55%	2,341	0.00%	0.00%	81.65	0.98%	0.11%																																					3,314	0.00%	487.49	0.66%
1	Bristol District	025	Dickenson County			07	Four or More Axle Single Unit Trucks	              	350	0.00%	0.00%	405.84	0.83%	0.55%	575	0.00%	0.00%	81.65	0.98%	0.11%																																					926	0.00%	487.49	0.66%
1	Bristol District	025	Dickenson County			08	Four Axle or Fewer Single Trailers	              	219	0.00%	0.00%	405.84	0.83%	0.55%	932	0.00%	0.00%	81.65	0.98%	0.11%																																					1,151	0.00%	487.49	0.66%
1	Bristol District	025	Dickenson County			09	Five Axle Single Trailers	              	634	0.00%	0.00%	405.84	0.83%	0.55%	1,710	0.00%	0.00%	81.65	0.98%	0.11%																																					2,344	0.00%	487.49	0.66%
1	Bristol District	025	Dickenson County			10	Six or More Axle Single Trailers	              	1,282	0.00%	0.00%	405.84	0.83%	0.55%	9,025	0.01%	0.00%	81.65	0.98%	0.11%																																					10,307	0.00%	487.49	0.66%
1	Bristol District	025	Dickenson County			11	Five Axle or Fewer Multi-Trailers	              	4	0.00%	0.00%	405.84	0.83%	0.55%	0	0.00%	0.00%	81.65	0.98%	0.11%																																					4	0.00%	487.49	0.66%
1	Bristol District	025	Dickenson County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	405.84	0.83%	0.55%	0	0.00%	0.00%	81.65	0.98%	0.11%																																					0	0.00%	487.49	0.66%
1	Bristol District	025	Dickenson County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	405.84	0.83%	0.55%	2	0.00%	0.00%	81.65	0.98%	0.11%																																					2	0.00%	487.49	0.66%
1	Bristol District	025	Dickenson County Total:						135,310	0.34%	0.06%	405.84	0.83%	0.55%	223,729	0.33%	0.10%	81.65	0.98%	0.11%																																					359,038	0.16%	487.49	0.66%
1	Bristol District	038	Grayson County			01	Motorcycles	              	310	0.00%	0.00%	659.83	1.36%	0.89%	1,056	0.00%	0.00%	109.95	1.32%	0.15%																																					1,366	0.00%	769.78	1.04%
1	Bristol District	038	Grayson County			02	Passenger Cars	              	98,427	0.25%	0.04%	659.83	1.36%	0.89%	162,845	0.24%	0.07%	109.95	1.32%	0.15%																																					261,273	0.12%	769.78	1.04%
1	Bristol District	038	Grayson County			03	Two Axle, 4 Tire Single Unit Vehicles	              	13,644	0.03%	0.01%	659.83	1.36%	0.89%	52,807	0.08%	0.02%	109.95	1.32%	0.15%																																					66,451	0.03%	769.78	1.04%
1	Bristol District	038	Grayson County			04	Busses	              	345	0.00%	0.00%	659.83	1.36%	0.89%	1,391	0.00%	0.00%	109.95	1.32%	0.15%																																					1,736	0.00%	769.78	1.04%
1	Bristol District	038	Grayson County			05	Two Axle, 6 Tire Single Unit Trucks	              	852	0.00%	0.00%	659.83	1.36%	0.89%	2,733	0.00%	0.00%	109.95	1.32%	0.15%																																					3,585	0.00%	769.78	1.04%
1	Bristol District	038	Grayson County			06	Three Axle Single Unit Trucks	              	839	0.00%	0.00%	659.83	1.36%	0.89%	2,355	0.00%	0.00%	109.95	1.32%	0.15%																																					3,194	0.00%	769.78	1.04%
1	Bristol District	038	Grayson County			07	Four or More Axle Single Unit Trucks	              	112	0.00%	0.00%	659.83	1.36%	0.89%	234	0.00%	0.00%	109.95	1.32%	0.15%																																					347	0.00%	769.78	1.04%
1	Bristol District	038	Grayson County			08	Four Axle or Fewer Single Trailers	              	187	0.00%	0.00%	659.83	1.36%	0.89%	1,105	0.00%	0.00%	109.95	1.32%	0.15%																																					1,292	0.00%	769.78	1.04%
1	Bristol District	038	Grayson County			09	Five Axle Single Trailers	              	222	0.00%	0.00%	659.83	1.36%	0.89%	6,843	0.01%	0.00%	109.95	1.32%	0.15%																																					7,066	0.00%	769.78	1.04%
1	Bristol District	038	Grayson County			10	Six or More Axle Single Trailers	              	23	0.00%	0.00%	659.83	1.36%	0.89%	354	0.00%	0.00%	109.95	1.32%	0.15%																																					378	0.00%	769.78	1.04%
1	Bristol District	038	Grayson County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	659.83	1.36%	0.89%	0	0.00%	0.00%	109.95	1.32%	0.15%																																					0	0.00%	769.78	1.04%
1	Bristol District	038	Grayson County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	659.83	1.36%	0.89%	3	0.00%	0.00%	109.95	1.32%	0.15%																																					3	0.00%	769.78	1.04%
1	Bristol District	038	Grayson County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	659.83	1.36%	0.89%	0	0.00%	0.00%	109.95	1.32%	0.15%																																					0	0.00%	769.78	1.04%
1	Bristol District	038	Grayson County Total:						114,961	0.29%	0.05%	659.83	1.36%	0.89%	231,729	0.34%	0.10%	109.95	1.32%	0.15%																																					346,690	0.16%	769.78	1.04%
1	Bristol District	052	Lee County			01	Motorcycles	              	333	0.00%	0.00%	576.69	1.19%	0.78%	1,078	0.00%	0.00%	111.00	1.33%	0.15%																																					1,411	0.00%	687.69	0.93%
1	Bristol District	052	Lee County			02	Passenger Cars	              	125,018	0.32%	0.06%	576.69	1.19%	0.78%	307,052	0.45%	0.14%	111.00	1.33%	0.15%																																					432,070	0.19%	687.69	0.93%
1	Bristol District	052	Lee County			03	Two Axle, 4 Tire Single Unit Vehicles	              	14,829	0.04%	0.01%	576.69	1.19%	0.78%	94,070	0.14%	0.04%	111.00	1.33%	0.15%																																					108,899	0.05%	687.69	0.93%
1	Bristol District	052	Lee County			04	Busses	              	345	0.00%	0.00%	576.69	1.19%	0.78%	1,943	0.00%	0.00%	111.00	1.33%	0.15%																																					2,288	0.00%	687.69	0.93%
1	Bristol District	052	Lee County			05	Two Axle, 6 Tire Single Unit Trucks	              	756	0.00%	0.00%	576.69	1.19%	0.78%	4,411	0.01%	0.00%	111.00	1.33%	0.15%																																					5,166	0.00%	687.69	0.93%
1	Bristol District	052	Lee County			06	Three Axle Single Unit Trucks	              	476	0.00%	0.00%	576.69	1.19%	0.78%	3,029	0.00%	0.00%	111.00	1.33%	0.15%																																					3,505	0.00%	687.69	0.93%
1	Bristol District	052	Lee County			07	Four or More Axle Single Unit Trucks	              	103	0.00%	0.00%	576.69	1.19%	0.78%	1,228	0.00%	0.00%	111.00	1.33%	0.15%																																					1,331	0.00%	687.69	0.93%
1	Bristol District	052	Lee County			08	Four Axle or Fewer Single Trailers	              	215	0.00%	0.00%	576.69	1.19%	0.78%	1,628	0.00%	0.00%	111.00	1.33%	0.15%																																					1,843	0.00%	687.69	0.93%
1	Bristol District	052	Lee County			09	Five Axle Single Trailers	              	309	0.00%	0.00%	576.69	1.19%	0.78%	12,366	0.02%	0.01%	111.00	1.33%	0.15%																																					12,675	0.01%	687.69	0.93%
1	Bristol District	052	Lee County			10	Six or More Axle Single Trailers	              	122	0.00%	0.00%	576.69	1.19%	0.78%	1,384	0.00%	0.00%	111.00	1.33%	0.15%																																					1,506	0.00%	687.69	0.93%
1	Bristol District	052	Lee County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	576.69	1.19%	0.78%	1	0.00%	0.00%	111.00	1.33%	0.15%																																					1	0.00%	687.69	0.93%
1	Bristol District	052	Lee County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	576.69	1.19%	0.78%	1	0.00%	0.00%	111.00	1.33%	0.15%																																					1	0.00%	687.69	0.93%
1	Bristol District	052	Lee County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	576.69	1.19%	0.78%	0	0.00%	0.00%	111.00	1.33%	0.15%																																					0	0.00%	687.69	0.93%
1	Bristol District	052	Lee County Total:						142,506	0.36%	0.06%	576.69	1.19%	0.78%	428,191	0.63%	0.19%	111.00	1.33%	0.15%																																					570,697	0.26%	687.69	0.93%
1	Bristol District	083	Russell County			01	Motorcycles	              	719	0.00%	0.00%	593.05	1.22%	0.80%	3,663	0.01%	0.00%	106.29	1.28%	0.14%																																					4,381	0.00%	699.34	0.94%
1	Bristol District	083	Russell County			02	Passenger Cars	              	160,666	0.41%	0.07%	593.05	1.22%	0.80%	451,990	0.67%	0.20%	106.29	1.28%	0.14%																																					612,656	0.28%	699.34	0.94%
1	Bristol District	083	Russell County			03	Two Axle, 4 Tire Single Unit Vehicles	              	21,191	0.05%	0.01%	593.05	1.22%	0.80%	150,778	0.22%	0.07%	106.29	1.28%	0.14%																																					171,969	0.08%	699.34	0.94%
1	Bristol District	083	Russell County			04	Busses	              	452	0.00%	0.00%	593.05	1.22%	0.80%	2,347	0.00%	0.00%	106.29	1.28%	0.14%																																					2,799	0.00%	699.34	0.94%
1	Bristol District	083	Russell County			05	Two Axle, 6 Tire Single Unit Trucks	              	741	0.00%	0.00%	593.05	1.22%	0.80%	4,475	0.01%	0.00%	106.29	1.28%	0.14%																																					5,217	0.00%	699.34	0.94%
1	Bristol District	083	Russell County			06	Three Axle Single Unit Trucks	              	1,397	0.00%	0.00%	593.05	1.22%	0.80%	6,868	0.01%	0.00%	106.29	1.28%	0.14%																																					8,265	0.00%	699.34	0.94%
1	Bristol District	083	Russell County			07	Four or More Axle Single Unit Trucks	              	660	0.00%	0.00%	593.05	1.22%	0.80%	2,696	0.00%	0.00%	106.29	1.28%	0.14%																																					3,356	0.00%	699.34	0.94%
1	Bristol District	083	Russell County			08	Four Axle or Fewer Single Trailers	              	266	0.00%	0.00%	593.05	1.22%	0.80%	1,804	0.00%	0.00%	106.29	1.28%	0.14%																																					2,070	0.00%	699.34	0.94%
1	Bristol District	083	Russell County			09	Five Axle Single Trailers	              	1,140	0.00%	0.00%	593.05	1.22%	0.80%	13,056	0.02%	0.01%	106.29	1.28%	0.14%																																					14,196	0.01%	699.34	0.94%
1	Bristol District	083	Russell County			10	Six or More Axle Single Trailers	              	1,072	0.00%	0.00%	593.05	1.22%	0.80%	1,095	0.00%	0.00%	106.29	1.28%	0.14%																																					2,167	0.00%	699.34	0.94%
1	Bristol District	083	Russell County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	593.05	1.22%	0.80%	2	0.00%	0.00%	106.29	1.28%	0.14%																																					2	0.00%	699.34	0.94%
1	Bristol District	083	Russell County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	593.05	1.22%	0.80%	1	0.00%	0.00%	106.29	1.28%	0.14%																																					1	0.00%	699.34	0.94%
1	Bristol District	083	Russell County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	593.05	1.22%	0.80%	0	0.00%	0.00%	106.29	1.28%	0.14%																																					0	0.00%	699.34	0.94%
1	Bristol District	083	Russell County Total:						188,304	0.48%	0.08%	593.05	1.22%	0.80%	638,775	0.94%	0.29%	106.29	1.28%	0.14%																																					827,079	0.37%	699.34	0.94%
1	Bristol District	084	Scott County			01	Motorcycles	              	387	0.00%	0.00%	697.30	1.43%	0.94%	3,340	0.00%	0.00%	119.90	1.44%	0.16%																																					3,727	0.00%	817.20	1.10%
1	Bristol District	084	Scott County			02	Passenger Cars	              	172,961	0.44%	0.08%	697.30	1.43%	0.94%	399,101	0.59%	0.18%	119.90	1.44%	0.16%																																					572,062	0.26%	817.20	1.10%
1	Bristol District	084	Scott County			03	Two Axle, 4 Tire Single Unit Vehicles	              	19,248	0.05%	0.01%	697.30	1.43%	0.94%	124,025	0.18%	0.06%	119.90	1.44%	0.16%																																					143,273	0.06%	817.20	1.10%
1	Bristol District	084	Scott County			04	Busses	              	816	0.00%	0.00%	697.30	1.43%	0.94%	2,153	0.00%	0.00%	119.90	1.44%	0.16%																																					2,969	0.00%	817.20	1.10%
1	Bristol District	084	Scott County			05	Two Axle, 6 Tire Single Unit Trucks	              	700	0.00%	0.00%	697.30	1.43%	0.94%	4,381	0.01%	0.00%	119.90	1.44%	0.16%																																					5,082	0.00%	817.20	1.10%
1	Bristol District	084	Scott County			06	Three Axle Single Unit Trucks	              	542	0.00%	0.00%	697.30	1.43%	0.94%	2,494	0.00%	0.00%	119.90	1.44%	0.16%																																					3,036	0.00%	817.20	1.10%
1	Bristol District	084	Scott County			07	Four or More Axle Single Unit Trucks	              	112	0.00%	0.00%	697.30	1.43%	0.94%	479	0.00%	0.00%	119.90	1.44%	0.16%																																					591	0.00%	817.20	1.10%
1	Bristol District	084	Scott County			08	Four Axle or Fewer Single Trailers	              	157	0.00%	0.00%	697.30	1.43%	0.94%	2,358	0.00%	0.00%	119.90	1.44%	0.16%																																					2,514	0.00%	817.20	1.10%
1	Bristol District	084	Scott County			09	Five Axle Single Trailers	              	367	0.00%	0.00%	697.30	1.43%	0.94%	20,618	0.03%	0.01%	119.90	1.44%	0.16%																																					20,985	0.01%	817.20	1.10%
1	Bristol District	084	Scott County			10	Six or More Axle Single Trailers	              	37	0.00%	0.00%	697.30	1.43%	0.94%	511	0.00%	0.00%	119.90	1.44%	0.16%																																					548	0.00%	817.20	1.10%
1	Bristol District	084	Scott County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	697.30	1.43%	0.94%	7	0.00%	0.00%	119.90	1.44%	0.16%																																					7	0.00%	817.20	1.10%
1	Bristol District	084	Scott County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	697.30	1.43%	0.94%	4	0.00%	0.00%	119.90	1.44%	0.16%																																					4	0.00%	817.20	1.10%
1	Bristol District	084	Scott County			13	Seven or More Axle Multi-Trailers	              	4	0.00%	0.00%	697.30	1.43%	0.94%	2	0.00%	0.00%	119.90	1.44%	0.16%																																					6	0.00%	817.20	1.10%
1	Bristol District	084	Scott County Total:						195,332	0.49%	0.09%	697.30	1.43%	0.94%	559,473	0.83%	0.25%	119.90	1.44%	0.16%																																					754,805	0.34%	817.20	1.10%
1	Bristol District	086	Smyth County			01	Motorcycles	              	572	0.00%	0.00%	448.01	0.92%	0.60%	1,932	0.00%	0.00%	94.01	1.13%	0.13%	2,346	0.00%	0.00%	23.36	2.09%	0.03%																															4,850	0.00%	565.38	0.76%
1	Bristol District	086	Smyth County			02	Passenger Cars	              	192,707	0.49%	0.09%	448.01	0.92%	0.60%	150,301	0.22%	0.07%	94.01	1.13%	0.13%	366,642	0.56%	0.17%	23.36	2.09%	0.03%																															709,650	0.32%	565.38	0.76%
1	Bristol District	086	Smyth County			03	Two Axle, 4 Tire Single Unit Vehicles	              	19,180	0.05%	0.01%	448.01	0.92%	0.60%	46,841	0.07%	0.02%	94.01	1.13%	0.13%	118,099	0.18%	0.05%	23.36	2.09%	0.03%																															184,120	0.08%	565.38	0.76%
1	Bristol District	086	Smyth County			04	Busses	              	414	0.00%	0.00%	448.01	0.92%	0.60%	1,578	0.00%	0.00%	94.01	1.13%	0.13%	3,103	0.00%	0.00%	23.36	2.09%	0.03%																															5,094	0.00%	565.38	0.76%
1	Bristol District	086	Smyth County			05	Two Axle, 6 Tire Single Unit Trucks	              	590	0.00%	0.00%	448.01	0.92%	0.60%	1,503	0.00%	0.00%	94.01	1.13%	0.13%	5,732	0.01%	0.00%	23.36	2.09%	0.03%																															7,825	0.00%	565.38	0.76%
1	Bristol District	086	Smyth County			06	Three Axle Single Unit Trucks	              	260	0.00%	0.00%	448.01	0.92%	0.60%	1,371	0.00%	0.00%	94.01	1.13%	0.13%	3,647	0.01%	0.00%	23.36	2.09%	0.03%																															5,278	0.00%	565.38	0.76%
1	Bristol District	086	Smyth County			07	Four or More Axle Single Unit Trucks	              	27	0.00%	0.00%	448.01	0.92%	0.60%	71	0.00%	0.00%	94.01	1.13%	0.13%	367	0.00%	0.00%	23.36	2.09%	0.03%																															465	0.00%	565.38	0.76%
1	Bristol District	086	Smyth County			08	Four Axle or Fewer Single Trailers	              	215	0.00%	0.00%	448.01	0.92%	0.60%	602	0.00%	0.00%	94.01	1.13%	0.13%	3,034	0.00%	0.00%	23.36	2.09%	0.03%																															3,851	0.00%	565.38	0.76%
1	Bristol District	086	Smyth County			09	Five Axle Single Trailers	              	185	0.00%	0.00%	448.01	0.92%	0.60%	2,313	0.00%	0.00%	94.01	1.13%	0.13%	96,686	0.15%	0.04%	23.36	2.09%	0.03%																															99,185	0.04%	565.38	0.76%
1	Bristol District	086	Smyth County			10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	448.01	0.92%	0.60%	38	0.00%	0.00%	94.01	1.13%	0.13%	819	0.00%	0.00%	23.36	2.09%	0.03%																															857	0.00%	565.38	0.76%
1	Bristol District	086	Smyth County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	448.01	0.92%	0.60%	2	0.00%	0.00%	94.01	1.13%	0.13%	4,323	0.01%	0.00%	23.36	2.09%	0.03%																															4,325	0.00%	565.38	0.76%
1	Bristol District	086	Smyth County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	448.01	0.92%	0.60%	0	0.00%	0.00%	94.01	1.13%	0.13%	1,756	0.00%	0.00%	23.36	2.09%	0.03%																															1,756	0.00%	565.38	0.76%
