060378,  SR,00002,     ,"Bus US 301, VA 2",Main St,016,Caroline County,016,Caroline County,0.22,US 301,SCL Bowling Green,5300,G,97%,1%,1%,1%,1%,0%,F,0.1009,F,0.6425,5800,G,2008,,,,,,,,,,,,,,,
060377,  SR,00002,     ,"Bus US 301, VA 2",Main St,171,Town of Bowling Green,016,Caroline County,0.74,SCL Bowling Green,Bus SR 207,5500,G,97%,1%,1%,1%,1%,0%,C,0.0948,F,0.5117,5900,G,2008,,,,,,,,,,,,,,,
160092,  SR,00002,     ,VA 2,Main St,171,Town of Bowling Green,016,Caroline County,0.39,"Bus US 301, Bus SR 207",NCL Bowling Green,6400,G,95%,1%,1%,1%,2%,0%,F,0.0921,F,0.5047,6900,G,2008,,,,,,,,,,,,,,,
160028,  SR,00002,     ,VA 2,Fredericksburg Tpke,016,Caroline County,016,Caroline County,7.73,NCL Bowling Green,16-606,4900,G,95%,1%,1%,1%,2%,0%,F,0.0921,N,0.5047,5000,G,2008,,,,,,,,,,,,,,,
160029,  SR,00002,     ,VA 2,Fredericksburg Tpke,016,Caroline County,016,Caroline County,3.71,16-606,Spotsylvania County Line,5100,G,95%,1%,1%,1%,2%,0%,C,0.1012,F,0.5967,5500,G,2008,,,,,,,,,,,,,,,
060176,  US,00017,     ,US 17,Tidewater Trail,016,Caroline County,016,Caroline County,5.89,Essex County Line,US 301 Port Royal,6300,G,93%,1%,1%,1%,5%,0%,F,0.0767,F,0.6215,5600,G,2008,,,,,,,,,,,,,,,
060001,  US,00017,     ,US 17, ,016,Caroline County,016,Caroline County,9.66,US 301 Port Royal,16-610 Pepmeier Hill Rd,5300,G,93%,1%,1%,1%,5%,0%,F,0.0875,F,0.5301,4700,G,2008,,,,,,,,,,,,,,,
060175,  US,00017,     ,US 17, ,016,Caroline County,016,Caroline County,2.57,16-610 Pepmeier Hill Rd,Spotsylvania County Line,6000,G,93%,1%,1%,1%,5%,0%,F,0.0819,F,0.5444,5300,G,2008,,,,,,,,,,,,,,,
060003,  SR,00030,     ,VA 30,Dawn Blvd,016,Caroline County,016,Caroline County,3.47,Hanover County Line,"US 301, SR 2 Richmond Trnpk",5200,G,77%,2%,1%,5%,16%,0%,C,0.0952,F,0.6022,5600,G,2008,,,,,,,,,,,,,,,
060177,  SR,00030,     ,VA 30,Dawn Blvd,016,Caroline County,016,Caroline County,3.18,"US 301, SR 2 Richmond Trnpk",King William County Line,3700,G,73%,2%,2%,5%,19%,0%,C,0.0948,F,0.8360,4000,G,2008,,,,,,,,,,,,,,,
140313,  IS,00095,N    ,I-95 NB, ,016,Caroline County,016,Caroline County,3.07,Hanover County Line,SR 207 Rogers Clark Blvd,48000,G,85%,1%,1%,1%,11%,1%,F,0.0667,F,1.0000,44000,G,2008,,91000,G,85%,1%,1%,1%,11%,1%,F,0.0667,F,0.5280,83000,G
060162,  IS,00095,N    ,I-95 NB, ,016,Caroline County,016,Caroline County,6.12,SR 207 Rogers Clark Blvd,16-639 Ladysmith Rd,43000,G,85%,1%,1%,0%,12%,1%,F,0.0652,F,1.0000,39000,G,2008,,85000,G,85%,1%,1%,1%,12%,1%,F,0.0671,F,0.5683,76000,G
060170,  IS,00095,N    ,I-95 NB, ,016,Caroline County,016,Caroline County,6.35,16-639 Ladysmith Rd,Spotsylvania County Line,47000,G,85%,1%,1%,0%,12%,1%,F,0.0626,F,1.0000,42000,G,2008,,89000,G,85%,1%,1%,1%,12%,1%,F,0.0640,F,0.5360,79000,G
160308,  IS,00095,S    ,I-95 SB, ,016,Caroline County,016,Caroline County,3.67,Hanover County Line,SR 207 Rogers Clark Blvd,43000,G,85%,1%,1%,1%,12%,1%,F,0.0704,F,1.0000,39000,G,2008,,91000,G,85%,1%,1%,1%,11%,1%,F,0.0667,F,0.5280,83000,G
160007,  IS,00095,S    ,I-95 SB, ,016,Caroline County,016,Caroline County,6.02,SR 207 Rogers Clark Blvd,16-639 Ladysmith Rd,42000,G,85%,1%,1%,1%,13%,1%,F,0.0730,F,1.0000,37000,G,2008,,85000,G,85%,1%,1%,1%,12%,1%,F,0.0671,F,0.5683,76000,G
160006,  IS,00095,S    ,I-95 SB, ,016,Caroline County,016,Caroline County,6.05,16-639 Ladysmith Rd,Spotsylvania County Line,42000,G,85%,1%,1%,1%,13%,1%,F,0.0699,F,1.0000,37000,G,2008,,89000,G,85%,1%,1%,1%,12%,1%,F,0.0640,F,0.5360,79000,G
060058,  SR,00207,     ,VA 207,Rogers Clark Blvd,016,Caroline County,016,Caroline County,0.46,US 1 Jefferson Davis Hwy,I-95,7000,F,67%,1%,2%,2%,28%,0%,C,0.0775,F,0.5485,6700,F,2008,,,,,,,,,,,,,,,
060180,  SR,00207,     ,VA 207,Rogers Clark Blvd,016,Caroline County,016,Caroline County,5.14,I-95,"16-601 S, Penola Rd",9300,A,88%,1%,1%,1%,9%,1%,C,0.1093,A,0.0000,8900,A,2008,,,,,,,,,,,,,,,
060181,  SR,00207,     ,VA 207,Rogers Clark Blvd,016,Caroline County,016,Caroline County,4.31,"16-601 S, Penola Rd",16-722 Milford,11000,G,88%,1%,1%,1%,9%,1%,F,0.0836,F,0.5628,10000,G,2008,,,,,,,,,,,,,,,
060182,  SR,00207,     ,VA 207,Rogers Clark Blvd,016,Caroline County,016,Caroline County,0.57,16-722 Milford,Bus SR 207,11000,G,88%,1%,1%,1%,9%,1%,F,0.0815,F,0.5551,11000,G,2008,,,,,,,,,,,,,,,
303766,  SR,00207,     ,VA 207, ,016,Caroline County,016,Caroline County,1.45,Bus SR 207,US 301 Richmond Tpke,8000,G,88%,1%,1%,1%,9%,1%,F,0.0794,F,0.5839,7600,G,2008,,,,,,,,,,,,,,,
789607,  SR,00207,E000A,VA 207 EB Exit 000A,Ramp,016,Caroline County,016,Caroline County,0.32,"SR 207 N, Rogers Clark Blvd",I-95 South,2700,F,63%,1%,2%,1%,32%,0%,C,0.1131,F,1.0000,2600,F,2008,,,,,,,,,,,,,,,
789609,  SR,00207,W000A,VA 207 WB Exit 000A,Ramp,016,Caroline County,016,Caroline County,0.18,"SR 207 S, Rogers Clark Blvd",I-95 South,5200,F,59%,1%,1%,2%,36%,1%,C,0.0729,F,1.0000,5000,F,2008,,,,,,,,,,,,,,,
160078,C1SR,00207,     ,Bus VA 207,Rogers Clark Blvd,016,Caroline County,016,Caroline County,0.54,SR 207,WCL Bowling Green,3500,G,96%,1%,1%,1%,2%,0%,C,0.1077,F,0.5586,3800,G,2008,,,,,,,,,,,,,,,
160081,C1SR,00207,     ,Bus VA 207,W Broaddus Ave,171,Town of Bowling Green,016,Caroline County,0.73,WCL Bowling Green,"Bus US 301, SR 2 Main St",5000,G,97%,1%,1%,0%,1%,0%,C,0.0945,F,0.5285,5400,G,2008,,,,,,,,,,,,,,,
060189,  US,00301,     ,"US 301, VA 2",Richmond Tpke,016,Caroline County,016,Caroline County,3.16,Hanover County Line,SR 30 Dawn Boulevard,4400,G,97%,0%,1%,1%,1%,0%,F,0.1006,F,0.6081,4800,G,2008,,,,,,,,,,,,,,,
060188,  US,00301,     ,"US 301, VA 2",Richmond Tpke,016,Caroline County,016,Caroline County,4.44,SR 30 Dawn Boulevard,16-647 Doggetts Fork Rd,3300,G,89%,1%,1%,2%,6%,0%,F,0.0983,F,0.5180,3500,G,2008,,,,,,,,,,,,,,,
060187,  US,00301,     ,"US 301, VA 2",Richmond Tpke,016,Caroline County,016,Caroline County,7.50,16-647 Doggetts Fork Rd,16-721 Near De Jarnette,2800,G,89%,1%,1%,2%,6%,0%,C,0.1003,F,0.5926,3100,G,2008,,,,,,,,,,,,,,,
060102,  US,00301,     ,"US 301, VA 2",Richmond Tpke,016,Caroline County,016,Caroline County,2.46,16-721 Near De Jarnette,SCL Bowling Green,5800,G,89%,1%,1%,2%,6%,0%,F,0.0951,F,0.6618,6300,G,2008,,,,,,,,,,,,,,,
060109,  US,00301,     ,"US 301, VA 2",Richmond Tpke,171,Town of Bowling Green,016,Caroline County,0.11,SCL Bowling Green,Bus US 301 Main St,5800,N,89%,1%,1%,2%,6%,0%,N,0.0951,N,0.6618,6300,N,2008,,,,,,,,,,,,,,,
060103,  US,00301,     ,US 301,Richmond Tpke,171,Town of Bowling Green,016,Caroline County,0.23,Bus US 301 Main St,SR 207,5800,N,89%,1%,1%,2%,6%,0%,N,0.0951,N,0.6618,6300,N,2008,,,,,,,,,,,,,,,
060186,  US,00301,     ,US 301,Richmond Tpke,171,Town of Bowling Green,016,Caroline County,1.03,SR 207,"Bus US 301, Bus SR 207 Broaddus Ave",10000,G,90%,1%,1%,1%,8%,0%,F,0.0855,F,0.5734,9600,G,2008,,,,,,,,,,,,,,,
060185,  US,00301,     ,US 301,A P Hill Blvd,171,Town of Bowling Green,016,Caroline County,0.98,"Bus US 301, Bus SR 207 Broaddus Ave",NCL Bowling Green; 16-608 Lakewood Rd,11000,G,90%,1%,1%,1%,8%,0%,F,0.0896,F,0.6040,10000,G,2008,,,,,,,,,,,,,,,
060184,  US,00301,     ,US 301,A P Hill Blvd,016,Caroline County,016,Caroline County,9.90,16-608 Lakewood Rd,US 17 Tidewater Trail,8500,G,90%,1%,1%,1%,8%,0%,F,0.0881,F,0.5212,8000,G,2008,,,,,,,,,,,,,,,
060183,  US,00301,     ,US 301,A P Hill Blvd,016,Caroline County,016,Caroline County,0.39,US 17 Tidewater Trail,SCL Port Royal,14000,G,90%,1%,1%,1%,8%,0%,F,0.0877,F,0.5413,13000,G,2008,,,,,,,,,,,,,,,
060197,  US,00301,     ,US 301,A P Hill Blvd,284,Town of Port Royal,016,Caroline County,0.47,SCL Port Royal,NCL Port Royal,14000,N,90%,1%,1%,1%,8%,0%,N,0.0877,N,0.5413,13000,N,2008,,,,,,,,,,,,,,,
060204,  US,00301,     ,US 301,A P Hill Blvd,016,Caroline County,016,Caroline County,0.29,NCL Port Royal,King George County Line,14000,N,90%,1%,1%,1%,8%,0%,N,0.0877,N,0.5413,13000,N,2008,,,,,,,,,,,,,,,
060378,C1US,00301,     ,"Bus US 301, VA 2",Main St,016,Caroline County,016,Caroline County,0.22,US 301,SCL Bowling Green,5300,G,97%,1%,1%,1%,1%,0%,F,0.1009,F,0.6425,5800,G,2008,,,,,,,,,,,,,,,
060377,C1US,00301,     ,"Bus US 301, VA 2",Main St,171,Town of Bowling Green,016,Caroline County,0.74,SCL Bowling Green,Bus SR 207,5500,G,97%,1%,1%,1%,1%,0%,C,0.0948,F,0.5117,5900,G,2008,,,,,,,,,,,,,,,
060376,C1US,00301,     ,Bus US 301, ,171,Town of Bowling Green,016,Caroline County,0.27,SR 2 Main St,ECL Bowling Green,3100,G,97%,1%,1%,1%,1%,0%,F,0.1081,F,0.6159,3400,G,2008,,,,,,,,,,,,,,,
060375,C1US,00301,     ,Bus US 301, ,016,Caroline County,016,Caroline County,0.27,ECL Bowling Green,US 301 North of Bowling Green,2100,G,96%,1%,1%,1%,1%,0%,C,0.1037,F,0.6623,2300,G,2008,,,,,,,,,,,,,,,
780400,  FR,00160,     ,FR 160,Welcome Way Dr,016,Caroline County,016,Caroline County,0.44,SR 207 Rogers Clark Blvd,Dead End,830,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
780401,  FR,00161,     ,FR 161, ,016,Caroline County,016,Caroline County,0.54,16-652 Cool Water Dr,Dead End,40,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
780402,  FR,00162,     ,FR 162,Clifton Rd,016,Caroline County,016,Caroline County,0.42,16-743 Clifton Rd,Dead End,4,R,,,,,,,X,,,,,,08/30/2007,,,,,,,,,,,,,,,
780747,  FR,00813,     ,FR 813,Clark St,016,Caroline County,016,Caroline County,0.07,US 301; 16-1204,Dead End,2,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
780748,  FR,00814,     ,FR 814,School St,016,Caroline County,016,Caroline County,0.53,US 301 Richmond Tpke,Dead End,630,R,,,,,,,X,,,,,,09/12/2007,,,,,,,,,,,,,,,
782787,  FR,01043,     ,FR 1043,Christmas Tree Lane,016,Caroline County,016,Caroline County,0.27,SR 207 Rogers Clark Blvd,Dead End,3,G,88%,1%,1%,1%,9%,1%,F,1.0000,F,0.5000,3,G,2008,,,,,,,,,,,,,,,
709628,  16,00600,     ,16-600,Frog Level Rd,016,Caroline County,016,Caroline County,0.15,16-602 Concord Rd,US 301 Richmond Tpke,100,R,,,,,,,X,,,,,,07/20/2004,,,,,,,,,,,,,,,
404414,  16,00600,     ,16-600, ,016,Caroline County,016,Caroline County,3.07,US 301 Richmond Tpke,16-670 Lewis Moore Rd,960,G,72%,2%,2%,11%,14%,0%,C,0.0978,F,0.6535,1000,G,2008,,,,,,,,,,,,,,,
404415,  16,00600,     ,16-600, ,016,Caroline County,016,Caroline County,2.23,16-670 Lewis Moore Rd,16-601 EAST,880,G,72%,2%,2%,11%,14%,0%,F,0.1102,F,0.6222,950,G,2008,,,,,,,,,,,,,,,
404416,  16,00600,     ,16-600, ,016,Caroline County,016,Caroline County,2.27,16-601 EAST,King William County Line,550,G,72%,2%,2%,11%,14%,0%,F,0.1353,F,0.6571,600,G,2008,,,,,,,,,,,,,,,
404417,  16,00601,     ,16-601,Hewlett Rd,016,Caroline County,016,Caroline County,1.61,Hanover County Line,"16-658 S, Jericho Rd",340,G,95%,2%,1%,1%,0%,0%,F,0.1289,F,0.6667,370,G,2008,,,,,,,,,,,,,,,
404418,  16,00601,     ,16-601,Cedar Fork Rd,016,Caroline County,016,Caroline County,3.07,"16-658 N, Jericho Rd",US 1 Jefferson Davis Hwy,320,G,95%,2%,1%,1%,0%,0%,F,0.1227,F,0.6279,350,G,2008,,,,,,,,,,,,,,,
404419,  16,00601,     ,16-601,Golansville Rd,016,Caroline County,016,Caroline County,1.80,US 1 Jefferson Davis Hwy,16-633 Bull Church Rd,530,G,95%,2%,1%,1%,0%,0%,F,0.1488,F,0.7368,570,G,2008,,,,,,,,,,,,,,,
404420,  16,00601,     ,16-601,Golansville Rd,016,Caroline County,016,Caroline County,1.00,16-633 Bull Church Rd,16-672 Boxley Rd,780,G,95%,2%,1%,1%,0%,0%,F,0.1418,F,0.6996,840,G,2008,,,,,,,,,,,,,,,
404421,  16,00601,     ,16-601,Golansville Rd,016,Caroline County,016,Caroline County,1.12,16-672 Boxley Rd,16-664 Baily Rd,760,G,95%,2%,1%,1%,0%,0%,F,0.1446,F,0.7407,830,G,2008,,,,,,,,,,,,,,,
404422,  16,00601,     ,16-601,Golansville Rd,016,Caroline County,016,Caroline County,1.52,16-664 Baily Rd,16-714 Boulwares Rd,920,G,95%,2%,1%,1%,0%,0%,C,0.1430,F,0.7698,990,G,2008,,,,,,,,,,,,,,,
405390,  16,00601,     ,16-601,Golansville Rd,016,Caroline County,016,Caroline County,0.08,16-714 Boulwares Rd,"SR 207 N, Rogers Clark Blvd",1100,G,95%,2%,1%,1%,0%,0%,F,0.1322,F,0.7443,1200,G,2008,,,,,,,,,,,,,,,
709629,  16,00601,     ,16-601,Penola Rd,016,Caroline County,016,Caroline County,5.84,"SR 207 S, Rogers Clark Blvd",US 301 Richmond Tpke,320,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
404423,  16,00601,     ,16-601, ,016,Caroline County,016,Caroline County,3.01,US 301 Richmond Tpke,"16-647 W, Doggetts Fork Rd",190,G,95%,2%,1%,1%,0%,0%,F,0.1026,F,0.6809,200,G,2008,,,,,,,,,,,,,,,
404424,  16,00601,     ,16-601, ,016,Caroline County,016,Caroline County,0.79,"16-647 W, Doggetts Fork Rd","16-647 E, Reedy Mill Rd",380,G,95%,2%,1%,1%,0%,0%,F,0.1128,F,0.8021,410,G,2008,,,,,,,,,,,,,,,
404425,  16,00601,     ,16-601, ,016,Caroline County,016,Caroline County,2.62,"16-647 E, Reedy Mill Rd",16-600 EAST,170,G,95%,2%,1%,1%,0%,0%,F,0.1221,F,0.6458,180,G,2008,,,,,,,,,,,,,,,
709630,  16,00601,     ,16-601,Edgar Rd,016,Caroline County,016,Caroline County,3.39,16-600 WEST,King William County Line,140,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
709631,  16,00602,     ,16-602,Concord Rd,016,Caroline County,016,Caroline County,1.79,16-652 Signboard Rd,16-662 Gregory Rd,350,R,,,,,,,X,,,,,,08/08/2007,,,,,,,,,,,,,,,
709632,  16,00602,     ,16-602,Concord Rd,016,Caroline County,016,Caroline County,1.20,16-662 Gregory Rd,US 301; 16-651,450,R,,,,,,,X,,,,,,08/08/2007,,,,,,,,,,,,,,,
709633,  16,00603,     ,16-603,Landora Bridge Rd,016,Caroline County,016,Caroline County,2.61,Hanover County Line,16-669 Sizer Rd,280,R,,,,,,,X,,,,,,08/09/2004,,,,,,,,,,,,,,,
709634,  16,00603,     ,16-603,Landora Bridge Rd,016,Caroline County,016,Caroline County,1.11,16-669 Sizer Rd,"16-639, Ladysmith Rd; Anderson Mill Rd",400,R,,,,,,,X,,,,,,08/09/2004,,,,,,,,,,,,,,,
404426,  16,00603,     ,16-603,County Line Church Rd,016,Caroline County,016,Caroline County,4.15,"16-639, Anderson Mill Rd",16-604 Blantons Rd,690,G,97%,1%,1%,1%,1%,0%,F,0.0941,F,0.5874,750,G,2008,,,,,,,,,,,,,,,
404427,  16,00603,     ,16-603,Church Rd,016,Caroline County,016,Caroline County,0.40,16-604 Blantons Rd,16-661 Cedon Rd,900,G,97%,1%,1%,1%,1%,0%,C,0.0936,F,0.7065,970,G,2008,,,,,,,,,,,,,,,
709635,  16,00603,     ,16-603,Church Rd,016,Caroline County,016,Caroline County,2.01,16-661 Cedon Rd,16-632 Quarters Rd,760,R,,,,,,,X,,,,,,08/16/2004,,,,,,,,,,,,,,,
791121,  16,00603,     ,16-603,Arcadia Rd,016,Caroline County,016,Caroline County,0.38,16-632 Quarters Rd,Spotsylvania County Line,1100,R,,,,,,,X,,,,,,08/30/2007,,,,,,,,,,,,,,,
709636,  16,00604,     ,16-604,Blantons Rd,016,Caroline County,016,Caroline County,0.72,Spotsylvania County Line,"16-603 N, Countyline Church Rd",390,R,,,,,,,X,,,,,,08/30/2007,,,,,,,,,,,,,,,
709637,  16,00604,     ,16-604,Gatewood Rd,016,Caroline County,016,Caroline County,2.88,"16-603 S, Countyline Church Rd",US 1 Jefferson Davis Hwy,680,R,,,,,,,X,,,,,,08/30/2007,,,,,,,,,,,,,,,
709638,  16,00605,     ,16-605,Marye Rd,016,Caroline County,016,Caroline County,0.43,Spotsylvania County Line,US 1 Jefferson Davis Hwy,510,R,,,,,,,X,,,,,,08/30/2007,,,,,,,,,,,,,,,
404428,  16,00605,     ,16-605,Paige Rd,016,Caroline County,016,Caroline County,0.71,US 1 Jefferson Davis Hwy,16-633 Nancy Wrights Dr,890,G,98%,1%,1%,0%,0%,0%,C,0.0996,F,0.5109,960,G,2008,,,,,,,,,,,,,,,
404429,  16,00605,     ,16-605, ,016,Caroline County,016,Caroline County,1.57,16-633 Nancy Wrights Dr,"16-632 E, Edgehill Academy Rd",820,G,98%,1%,1%,0%,0%,0%,F,0.0899,F,0.5253,890,G,2008,,,,,,,,,,,,,,,
404430,  16,00605,     ,16-605, ,016,Caroline County,016,Caroline County,2.67,"16-632 E, Edgehill Academy Rd","16-626 N, Woodford Rd",650,G,98%,1%,1%,0%,0%,0%,F,0.0981,F,0.5070,700,G,2008,,,,,,,,,,,,,,,
404431,  16,00605,     ,16-605, ,016,Caroline County,016,Caroline County,1.94,"16-626 N, Woodford Rd","16-638, S River Rd",540,G,98%,1%,1%,0%,0%,0%,F,0.1034,F,0.6077,580,G,2008,,,,,,,,,,,,,,,
404432,  16,00605,     ,16-605, ,016,Caroline County,016,Caroline County,4.08,"16-638, S River Rd",NCL Bowling Green,560,G,98%,1%,1%,0%,0%,0%,F,0.0934,F,0.5041,610,G,2008,,,,,,,,,,,,,,,
404489,  16,00605,     ,16-605, ,171,Town of Bowling Green,016,Caroline County,0.04,NCL Bowling Green,SR 2,560,G,98%,1%,1%,0%,0%,0%,F,0.0934,F,0.5041,610,G,2008,,,,,,,,,,,,,,,
404433,  16,00606,     ,16-606,Stonewall Jackson Rd,016,Caroline County,016,Caroline County,3.51,Spotsylvania County Line,16-755 Guinea Dr,1900,G,90%,2%,1%,2%,5%,0%,F,0.0923,F,0.5748,2100,G,2008,,,,,,,,,,,,,,,
404434,  16,00606,     ,16-606, ,016,Caroline County,016,Caroline County,0.19,16-755 Guinea Dr,16-607 EAST,2000,G,90%,2%,1%,2%,5%,0%,F,0.0930,F,0.5253,2200,G,2008,,,,,,,,,,,,,,,
404435,  16,00606,     ,16-606, ,016,Caroline County,016,Caroline County,0.63,16-607 EAST,"16-609 E, Rozell Rd",1800,G,90%,2%,1%,2%,5%,0%,F,0.0933,F,0.5100,2000,G,2008,,,,,,,,,,,,,,,
404436,  16,00606,     ,16-606, ,016,Caroline County,016,Caroline County,2.30,"16-609 E, Rozell Rd",SR 2 Fredericksburg Tpke,1400,G,90%,2%,1%,2%,5%,0%,C,0.0982,F,0.5455,1600,G,2008,,,,,,,,,,,,,,,
709639,  16,00607,     ,16-607, ,016,Caroline County,016,Caroline County,2.09,Spotsylvania County Line,16-606 WEST,300,R,,,,,,,X,,,,,,08/02/2004,,,,,,,,,,,,,,,
709640,  16,00607,     ,16-607, ,016,Caroline County,016,Caroline County,0.76,16-606 EAST,"16-609 W, Rozell Rd",170,R,,,,,,,X,,,,,,08/02/2004,,,,,,,,,,,,,,,
709641,  16,00607,     ,16-607, ,016,Caroline County,016,Caroline County,2.10,"16-609 E, Rozell Rd",SR 2 Fredericksburg Tpke,150,R,,,,,,,X,,,,,,08/02/2004,,,,,,,,,,,,,,,
709642,  16,00608,     ,16-608,Seals Rd,016,Caroline County,016,Caroline County,2.41,16-630,16-621 SOUTH,70,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709643,  16,00608,     ,16-608,Seals Rd,016,Caroline County,016,Caroline County,1.20,16-621 SOUTH,16-641 Gap,60,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709644,  16,00608,     ,16-608,Lakewood Rd,016,Caroline County,016,Caroline County,0.09,Dead End; Gap,ECL Bowling Green,530,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
785062,  16,00608,     ,16-608,Lakewood Rd,171,Town of Bowling Green,016,Caroline County,0.01,ECL Bowling Green,"US 301 E, A P Hill Blvd",390,R,,,,,,,X,,,,,,10/01/2001,,,,,,,,,,,,,,,
709645,  16,00608,     ,16-608,Lakewood Rd,171,Town of Bowling Green,016,Caroline County,0.44,"US 301 E, A P Hill Blvd",WCL Bowling Green,60,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
785063,  16,00608,     ,16-608, ,016,Caroline County,016,Caroline County,0.84,WCL Bowling Green,NCL Bowling Green,70,R,,,,,,,X,,,,,,10/01/2001,,,,,,,,,,,,,,,
785282,  16,00608,     ,16-608, ,171,Town of Bowling Green,016,Caroline County,0.35,NCL Bowling Green,US 301 BUS WEST,150,R,,,,,,,X,,,,,,10/01/2001,,,,,,,,,,,,,,,
709646,  16,00609,     ,16-609,Woodslane Rd,016,Caroline County,016,Caroline County,0.61,SR 2 Fredericksburg Tpke,16-780 Mt Pleasant Blvd,220,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709647,  16,00609,     ,16-609,Woodslane Rd,016,Caroline County,016,Caroline County,1.71,16-780 Mt Pleasant Blvd,"16-626 S, Woodford Rd",150,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709648,  16,00609,     ,16-609,Rozell Rd,016,Caroline County,016,Caroline County,1.30,16-626 NORTH,16-607 EAST,190,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
