700650,  01,01103,     ,01-1103,Virginia Ave,258,Town of Melfa,001,Accomack County,0.10,01-626 Main St; Airport Dr,01-1104 Ridge Ave,200,R,,,,,,,X,,,,,,08/02/2005,,,,,,,,,,,,,,,
700651,  01,01103,     ,01-1103,Virginia Ave,258,Town of Melfa,001,Accomack County,0.06,01-1104 Ridge Ave,01-1107 Myrtle Ave,70,R,,,,,,,X,,,,,,08/02/2005,,,,,,,,,,,,,,,
700652,  01,01104,     ,01-1104,Ridge Ave,258,Town of Melfa,001,Accomack County,0.22,01-626 Main St; Airport Dr,01-1103 Virginia Ave,100,R,,,,,,,X,,,,,,08/02/2005,,,,,,,,,,,,,,,
700653,  01,01104,     ,01-1104,Ridge Ave,258,Town of Melfa,001,Accomack County,0.10,01-1103 Virginia Ave,01-1105 Woodland Ave,110,R,,,,,,,X,,,,,,09/13/2005,,,,,,,,,,,,,,,
700654,  01,01104,     ,01-1104,Ridge Ave,258,Town of Melfa,001,Accomack County,0.06,01-1105 Woodland Ave,01-1101 Railroad Ave,40,R,,,,,,,X,,,,,,09/13/2005,,,,,,,,,,,,,,,
700655,  01,01105,     ,01-1105,Woodland Ave,258,Town of Melfa,001,Accomack County,0.05,01-626 Main St; Airport Dr,01-1109 Lewis St,250,R,,,,,,,X,,,,,,09/13/2005,,,,,,,,,,,,,,,
700656,  01,01105,     ,01-1105,Woodland Ave,258,Town of Melfa,001,Accomack County,0.05,01-1109 Lewis St,01-1104 Ridge Ave,180,R,,,,,,,X,,,,,,09/13/2005,,,,,,,,,,,,,,,
700657,  01,01105,     ,01-1105,Woodland Ave,258,Town of Melfa,001,Accomack County,0.06,01-1104 Ridge Ave,01-1107 Myrtle Ave,90,R,,,,,,,X,,,,,,09/13/2005,,,,,,,,,,,,,,,
700658,  01,01105,     ,01-1105,Woodland Ave,258,Town of Melfa,001,Accomack County,0.07,01-1107 Myrtle Ave,Dead End,10,R,,,,,,,X,,,,,,09/13/2005,,,,,,,,,,,,,,,
700659,  01,01106,     ,01-1106,Lee St,258,Town of Melfa,001,Accomack County,0.08,01-1118 Bull St,01-1117 Washington St,90,R,,,,,,,X,,,,,,09/13/2005,,,,,,,,,,,,,,,
700660,  01,01106,     ,01-1106,Lee St,258,Town of Melfa,001,Accomack County,0.09,01-1117 Washington St,01-1116 Jackson St,70,R,,,,,,,X,,,,,,09/13/2005,,,,,,,,,,,,,,,
700661,  01,01106,     ,01-1106,Lee St,258,Town of Melfa,001,Accomack County,0.08,01-1116 Jackson St,01-1102 Virginia Ave,110,R,,,,,,,X,,,,,,09/13/2005,,,,,,,,,,,,,,,
700662,  01,01106,     ,01-1106,Lee St,258,Town of Melfa,001,Accomack County,0.09,01-1102 Virginia Ave,01-1101 Railroad Ave,90,R,,,,,,,X,,,,,,09/13/2005,,,,,,,,,,,,,,,
700663,  01,01107,     ,01-1107,Myrtle Ave,258,Town of Melfa,001,Accomack County,0.10,01-1103 Virginia Ave,01-1105 Woodland Ave,60,R,,,,,,,X,,,,,,09/13/2005,,,,,,,,,,,,,,,
700664,  01,01107,     ,01-1107,Myrtle Ave,258,Town of Melfa,001,Accomack County,0.09,01-1105 Woodland Ave,01-1101 Railroad Ave,40,R,,,,,,,X,,,,,,09/13/2005,,,,,,,,,,,,,,,
700665,  01,01108,     ,01-1108,Council St,258,Town of Melfa,001,Accomack County,0.08,US 13 Lankford Hwy,WCL Melfa,60,R,,,,,,,X,,,,,,09/13/2005,,,,,,,,,,,,,,,
700666,  01,01109,     ,01-1109,Lewis St,258,Town of Melfa,001,Accomack County,0.04,01-1105 Woodland Ave,01-1101 Railroad Ave,10,R,,,,,,,X,,,,,,09/13/2005,,,,,,,,,,,,,,,
700667,  01,01110,     ,01-1110,Hatton St,258,Town of Melfa,001,Accomack County,0.14,01-626 Main St,Dead End,120,R,,,,,,,X,,,,,,09/13/2005,,,,,,,,,,,,,,,
700668,  01,01111,     ,01-1111,Virginia Ave,258,Town of Melfa,001,Accomack County,0.06,01-1101 Railroad Ave,01-1102 Virginia Ave,20,R,,,,,,,X,,,,,,09/13/2005,,,,,,,,,,,,,,,
700669,  01,01112,     ,01-1112,Martin St,258,Town of Melfa,001,Accomack County,0.07,01-1113 Spruce St,01-1115 Phillips St,170,R,,,,,,,X,,,,,,09/07/2005,,,,,,,,,,,,,,,
700670,  01,01112,     ,01-1112,Martin St,258,Town of Melfa,001,Accomack County,0.10,01-1115 Phillips St,01-1114 Poplar St,200,R,,,,,,,X,,,,,,09/07/2005,,,,,,,,,,,,,,,
700671,  01,01112,     ,01-1112,Martin St,258,Town of Melfa,001,Accomack County,0.03,01-1114 Poplar St,01-626 Main St,140,R,,,,,,,X,,,,,,09/07/2005,,,,,,,,,,,,,,,
700672,  01,01113,     ,01-1113,Spruce St,258,Town of Melfa,001,Accomack County,0.07,01-1119 .,01-1112 Martin St,20,R,,,,,,,X,,,,,,09/07/2005,,,,,,,,,,,,,,,
700673,  01,01113,     ,01-1113,Spruce St,258,Town of Melfa,001,Accomack County,0.08,01-1112 Martin St,US 13 Lankford Hwy,290,R,,,,,,,X,,,,,,09/07/2005,,,,,,,,,,,,,,,
700674,  01,01114,     ,01-1114,Poplar St,258,Town of Melfa,001,Accomack County,0.07,01-1119 Northwest Ave,01-1112 Martin St,70,R,,,,,,,X,,,,,,09/07/2005,,,,,,,,,,,,,,,
700675,  01,01115,     ,01-1115,Phillips St,258,Town of Melfa,001,Accomack County,0.07,01-1119 WCL Melfa,01-1112 Martin St,60,R,,,,,,,X,,,,,,09/07/2005,,,,,,,,,,,,,,,
700676,  01,01115,     ,01-1115,Phillips St,258,Town of Melfa,001,Accomack County,0.07,01-1112 Martin St,US 13 Lankford Hwy,100,R,,,,,,,X,,,,,,09/07/2005,,,,,,,,,,,,,,,
700677,  01,01116,     ,01-1116,Jackson St,258,Town of Melfa,001,Accomack County,0.06,01-1106 Lee St,01-626 Main St; Airport Dr,160,R,,,,,,,X,,,,,,09/07/2005,,,,,,,,,,,,,,,
700678,  01,01117,     ,01-1117,Washington St,258,Town of Melfa,001,Accomack County,0.06,01-1106 Lee St,01-626 Main St; Airport Dr,110,R,,,,,,,X,,,,,,09/07/2005,,,,,,,,,,,,,,,
700679,  01,01118,     ,01-1118,Bull St,258,Town of Melfa,001,Accomack County,0.07,01-1106 Lee St,01-626 Main St; Airport Dr,110,R,,,,,,,X,,,,,,09/07/2005,,,,,,,,,,,,,,,
700680,  01,01119,     ,01-1119, ,258,Town of Melfa,001,Accomack County,0.10,01-1113 Spruce St,01-1115 Phillips St,20,R,,,,,,,X,,,,,,09/07/2005,,,,,,,,,,,,,,,
700681,  01,01119,     ,01-1119,Northwest Ave,258,Town of Melfa,001,Accomack County,0.10,01-1115 Phillips St,01-1114 Poplar St,40,R,,,,,,,X,,,,,,02/07/2008,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
