771610,  87,00622,     ,87-622,Rawls Dr,243,Town of Ivor,087,Southampton County,0.10,87-1204 Church St,87-616 Main St,130,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771611,  87,00622,     ,87-622,Rawls Dr,243,Town of Ivor,087,Southampton County,0.42,87-616 Main St,SCL Ivor,340,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771869,  87,01201,     ,87-1201,Bell Ave,243,Town of Ivor,087,Southampton County,0.11,87-622 Rawls Dr,87-1203 Babb Dr,150,R,,,,,,,X,,,,,,03/08/2006,,,,,,,,,,,,,,,
771870,  87,01201,     ,87-1201,Bell Ave,243,Town of Ivor,087,Southampton County,0.11,87-1203 Babb Dr,87-1204 Church St,180,R,,,,,,,X,,,,,,03/08/2006,,,,,,,,,,,,,,,
771871,  87,01201,     ,87-1201,Bell Ave,243,Town of Ivor,087,Southampton County,0.09,87-1204 Church St,87-616 Main St,180,R,,,,,,,X,,,,,,03/08/2006,,,,,,,,,,,,,,,
771872,  87,01202,     ,87-1202,Gale Ave,243,Town of Ivor,087,Southampton County,0.11,87-1203 Babb Dr,87-1204 Church St,40,R,,,,,,,X,,,,,,03/08/2006,,,,,,,,,,,,,,,
771873,  87,01202,     ,87-1202,Gale Ave,243,Town of Ivor,087,Southampton County,0.09,87-1204 Church St,87-616 Main St,200,R,,,,,,,X,,,,,,03/08/2006,,,,,,,,,,,,,,,
771874,  87,01203,     ,87-1203,Babb Dr,243,Town of Ivor,087,Southampton County,0.16,87-1201 Bell Ave,87-1202 Gale Ave,130,R,,,,,,,X,,,,,,03/08/2006,,,,,,,,,,,,,,,
771875,  87,01203,     ,87-1203,Babb Dr,243,Town of Ivor,087,Southampton County,0.10,87-1202 Gale Ave,Dead End,80,R,,,,,,,X,,,,,,03/08/2006,,,,,,,,,,,,,,,
771876,  87,01204,     ,87-1204,Church St,243,Town of Ivor,087,Southampton County,0.13,87-622 Rawls Dr,87-1201 Bell Ave,60,R,,,,,,,X,,,,,,03/08/2006,,,,,,,,,,,,,,,
771877,  87,01204,     ,87-1204,Church St,243,Town of Ivor,087,Southampton County,0.15,87-1201 Bell Ave,87-1202 Gale Ave,80,R,,,,,,,X,,,,,,03/08/2006,,,,,,,,,,,,,,,
771878,  87,01205,     ,87-1205, ,243,Town of Ivor,087,Southampton County,0.03,Dead End,87-620 Broadwater Rd,20,R,,,,,,,X,,,,,,03/08/2006,,,,,,,,,,,,,,,
771879,  87,01206,     ,87-1206,Railroad Rd,243,Town of Ivor,087,Southampton County,0.08,Dead End,87-616 Main St,50,R,,,,,,,X,,,,,,03/08/2006,,,,,,,,,,,,,,,
772051,  87,09953,     ,87-9953, ,243,Town of Ivor,087,Southampton County,0.08,Ivor Elementary School,87-616 Proctors Bridge Rd,380,R,,,,,,,X,,,,,,12/13/2000,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
