 ,,002,Albemarle County,9,Rural Local System,,,              ,208,296,0.32%,0.09%,578.91,0.92%,0.78%,1,105,0.00%,0.00%,3.19,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,209,401,0.09%,582.10,0.78%
 ,,002,Albemarle County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,290,192,0.44%,0.13%,6.35,0.57%,0.01%,290,192,0.13%,6.35,0.01%
 ,,002,Albemarle County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,159,456,0.17%,0.07%,3.62,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,159,456,0.07%,3.62,0.00%
 ,,002,Albemarle County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,495,065,0.54%,0.22%,12.84,0.13%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,495,065,0.22%,12.84,0.02%
 ,,002,Albemarle County,16,Urban Minor Arterial,,,              ,91,622,0.14%,0.04%,6.86,0.01%,0.01%,130,625,0.14%,0.06%,13.80,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,222,248,0.10%,20.66,0.03%
 ,,002,Albemarle County,17,Urban Collector,,,              ,191,810,0.30%,0.09%,31.18,0.05%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,191,810,0.09%,31.18,0.04%
 ,,002,Albemarle County,19,Urban Local System,,,              ,124,772,0.19%,0.06%,96.90,0.15%,0.13%,2,835,0.00%,0.00%,1.94,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,127,607,0.06%,98.84,0.13%
 ,,002,Albemarle County Total:,,,,,,888,989,1.38%,0.40%,874.55,1.39%,1.18%,1,533,115,1.68%,0.69%,139.64,1.40%,0.19%,1,090,307,1.66%,0.49%,29.67,2.65%,0.04%,3,512,411,1.58%,1,043.86,1.41%
 ,,003,Alleghany County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,445,488,0.68%,0.20%,39.59,3.54%,0.05%,445,488,0.20%,39.59,0.05%
 ,,003,Alleghany County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,18,975,0.02%,0.01%,2.81,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,975,0.01%,2.81,0.00%
 ,,003,Alleghany County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,63,060,0.07%,0.03%,20.44,0.20%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,63,060,0.03%,20.44,0.03%
 ,,003,Alleghany County,7,Rural Major Collector,,,              ,44,421,0.07%,0.02%,54.69,0.09%,0.07%,61,783,0.07%,0.03%,54.75,0.55%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,106,204,0.05%,109.44,0.15%
 ,,003,Alleghany County,8,Rural Minor Collector,,,              ,1,537,0.00%,0.00%,3.79,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,537,0.00%,3.79,0.01%
 ,,003,Alleghany County,9,Rural Local System,,,              ,105,999,0.16%,0.05%,289.12,0.46%,0.39%,1,633,0.00%,0.00%,9.48,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,107,632,0.05%,298.60,0.40%
 ,,003,Alleghany County,19,Urban Local System,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,111,0.00%,0.00%,1.09,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,111,0.00%,1.09,0.00%
 ,,003,Alleghany County Total:,,,,,,151,957,0.24%,0.07%,347.60,0.55%,0.47%,145,563,0.16%,0.07%,88.57,0.89%,0.12%,445,488,0.68%,0.20%,39.59,3.54%,0.05%,743,008,0.34%,475.76,0.64%
 ,,004,Amelia County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,281,412,0.31%,0.13%,18.89,0.19%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,281,412,0.13%,18.89,0.03%
 ,,004,Amelia County,7,Rural Major Collector,,,              ,86,478,0.13%,0.04%,63.99,0.10%,0.09%,66,590,0.07%,0.03%,20.54,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,153,067,0.07%,84.53,0.11%
 ,,004,Amelia County,8,Rural Minor Collector,,,              ,31,101,0.05%,0.01%,41.36,0.07%,0.06%,154,0.00%,0.00%,0.06,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,31,254,0.01%,41.42,0.06%
 ,,004,Amelia County,9,Rural Local System,,,              ,63,990,0.10%,0.03%,260.50,0.41%,0.35%,13,0.00%,0.00%,0.54,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,64,003,0.03%,261.04,0.35%
 ,,004,Amelia County Total:,,,,,,181,569,0.28%,0.08%,365.85,0.58%,0.49%,348,168,0.38%,0.16%,40.03,0.40%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,529,737,0.24%,405.88,0.55%
 ,,005,Amherst County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,76,590,0.08%,0.03%,5.37,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,76,590,0.03%,5.37,0.01%
 ,,005,Amherst County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,130,141,0.14%,0.06%,75.25,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,130,141,0.06%,75.25,0.10%
 ,,005,Amherst County,7,Rural Major Collector,,,              ,53,508,0.08%,0.02%,89.16,0.14%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,53,508,0.02%,89.16,0.12%
 ,,005,Amherst County,8,Rural Minor Collector,,,              ,8,764,0.01%,0.00%,30.23,0.05%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,8,764,0.00%,30.23,0.04%
 ,,005,Amherst County,9,Rural Local System,,,              ,71,677,0.11%,0.03%,370.14,0.59%,0.50%,21,0.00%,0.00%,0.04,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,71,698,0.03%,370.18,0.50%
 ,,005,Amherst County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,278,218,0.30%,0.13%,16.90,0.17%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,278,218,0.13%,16.90,0.02%
 ,,005,Amherst County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,195,583,0.21%,0.09%,14.78,0.15%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,195,583,0.09%,14.78,0.02%
 ,,005,Amherst County,16,Urban Minor Arterial,,,              ,10,216,0.02%,0.00%,3.10,0.00%,0.00%,104,462,0.11%,0.05%,11.29,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,114,679,0.05%,14.39,0.02%
 ,,005,Amherst County,17,Urban Collector,,,              ,55,250,0.09%,0.02%,26.55,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,55,250,0.02%,26.55,0.04%
 ,,005,Amherst County,19,Urban Local System,,,              ,34,940,0.05%,0.02%,85.53,0.14%,0.12%,6,475,0.01%,0.00%,4.34,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,41,415,0.02%,89.87,0.12%
 ,,005,Amherst County Total:,,,,,,234,355,0.36%,0.11%,604.71,0.96%,0.82%,791,490,0.87%,0.36%,127.97,1.28%,0.17%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,025,844,0.46%,732.68,0.99%
 ,,006,Appomattox County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,243,369,0.27%,0.11%,20.06,0.20%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,243,369,0.11%,20.06,0.03%
 ,,006,Appomattox County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,54,108,0.06%,0.02%,27.12,0.27%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,54,108,0.02%,27.12,0.04%
 ,,006,Appomattox County,7,Rural Major Collector,,,              ,66,231,0.10%,0.03%,78.82,0.13%,0.11%,28,910,0.03%,0.01%,6.10,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,95,141,0.04%,84.92,0.11%
 ,,006,Appomattox County,8,Rural Minor Collector,,,              ,11,554,0.02%,0.01%,45.21,0.07%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,11,554,0.01%,45.21,0.06%
 ,,006,Appomattox County,9,Rural Local System,,,              ,55,890,0.09%,0.03%,311.70,0.49%,0.42%,354,0.00%,0.00%,1.41,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,56,243,0.03%,313.11,0.42%
 ,,006,Appomattox County Total:,,,,,,133,675,0.21%,0.06%,435.73,0.69%,0.59%,326,741,0.36%,0.15%,54.69,0.55%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,460,416,0.21%,490.42,0.66%
 ,,000,Arlington County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,423,223,2.17%,0.64%,10.96,0.98%,0.01%,1,423,223,0.64%,10.96,0.01%
 ,,000,Arlington County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,025,400,1.12%,0.46%,16.48,0.16%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,025,400,0.46%,16.48,0.02%
 ,,000,Arlington County,14,Urban Principal Arterial - Other,,,              ,64,648,0.10%,0.03%,4.65,0.01%,0.01%,634,298,0.69%,0.29%,23.86,0.24%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,698,946,0.32%,28.51,0.04%
 ,,000,Arlington County,16,Urban Minor Arterial,,,              ,517,406,0.80%,0.23%,45.81,0.07%,0.06%,104,636,0.11%,0.05%,6.98,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,622,042,0.28%,52.79,0.07%
 ,,000,Arlington County,17,Urban Collector,,,              ,171,551,0.27%,0.08%,30.06,0.05%,0.04%,1,287,0.00%,0.00%,1.06,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,172,838,0.08%,31.12,0.04%
 ,,000,Arlington County,19,Urban Local System,,,              ,396,596,0.61%,0.18%,304.46,0.48%,0.41%,2,467,0.00%,0.00%,3.77,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,399,063,0.18%,308.23,0.42%
 ,,000,Arlington County Total:,,,,,,1,150,201,1.78%,0.52%,384.98,0.61%,0.52%,1,768,088,1.94%,0.80%,52.15,0.52%,0.07%,1,423,223,2.17%,0.64%,10.96,0.98%,0.01%,4,341,512,1.96%,448.09,0.60%
 ,,007,Augusta County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,768,416,2.69%,0.80%,41.41,3.70%,0.06%,1,768,416,0.80%,41.41,0.06%
 ,,007,Augusta County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,642,280,0.70%,0.29%,138.26,1.38%,0.19%,0,0.00%,0.00%,0.00,0.00%,0.00%,642,280,0.29%,138.26,0.19%
 ,,007,Augusta County,7,Rural Major Collector,,,              ,321,570,0.50%,0.15%,171.55,0.27%,0.23%,290,422,0.32%,0.13%,62.50,0.63%,0.08%,0,0.00%,0.00%,0.00,0.00%,0.00%,611,992,0.28%,234.05,0.32%
 ,,007,Augusta County,8,Rural Minor Collector,,,              ,79,406,0.12%,0.04%,103.48,0.16%,0.14%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,79,406,0.04%,103.48,0.14%
 ,,007,Augusta County,9,Rural Local System,,,              ,234,968,0.36%,0.11%,836.64,1.33%,1.13%,2,543,0.00%,0.00%,7.42,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,237,511,0.11%,844.06,1.14%
 ,,007,Augusta County,17,Urban Collector,,,              ,29,230,0.05%,0.01%,7.36,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,29,230,0.01%,7.36,0.01%
 ,,007,Augusta County,19,Urban Local System,,,              ,14,059,0.02%,0.01%,25.42,0.04%,0.03%,5,969,0.01%,0.00%,0.47,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,20,029,0.01%,25.89,0.03%
 ,,007,Augusta County Total:,,,,,,679,234,1.05%,0.31%,1,144.45,1.82%,1.54%,941,214,1.03%,0.42%,208.65,2.09%,0.28%,1,768,416,2.69%,0.80%,41.41,3.70%,0.06%,3,388,864,1.53%,1,394.51,1.88%
 ,,008,Bath County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,88,448,0.10%,0.04%,74.80,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,88,448,0.04%,74.80,0.10%
 ,,008,Bath County,7,Rural Major Collector,,,              ,19,684,0.03%,0.01%,49.75,0.08%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,19,684,0.01%,49.75,0.07%
 ,,008,Bath County,8,Rural Minor Collector,,,              ,3,057,0.00%,0.00%,26.38,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,057,0.00%,26.38,0.04%
 ,,008,Bath County,9,Rural Local System,,,              ,79,503,0.12%,0.04%,280.15,0.44%,0.38%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,79,503,0.04%,280.15,0.38%
 ,,008,Bath County Total:,,,,,,102,244,0.16%,0.05%,356.28,0.57%,0.48%,88,448,0.10%,0.04%,74.80,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,190,691,0.09%,431.08,0.58%
 ,,009,Bedford County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,413,239,0.45%,0.19%,25.38,0.25%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,413,239,0.19%,25.38,0.03%
 ,,009,Bedford County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,393,547,0.43%,0.18%,89.74,0.90%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,393,547,0.18%,89.74,0.12%
 ,,009,Bedford County,7,Rural Major Collector,,,              ,205,951,0.32%,0.09%,163.49,0.26%,0.22%,76,789,0.08%,0.03%,39.65,0.40%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,282,739,0.13%,203.14,0.27%
 ,,009,Bedford County,8,Rural Minor Collector,,,              ,41,654,0.06%,0.02%,34.12,0.05%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,41,654,0.02%,34.12,0.05%
 ,,009,Bedford County,9,Rural Local System,,,              ,198,639,0.31%,0.09%,730.04,1.16%,0.98%,25,0.00%,0.00%,0.19,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,198,664,0.09%,730.23,0.98%
 ,,009,Bedford County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,38,654,0.04%,0.02%,2.32,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,38,654,0.02%,2.32,0.00%
 ,,009,Bedford County,16,Urban Minor Arterial,,,              ,28,766,0.04%,0.01%,3.08,0.00%,0.00%,109,774,0.12%,0.05%,6.04,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,138,540,0.06%,9.12,0.01%
 ,,009,Bedford County,17,Urban Collector,,,              ,58,516,0.09%,0.03%,14.53,0.02%,0.02%,1,455,0.00%,0.00%,0.90,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,59,971,0.03%,15.43,0.02%
 ,,009,Bedford County,19,Urban Local System,,,              ,69,068,0.11%,0.03%,76.99,0.12%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,69,068,0.03%,76.99,0.10%
 ,,009,Bedford County Total:,,,,,,602,594,0.93%,0.27%,1,022.25,1.62%,1.38%,1,033,484,1.13%,0.47%,164.22,1.64%,0.22%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,636,077,0.74%,1,186.47,1.60%
 ,,010,Bland County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,557,769,0.85%,0.25%,21.19,1.89%,0.03%,557,769,0.25%,21.19,0.03%
 ,,010,Bland County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,31,239,0.03%,0.01%,14.24,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,31,239,0.01%,14.24,0.02%
 ,,010,Bland County,7,Rural Major Collector,,,              ,12,108,0.02%,0.01%,15.70,0.02%,0.02%,39,169,0.04%,0.02%,63.45,0.64%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,51,277,0.02%,79.15,0.11%
 ,,010,Bland County,9,Rural Local System,,,              ,60,513,0.09%,0.03%,210.34,0.33%,0.28%,1,112,0.00%,0.00%,2.11,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,61,625,0.03%,212.45,0.29%
 ,,010,Bland County Total:,,,,,,72,621,0.11%,0.03%,226.04,0.36%,0.30%,71,521,0.08%,0.03%,79.80,0.80%,0.11%,557,769,0.85%,0.25%,21.19,1.89%,0.03%,701,910,0.32%,327.03,0.44%
 ,,011,Botetourt County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,797,226,1.21%,0.36%,22.27,1.99%,0.03%,797,226,0.36%,22.27,0.03%
 ,,011,Botetourt County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,260,612,0.29%,0.12%,30.51,0.31%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,260,612,0.12%,30.51,0.04%
 ,,011,Botetourt County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,12,080,0.01%,0.01%,25.71,0.26%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,12,080,0.01%,25.71,0.03%
 ,,011,Botetourt County,7,Rural Major Collector,,,              ,42,802,0.07%,0.02%,45.50,0.07%,0.06%,82,194,0.09%,0.04%,36.24,0.36%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,124,996,0.06%,81.74,0.11%
 ,,011,Botetourt County,8,Rural Minor Collector,,,              ,9,301,0.01%,0.00%,17.95,0.03%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,301,0.00%,17.95,0.02%
 ,,011,Botetourt County,9,Rural Local System,,,              ,98,601,0.15%,0.04%,436.54,0.69%,0.59%,11,091,0.01%,0.01%,14.28,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,109,693,0.05%,450.82,0.61%
 ,,011,Botetourt County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,227,871,0.35%,0.10%,4.59,0.41%,0.01%,227,871,0.10%,4.59,0.01%
 ,,011,Botetourt County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,287,611,0.31%,0.13%,14.60,0.15%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,287,611,0.13%,14.60,0.02%
 ,,011,Botetourt County,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,7,678,0.01%,0.00%,4.37,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,678,0.00%,4.37,0.01%
 ,,011,Botetourt County,17,Urban Collector,,,              ,60,596,0.09%,0.03%,21.70,0.03%,0.03%,24,576,0.03%,0.01%,3.19,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,85,171,0.04%,24.89,0.03%
 ,,011,Botetourt County,19,Urban Local System,,,              ,27,529,0.04%,0.01%,74.81,0.12%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,27,529,0.01%,74.81,0.10%
 ,,011,Botetourt County Total:,,,,,,238,829,0.37%,0.11%,596.50,0.95%,0.80%,685,842,0.75%,0.31%,128.90,1.29%,0.17%,1,025,097,1.56%,0.46%,26.86,2.40%,0.04%,1,949,769,0.88%,752.26,1.01%
 ,,012,Brunswick County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,409,903,0.62%,0.18%,20.77,1.86%,0.03%,409,903,0.18%,20.77,0.03%
 ,,012,Brunswick County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,208,626,0.23%,0.09%,23.71,0.24%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,208,626,0.09%,23.71,0.03%
 ,,012,Brunswick County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,48,277,0.05%,0.02%,24.09,0.24%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,48,277,0.02%,24.09,0.03%
 ,,012,Brunswick County,7,Rural Major Collector,,,              ,100,906,0.16%,0.05%,127.66,0.20%,0.17%,65,091,0.07%,0.03%,40.04,0.40%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,165,997,0.07%,167.70,0.23%
 ,,012,Brunswick County,8,Rural Minor Collector,,,              ,9,222,0.01%,0.00%,33.62,0.05%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,222,0.00%,33.62,0.05%
 ,,012,Brunswick County,9,Rural Local System,,,              ,83,289,0.13%,0.04%,429.83,0.68%,0.58%,339,0.00%,0.00%,2.30,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,83,627,0.04%,432.13,0.58%
 ,,012,Brunswick County Total:,,,,,,193,417,0.30%,0.09%,591.11,0.94%,0.80%,322,334,0.35%,0.15%,90.14,0.90%,0.12%,409,903,0.62%,0.18%,20.77,1.86%,0.03%,925,653,0.42%,702.02,0.95%
