070340,  SR,00020,     ,VA 20,Berry Hill Rd,275,Town of Orange,275,Town of Orange,0.08,68-612 Monrovia Rd,ECL Orange,11000,G,94%,1%,1%,1%,3%,0%,C,0.0826,F,0.0000,12000,G,2009,,,,,,,,,,,,,,,
656008,C1SR,00020,     ,Bus VA 20,Main St,275,Town of Orange,275,Town of Orange,0.14,SR 20; W Main St,US 15 Madison St; S Madison St,4800,G,95%,1%,2%,1%,1%,0%,C,0.0952,F,0.0000,5100,G,2009,,,,,,,,,,,,,,,
656016,C1SR,00020,     ,Bus VA 20,Main St,275,Town of Orange,275,Town of Orange,0.10,US 15 Madison St; S Madison St,May Fray Ave; Byrd St,5000,G,98%,0%,1%,0%,0%,0%,F,0.0947,F,0.0000,5300,G,2009,,,,,,,,,,,,,,,
656002,C1SR,00020,     ,Bus VA 20,Byrd St,275,Town of Orange,275,Town of Orange,0.47,Main St,SR 20 Berry Hill Rd,6200,G,98%,0%,1%,0%,0%,0%,C,0.0866,F,0.0000,6600,G,2009,,,,,,,,,,,,,,,
656009, 275,00842,     ,275-842,Main Street E,275,Town of Orange,275,Town of Orange,0.66,SR 20 Byrd Street,275-844 Selma Rd,2800,G,97%,1%,1%,1%,0%,0%,C,0.1146,F,0.5200,3000,G,2009,,,,,,,,,,,,,,,
656012, 275,00842,     ,275-842,Rapidan Rd,275,Town of Orange,275,Town of Orange,0.18,Selma Road,Boxley Lane,2200,G,97%,1%,1%,1%,0%,0%,F,0.1103,F,0.5172,2300,G,2009,,,,,,,,,,,,,,,
781872, 275,00842,     ,275-842,Main St,275,Town of Orange,275,Town of Orange,0.28,Boxley Lane,"68-615, NEW ECL Orange",1600,G,96%,0%,1%,2%,1%,0%,F,0.1078,F,0.5748,1700,G,2009,,,,,,,,,,,,,,,
656014, 275,00844,     ,275-844,Selma Rd,275,Town of Orange,275,Town of Orange,0.35,SR 20 Constitution Road,RT 615 Main Street E,3100,G,95%,2%,1%,2%,0%,0%,F,0.1750,F,0.7032,3300,G,2009,,,,,,,,,,,,,,,
656013, 275,00844,     ,275-844,Red Hill Rd,275,Town of Orange,275,Town of Orange,1.05,RT 615 Main Street E,Dead End,360,G,95%,2%,1%,2%,0%,0%,C,0.1144,F,0.5800,390,G,2009,,,,,,,,,,,,,,,
656015, 275,00845,     ,275-845,Spicers Mill Rd,275,Town of Orange,275,Town of Orange,1.16,WCL Orange 68-633,US 15 Madison Road,860,G,,,,,,,X,,,,880,G,2009,,,,,,,,,,,,,,,
781873, 275,00846,     ,275-846,Old Gordodsville Rd,275,Town of Orange,275,Town of Orange,0.35,68-647 SCL Orange,Woodcrest Dr,2100,G,98%,1%,1%,0%,0%,0%,F,0.1061,F,0.7688,2300,G,2009,,,,,,,,,,,,,,,
656011, 275,00846,     ,275-846,Old Gordonsville Rd,275,Town of Orange,275,Town of Orange,0.72,Woodcrest Drive,US 15 James Madison Hwy,2400,G,98%,1%,1%,0%,0%,0%,C,0.1020,F,0.0000,2600,G,2009,,,,,,,,,,,,,,,
556002, 275,00000,     ,275-0,Piedmont St,275,Town of Orange,275,Town of Orange,0.00,Blue Ridge Dr,Mason Street,250,G,,,,,,,X,,,,250,G,2009,,,,,,,,,,,,,,,
556001, 275,00000,     ,275-0,Porterfield Dr,275,Town of Orange,275,Town of Orange,0.00,WCL Orange,Montevista Avenue,720,G,,,,,,,X,0.1134,F,0.5870,790,G,2009,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
