ReportID:	1210	DataYear:	2010		ReportID:	1210	DataYear:	2010		ReportID:	1210	DataYear:	2010		ReportID:	1210	DataYear:	2010		ReportID:	1210	DataYear:	2010		ReportID:	1210	DataYear:	2010	Prepared	10/1/2011
 		005	Amherst County	7	Rural Major Collector			              	50,642	0.08%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				50,642	0.02%		
 		005	Amherst County	8	Rural Minor Collector			              	10,700	0.02%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				10,700	0.00%		
 		005	Amherst County	9	Rural Local System			              	60,227	0.09%	0.03%				11	0.00%	0.00%				0	0.00%	0.00%				60,238	0.03%		
 		005	Amherst County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				234,873	0.25%	0.10%				0	0.00%	0.00%				234,873	0.10%		
 		005	Amherst County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				181,024	0.19%	0.08%				0	0.00%	0.00%				181,024	0.08%		
 		005	Amherst County	16	Urban Minor Arterial			              	13,151	0.02%	0.01%				69,888	0.07%	0.03%				0	0.00%	0.00%				83,038	0.04%		
 		005	Amherst County	17	Urban Collector			              	54,399	0.08%	0.02%				1,995	0.00%	0.00%				0	0.00%	0.00%				56,394	0.03%		
 		005	Amherst County	19	Urban Local System			              	27,275	0.04%	0.01%				3,655	0.00%	0.00%				0	0.00%	0.00%				30,931	0.01%		
 		005	Amherst County Total:						216,393	0.33%	0.10%				704,918	0.75%	0.31%				0	0.00%	0.00%				921,311	0.41%		
 		006	Appomattox County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				214,117	0.23%	0.10%				0	0.00%	0.00%				214,117	0.10%		
 		006	Appomattox County	6	Rural Minor Arterial			              	0	0.00%	0.00%				52,740	0.06%	0.02%				0	0.00%	0.00%				52,740	0.02%		
 		006	Appomattox County	7	Rural Major Collector			              	56,723	0.09%	0.03%				8,721	0.01%	0.00%				0	0.00%	0.00%				65,444	0.03%		
 		006	Appomattox County	8	Rural Minor Collector			              	10,120	0.02%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				10,120	0.00%		
 		006	Appomattox County	9	Rural Local System			              	54,428	0.08%	0.02%				327	0.00%	0.00%				0	0.00%	0.00%				54,755	0.02%		
 		006	Appomattox County Total:						121,271	0.19%	0.05%				275,905	0.30%	0.12%				0	0.00%	0.00%				397,176	0.18%		
 		000	Arlington County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,395,085	2.10%	0.62%				1,395,085	0.62%		
 		000	Arlington County	14	Urban Principal Arterial - Other			              	72,381	0.11%	0.03%				1,791,414	1.92%	0.80%				0	0.00%	0.00%				1,863,796	0.83%		
 		000	Arlington County	16	Urban Minor Arterial			              	540,110	0.83%	0.24%				109,443	0.12%	0.05%				0	0.00%	0.00%				649,553	0.29%		
 		000	Arlington County	17	Urban Collector			              	143,931	0.22%	0.06%				1,206	0.00%	0.00%				0	0.00%	0.00%				145,137	0.06%		
 		000	Arlington County	19	Urban Local System			              	367,100	0.56%	0.16%				2,795	0.00%	0.00%				0	0.00%	0.00%				369,895	0.16%		
 		000	Arlington County Total:						1,123,523	1.72%	0.50%				1,904,858	2.04%	0.85%				1,395,085	2.10%	0.62%				4,423,465	1.97%		
 		007	Augusta County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,641,770	2.47%	0.73%				1,641,770	0.73%		
 		007	Augusta County	6	Rural Minor Arterial			              	0	0.00%	0.00%				361,827	0.39%	0.16%				0	0.00%	0.00%				361,827	0.16%		
 		007	Augusta County	7	Rural Major Collector			              	193,238	0.30%	0.09%				186,726	0.20%	0.08%				0	0.00%	0.00%				379,965	0.17%		
 		007	Augusta County	8	Rural Minor Collector			              	66,858	0.10%	0.03%				0	0.00%	0.00%				0	0.00%	0.00%				66,858	0.03%		
 		007	Augusta County	9	Rural Local System			              	213,221	0.33%	0.09%				1,791	0.00%	0.00%				0	0.00%	0.00%				215,012	0.10%		
 		007	Augusta County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				169,995	0.26%	0.08%				169,995	0.08%		
 		007	Augusta County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				118,367	0.13%	0.05%				0	0.00%	0.00%				118,367	0.05%		
 		007	Augusta County	16	Urban Minor Arterial			              	4,069	0.01%	0.00%				189,260	0.20%	0.08%				0	0.00%	0.00%				193,329	0.09%		
 		007	Augusta County	17	Urban Collector			              	141,405	0.22%	0.06%				0	0.00%	0.00%				0	0.00%	0.00%				141,405	0.06%		
 		007	Augusta County	19	Urban Local System			              	12,064	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				12,064	0.01%		
 		007	Augusta County Total:						630,856	0.97%	0.28%				857,971	0.92%	0.38%				1,811,765	2.73%	0.80%				3,300,592	1.47%		
 		008	Bath County	6	Rural Minor Arterial			              	0	0.00%	0.00%				81,243	0.09%	0.04%				0	0.00%	0.00%				81,243	0.04%		
 		008	Bath County	7	Rural Major Collector			              	16,933	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				16,933	0.01%		
 		008	Bath County	8	Rural Minor Collector			              	2,940	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				2,940	0.00%		
 		008	Bath County	9	Rural Local System			              	54,017	0.08%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				54,017	0.02%		
 		008	Bath County Total:						73,890	0.11%	0.03%				81,243	0.09%	0.04%				0	0.00%	0.00%				155,133	0.07%		
 		009	Bedford County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				417,486	0.45%	0.19%				0	0.00%	0.00%				417,486	0.19%		
 		009	Bedford County	6	Rural Minor Arterial			              	0	0.00%	0.00%				396,145	0.42%	0.18%				0	0.00%	0.00%				396,145	0.18%		
 		009	Bedford County	7	Rural Major Collector			              	240,132	0.37%	0.11%				70,672	0.08%	0.03%				0	0.00%	0.00%				310,804	0.14%		
 		009	Bedford County	8	Rural Minor Collector			              	8,908	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				8,908	0.00%		
 		009	Bedford County	9	Rural Local System			              	202,414	0.31%	0.09%				27	0.00%	0.00%				0	0.00%	0.00%				202,441	0.09%		
 		009	Bedford County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				40,876	0.04%	0.02%				0	0.00%	0.00%				40,876	0.02%		
 		009	Bedford County	16	Urban Minor Arterial			              	35,744	0.05%	0.02%				124,280	0.13%	0.06%				0	0.00%	0.00%				160,025	0.07%		
 		009	Bedford County	17	Urban Collector			              	65,830	0.10%	0.03%				266	0.00%	0.00%				0	0.00%	0.00%				66,096	0.03%		
 		009	Bedford County	19	Urban Local System			              	48,753	0.07%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				48,753	0.02%		
 		009	Bedford County Total:						601,781	0.92%	0.27%				1,049,752	1.12%	0.47%				0	0.00%	0.00%				1,651,533	0.73%		
 		010	Bland County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				568,706	0.86%	0.25%				568,706	0.25%		
 		010	Bland County	6	Rural Minor Arterial			              	0	0.00%	0.00%				31,082	0.03%	0.01%				0	0.00%	0.00%				31,082	0.01%		
 		010	Bland County	7	Rural Major Collector			              	11,284	0.02%	0.01%				36,517	0.04%	0.02%				0	0.00%	0.00%				47,800	0.02%		
 		010	Bland County	9	Rural Local System			              	60,222	0.09%	0.03%				596	0.00%	0.00%				0	0.00%	0.00%				60,819	0.03%		
 		010	Bland County Total:						71,506	0.11%	0.03%				68,195	0.07%	0.03%				568,706	0.86%	0.25%				708,407	0.31%		
 		011	Botetourt County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				808,595	1.22%	0.36%				808,595	0.36%		
 		011	Botetourt County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				240,616	0.26%	0.11%				0	0.00%	0.00%				240,616	0.11%		
 		011	Botetourt County	6	Rural Minor Arterial			              	0	0.00%	0.00%				11,925	0.01%	0.01%				0	0.00%	0.00%				11,925	0.01%		
 		011	Botetourt County	7	Rural Major Collector			              	54,946	0.08%	0.02%				56,358	0.06%	0.03%				0	0.00%	0.00%				111,305	0.05%		
 		011	Botetourt County	8	Rural Minor Collector			              	13,035	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				13,035	0.01%		
 		011	Botetourt County	9	Rural Local System			              	81,891	0.13%	0.04%				12,082	0.01%	0.01%				0	0.00%	0.00%				93,972	0.04%		
 		011	Botetourt County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				211,652	0.32%	0.09%				211,652	0.09%		
 		011	Botetourt County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				306,536	0.33%	0.14%				0	0.00%	0.00%				306,536	0.14%		
 		011	Botetourt County	16	Urban Minor Arterial			              	0	0.00%	0.00%				7,530	0.01%	0.00%				0	0.00%	0.00%				7,530	0.00%		
 		011	Botetourt County	17	Urban Collector			              	66,257	0.10%	0.03%				9,254	0.01%	0.00%				0	0.00%	0.00%				75,511	0.03%		
 		011	Botetourt County	19	Urban Local System			              	27,311	0.04%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				27,311	0.01%		
 		011	Botetourt County Total:						243,439	0.37%	0.11%				644,302	0.69%	0.29%				1,020,247	1.54%	0.45%				1,907,988	0.85%		
 		012	Brunswick County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				440,925	0.66%	0.20%				440,925	0.20%		
 		012	Brunswick County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				215,129	0.23%	0.10%				0	0.00%	0.00%				215,129	0.10%		
 		012	Brunswick County	6	Rural Minor Arterial			              	0	0.00%	0.00%				47,076	0.05%	0.02%				0	0.00%	0.00%				47,076	0.02%		
 		012	Brunswick County	7	Rural Major Collector			              	98,789	0.15%	0.04%				56,246	0.06%	0.02%				0	0.00%	0.00%				155,035	0.07%		
 		012	Brunswick County	8	Rural Minor Collector			              	9,940	0.02%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				9,940	0.00%		
 		012	Brunswick County	9	Rural Local System			              	91,824	0.14%	0.04%				230	0.00%	0.00%				0	0.00%	0.00%				92,054	0.04%		
 		012	Brunswick County Total:						200,552	0.31%	0.09%				318,682	0.34%	0.14%				440,925	0.66%	0.20%				960,159	0.43%		
 		013	Buchanan County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				220,429	0.24%	0.10%				0	0.00%	0.00%				220,429	0.10%		
 		013	Buchanan County	6	Rural Minor Arterial			              	0	0.00%	0.00%				55,171	0.06%	0.02%				0	0.00%	0.00%				55,171	0.02%		
 		013	Buchanan County	7	Rural Major Collector			              	132,448	0.20%	0.06%				37,865	0.04%	0.02%				0	0.00%	0.00%				170,312	0.08%		
 		013	Buchanan County	8	Rural Minor Collector			              	4,490	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				4,490	0.00%		
 		013	Buchanan County	9	Rural Local System			              	139,350	0.21%	0.06%				96	0.00%	0.00%				0	0.00%	0.00%				139,446	0.06%		
 		013	Buchanan County Total:						276,288	0.42%	0.12%				313,560	0.34%	0.14%				0	0.00%	0.00%				589,848	0.26%		
 		014	Buckingham County	6	Rural Minor Arterial			              	0	0.00%	0.00%				265,561	0.28%	0.12%				0	0.00%	0.00%				265,561	0.12%		
 		014	Buckingham County	7	Rural Major Collector			              	47,154	0.07%	0.02%				11,444	0.01%	0.01%				0	0.00%	0.00%				58,598	0.03%		
 		014	Buckingham County	8	Rural Minor Collector			              	10,292	0.02%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				10,292	0.00%		
 		014	Buckingham County	9	Rural Local System			              	82,068	0.13%	0.04%				14	0.00%	0.00%				0	0.00%	0.00%				82,082	0.04%		
 		014	Buckingham County Total:						139,514	0.21%	0.06%				277,019	0.30%	0.12%				0	0.00%	0.00%				416,533	0.19%		
 		015	Campbell County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				439,043	0.47%	0.20%				0	0.00%	0.00%				439,043	0.20%		
 		015	Campbell County	6	Rural Minor Arterial			              	0	0.00%	0.00%				206,950	0.22%	0.09%				0	0.00%	0.00%				206,950	0.09%		
 		015	Campbell County	7	Rural Major Collector			              	189,672	0.29%	0.08%				19,431	0.02%	0.01%				0	0.00%	0.00%				209,103	0.09%		
 		015	Campbell County	8	Rural Minor Collector			              	10,311	0.02%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				10,311	0.00%		
 		015	Campbell County	9	Rural Local System			              	131,221	0.20%	0.06%				193	0.00%	0.00%				0	0.00%	0.00%				131,414	0.06%		
 		015	Campbell County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				152,344	0.16%	0.07%				0	0.00%	0.00%				152,344	0.07%		
 		015	Campbell County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				262,386	0.28%	0.12%				0	0.00%	0.00%				262,386	0.12%		
 		015	Campbell County	16	Urban Minor Arterial			              	48,963	0.08%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				48,963	0.02%		
 		015	Campbell County	17	Urban Collector			              	66,687	0.10%	0.03%				0	0.00%	0.00%				0	0.00%	0.00%				66,687	0.03%		
 		015	Campbell County	19	Urban Local System			              	45,989	0.07%	0.02%				330	0.00%	0.00%				0	0.00%	0.00%				46,320	0.02%		
 		015	Campbell County Total:						492,842	0.76%	0.22%				1,080,678	1.16%	0.48%				0	0.00%	0.00%				1,573,519	0.70%		
 		016	Caroline County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,462,631	2.20%	0.65%				1,462,631	0.65%		
 		016	Caroline County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				306,626	0.33%	0.14%				0	0.00%	0.00%				306,626	0.14%		
 		016	Caroline County	6	Rural Minor Arterial			              	0	0.00%	0.00%				152,308	0.16%	0.07%				0	0.00%	0.00%				152,308	0.07%		
 		016	Caroline County	7	Rural Major Collector			              	153,346	0.24%	0.07%				76,880	0.08%	0.03%				0	0.00%	0.00%				230,226	0.10%		
 		016	Caroline County	8	Rural Minor Collector			              	17,326	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				17,326	0.01%		
 		016	Caroline County	9	Rural Local System			              	138,575	0.21%	0.06%				754	0.00%	0.00%				0	0.00%	0.00%				139,329	0.06%		
 		016	Caroline County Total:						309,247	0.47%	0.14%				536,567	0.57%	0.24%				1,462,631	2.20%	0.65%				2,308,446	1.03%		
 		017	Carroll County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				875,121	1.32%	0.39%				875,121	0.39%		
 		017	Carroll County	6	Rural Minor Arterial			              	0	0.00%	0.00%				223,841	0.24%	0.10%				0	0.00%	0.00%				223,841	0.10%		
 		017	Carroll County	7	Rural Major Collector			              	123,421	0.19%	0.05%				73,770	0.08%	0.03%				0	0.00%	0.00%				197,191	0.09%		
 		017	Carroll County	8	Rural Minor Collector			              	15,441	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				15,441	0.01%		
 		017	Carroll County	9	Rural Local System			              	106,877	0.16%	0.05%				297	0.00%	0.00%				0	0.00%	0.00%				107,173	0.05%		
 		017	Carroll County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				32,715	0.03%	0.01%				0	0.00%	0.00%				32,715	0.01%		
 		017	Carroll County	16	Urban Minor Arterial			              	4,158	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				4,158	0.00%		
 		017	Carroll County	17	Urban Collector			              	265	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				265	0.00%		
 		017	Carroll County	19	Urban Local System			              	1,060	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				1,060	0.00%		
 		017	Carroll County Total:						251,222	0.39%	0.11%				330,623	0.35%	0.15%				875,121	1.32%	0.39%				1,456,967	0.65%		
 		018	Charles City County	6	Rural Minor Arterial			              	0	0.00%	0.00%				91,239	0.10%	0.04%				0	0.00%	0.00%				91,239	0.04%		
 		018	Charles City County	7	Rural Major Collector			              	25,465	0.04%	0.01%				11,763	0.01%	0.01%				0	0.00%	0.00%				37,228	0.02%		
 		018	Charles City County	8	Rural Minor Collector			              	4,724	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				4,724	0.00%		
 		018	Charles City County	9	Rural Local System			              	40,765	0.06%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				40,765	0.02%		
 		018	Charles City County Total:						70,955	0.11%	0.03%				103,002	0.11%	0.05%				0	0.00%	0.00%				173,957	0.08%		
 		019	Charlotte County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				105,692	0.11%	0.05%				0	0.00%	0.00%				105,692	0.05%		
 		019	Charlotte County	6	Rural Minor Arterial			              	0	0.00%	0.00%				59,305	0.06%	0.03%				0	0.00%	0.00%				59,305	0.03%		
 		019	Charlotte County	7	Rural Major Collector			              	41,326	0.06%	0.02%				68,197	0.07%	0.03%				0	0.00%	0.00%				109,523	0.05%		
 		019	Charlotte County	8	Rural Minor Collector			              	2,495	0.00%	0.00%				310	0.00%	0.00%				0	0.00%	0.00%				2,806	0.00%		
 		019	Charlotte County	9	Rural Local System			              	59,881	0.09%	0.03%				114	0.00%	0.00%				0	0.00%	0.00%				59,995	0.03%		
 		019	Charlotte County Total:						103,702	0.16%	0.05%				233,619	0.25%	0.10%				0	0.00%	0.00%				337,321	0.15%		
 		020	Chesterfield County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				184,280	0.20%	0.08%				0	0.00%	0.00%				184,280	0.08%		
 		020	Chesterfield County	6	Rural Minor Arterial			              	91,758	0.14%	0.04%				0	0.00%	0.00%				0	0.00%	0.00%				91,758	0.04%		
 		020	Chesterfield County	7	Rural Major Collector			              	96,037	0.15%	0.04%				0	0.00%	0.00%				0	0.00%	0.00%				96,037	0.04%		
 		020	Chesterfield County	9	Rural Local System			              	89,589	0.14%	0.04%				291	0.00%	0.00%				0	0.00%	0.00%				89,880	0.04%		
 		020	Chesterfield County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,298,200	1.95%	0.58%				1,298,200	0.58%		
 		020	Chesterfield County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				1,915,086	2.05%	0.85%				0	0.00%	0.00%				1,915,086	0.85%		
 		020	Chesterfield County	14	Urban Principal Arterial - Other			              	168,854	0.26%	0.08%				2,191,144	2.34%	0.97%				0	0.00%	0.00%				2,359,998	1.05%		
 		020	Chesterfield County	16	Urban Minor Arterial			              	873,330	1.34%	0.39%				154,153	0.16%	0.07%				0	0.00%	0.00%				1,027,482	0.46%		
 		020	Chesterfield County	17	Urban Collector			              	585,608	0.90%	0.26%				0	0.00%	0.00%				0	0.00%	0.00%				585,608	0.26%		
 		020	Chesterfield County	19	Urban Local System			              	783,248	1.20%	0.35%				5,335	0.01%	0.00%				0	0.00%	0.00%				788,583	0.35%		
 		020	Chesterfield County Total:						2,688,424	4.13%	1.19%				4,450,289	4.76%	1.98%				1,298,200	1.95%	0.58%				8,436,913	3.75%		
 		021	Clarke County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				333,574	0.36%	0.15%				0	0.00%	0.00%				333,574	0.15%		
 		021	Clarke County	6	Rural Minor Arterial			              	0	0.00%	0.00%				269,807	0.29%	0.12%				0	0.00%	0.00%				269,807	0.12%		
 		021	Clarke County	7	Rural Major Collector			              	50,756	0.08%	0.02%				10,682	0.01%	0.00%				0	0.00%	0.00%				61,438	0.03%		
 		021	Clarke County	8	Rural Minor Collector			              	27,950	0.04%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				27,950	0.01%		
 		021	Clarke County	9	Rural Local System			              	29,714	0.05%	0.01%				232	0.00%	0.00%				0	0.00%	0.00%				29,946	0.01%		
 		021	Clarke County Total:						108,421	0.17%	0.05%				614,295	0.66%	0.27%				0	0.00%	0.00%				722,715	0.32%		
 		022	Craig County	7	Rural Major Collector			              	11,301	0.02%	0.01%				61,595	0.07%	0.03%				0	0.00%	0.00%				72,896	0.03%		
 		022	Craig County	8	Rural Minor Collector			              	2,007	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				2,007	0.00%		
 		022	Craig County	9	Rural Local System			              	29,748	0.05%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				29,748	0.01%		
 		022	Craig County Total:						43,056	0.07%	0.02%				61,595	0.07%	0.03%				0	0.00%	0.00%				104,651	0.05%		
 		023	Culpeper County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				546,928	0.59%	0.24%				0	0.00%	0.00%				546,928	0.24%		
 		023	Culpeper County	6	Rural Minor Arterial			              	0	0.00%	0.00%				347,249	0.37%	0.15%				0	0.00%	0.00%				347,249	0.15%		
 		023	Culpeper County	7	Rural Major Collector			              	108,536	0.17%	0.05%				23,189	0.02%	0.01%				0	0.00%	0.00%				131,725	0.06%		
