ReportID:	2210	DataYear:	2012	(Wide)	ReportID:	2210	DataYear:	2012	(Wide)	ReportID:	2210	DataYear:	2012	(Wide)	ReportID:	2210	DataYear:	2012	(Wide)	ReportID:	2210	DataYear:	2012	(Wide)	ReportID:	2210	DataYear:	2012	(Wide)	ReportID:	2210	DataYear:	2012	(Wide)	ReportID:	2210	DataYear:	2012	(Wide)	ReportID:	2210	DataYear:	2012	(Wide)	ReportID:	2210	DataYear:	2012	(Wide)	ReportID:	2210	DataYear:	2012	(Wide)	ReportID:	2210	DataYear:	2012	Prepared	8/6/2013
1	Bristol District	084	Scott County	8	Rural Minor Collector			              	6,919	0.02%	0.00%																																														6,919	0.00%		
1	Bristol District	084	Scott County	9	Rural Local System			              	104,366	0.27%	0.05%				1,172	0.00%	0.00%																																								105,537	0.05%		
1	Bristol District	084	Scott County	12	Urban Principal Arterial - Other Freeways or Expressways			              							31,648	0.05%	0.01%																																								31,648	0.01%		
1	Bristol District	084	Scott County	14	Urban Principal Arterial - Other			              							102,408	0.15%	0.05%																																								102,408	0.05%		
1	Bristol District	084	Scott County	16	Urban Minor Arterial			              							43,248	0.06%	0.02%																																								43,248	0.02%		
1	Bristol District	084	Scott County	17	Urban Collector			              	18,789	0.05%	0.01%																																														18,789	0.01%		
1	Bristol District	084	Scott County	19	Urban Local System			              	11,142	0.03%	0.01%																																														11,142	0.01%		
1	Bristol District	084	Scott County Total:						193,567	0.50%	0.09%				536,910	0.78%	0.24%																																								730,477	0.33%		
1	Bristol District	086	Smyth County	1	Rural Principal Arterial - Interstate			              													585,767	0.89%	0.27%																																		585,767	0.27%		
1	Bristol District	086	Smyth County	6	Rural Minor Arterial			              							30,363	0.04%	0.01%																																								30,363	0.01%		
1	Bristol District	086	Smyth County	7	Rural Major Collector			              	77,061	0.20%	0.03%				125,402	0.18%	0.06%																																								202,463	0.09%		
1	Bristol District	086	Smyth County	8	Rural Minor Collector			              	10,444	0.03%	0.00%																																														10,444	0.00%		
1	Bristol District	086	Smyth County	9	Rural Local System			              	122,167	0.32%	0.06%				1,649	0.00%	0.00%																																								123,816	0.06%		
1	Bristol District	086	Smyth County	11	Urban Principal Arterial - Interstate			              													24,661	0.04%	0.01%																																		24,661	0.01%		
1	Bristol District	086	Smyth County	16	Urban Minor Arterial			              							22,973	0.03%	0.01%																																								22,973	0.01%		
1	Bristol District	086	Smyth County	17	Urban Collector			              	2,524	0.01%	0.00%																																														2,524	0.00%		
1	Bristol District	086	Smyth County	19	Urban Local System			              	1,339	0.00%	0.00%				2,809	0.00%	0.00%																																								4,148	0.00%		
1	Bristol District	086	Smyth County Total:						213,536	0.56%	0.10%				183,195	0.27%	0.08%				610,428	0.92%	0.28%																																		1,007,159	0.46%		
1	Bristol District	092	Tazewell County	2	Rural Principal Arterial - Other			              							403,237	0.59%	0.18%																																								403,237	0.18%		
1	Bristol District	092	Tazewell County	6	Rural Minor Arterial			              							27,740	0.04%	0.01%																																								27,740	0.01%		
1	Bristol District	092	Tazewell County	7	Rural Major Collector			              	64,845	0.17%	0.03%				74,575	0.11%	0.03%																																								139,420	0.06%		
1	Bristol District	092	Tazewell County	8	Rural Minor Collector			              	7,636	0.02%	0.00%																																														7,636	0.00%		
1	Bristol District	092	Tazewell County	9	Rural Local System			              	115,349	0.30%	0.05%				565	0.00%	0.00%																																								115,913	0.05%		
1	Bristol District	092	Tazewell County	12	Urban Principal Arterial - Other Freeways or Expressways			              							41,120	0.06%	0.02%																																								41,120	0.02%		
1	Bristol District	092	Tazewell County	14	Urban Principal Arterial - Other			              							145,159	0.21%	0.07%																																								145,159	0.07%		
1	Bristol District	092	Tazewell County	16	Urban Minor Arterial			              							9,926	0.01%	0.00%																																								9,926	0.00%		
1	Bristol District	092	Tazewell County	17	Urban Collector			              	3,243	0.01%	0.00%				7,403	0.01%	0.00%																																								10,646	0.00%		
1	Bristol District	092	Tazewell County	19	Urban Local System			              	8,239	0.02%	0.00%				266	0.00%	0.00%																																								8,505	0.00%		
1	Bristol District	092	Tazewell County Total:						199,312	0.52%	0.09%				709,991	1.03%	0.32%																																								909,303	0.41%		
1	Bristol District	095	Washington County	1	Rural Principal Arterial - Interstate			              													437,291	0.66%	0.20%																																		437,291	0.20%		
1	Bristol District	095	Washington County	2	Rural Principal Arterial - Other			              							143,268	0.21%	0.06%																																								143,268	0.06%		
1	Bristol District	095	Washington County	6	Rural Minor Arterial			              							79,593	0.12%	0.04%																																								79,593	0.04%		
1	Bristol District	095	Washington County	7	Rural Major Collector			              	87,087	0.23%	0.04%				133,034	0.19%	0.06%																																								220,122	0.10%		
1	Bristol District	095	Washington County	8	Rural Minor Collector			              	19,505	0.05%	0.01%																																														19,505	0.01%		
1	Bristol District	095	Washington County	9	Rural Local System			              	193,000	0.50%	0.09%				2,204	0.00%	0.00%																																								195,204	0.09%		
1	Bristol District	095	Washington County	11	Urban Principal Arterial - Interstate			              													878,852	1.33%	0.40%																																		878,852	0.40%		
1	Bristol District	095	Washington County	14	Urban Principal Arterial - Other			              							27,659	0.04%	0.01%																																								27,659	0.01%		
1	Bristol District	095	Washington County	16	Urban Minor Arterial			              	11,215	0.03%	0.01%				78,918	0.11%	0.04%																																								90,132	0.04%		
1	Bristol District	095	Washington County	17	Urban Collector			              	42,711	0.11%	0.02%				557	0.00%	0.00%																																								43,268	0.02%		
1	Bristol District	095	Washington County	19	Urban Local System			              	45,743	0.12%	0.02%				1,417	0.00%	0.00%																																								47,160	0.02%		
1	Bristol District	095	Washington County Total:						399,261	1.04%	0.18%				466,650	0.68%	0.21%				1,316,143	1.99%	0.60%																																		2,182,054	0.99%		
1	Bristol District	097	Wise County	2	Rural Principal Arterial - Other			              							474,336	0.69%	0.21%																																								474,336	0.21%		
1	Bristol District	097	Wise County	6	Rural Minor Arterial			              							35,187	0.05%	0.02%																																								35,187	0.02%		
1	Bristol District	097	Wise County	7	Rural Major Collector			              	83,528	0.22%	0.04%				138,642	0.20%	0.06%																																								222,170	0.10%		
1	Bristol District	097	Wise County	8	Rural Minor Collector			              	15,370	0.04%	0.01%																																														15,370	0.01%		
1	Bristol District	097	Wise County	9	Rural Local System			              	153,102	0.40%	0.07%				4,217	0.01%	0.00%																																								157,319	0.07%		
1	Bristol District	097	Wise County	12	Urban Principal Arterial - Other Freeways or Expressways			              							83,334	0.12%	0.04%																																								83,334	0.04%		
1	Bristol District	097	Wise County	14	Urban Principal Arterial - Other			              							57,797	0.08%	0.03%																																								57,797	0.03%		
1	Bristol District	097	Wise County	16	Urban Minor Arterial			              	10,850	0.03%	0.00%				31,130	0.05%	0.01%																																								41,979	0.02%		
1	Bristol District	097	Wise County	17	Urban Collector			              	11,424	0.03%	0.01%				3,704	0.01%	0.00%																																								15,128	0.01%		
1	Bristol District	097	Wise County	19	Urban Local System			              	5,487	0.01%	0.00%				4,007	0.01%	0.00%																																								9,494	0.00%		
1	Bristol District	097	Wise County Total:						279,761	0.73%	0.13%				832,354	1.21%	0.38%																																								1,112,115	0.50%		
1	Bristol District	098	Wythe County	1	Rural Principal Arterial - Interstate			              													1,227,794	1.86%	0.56%																																		1,227,794	0.56%		
1	Bristol District	098	Wythe County	6	Rural Minor Arterial			              							42,506	0.06%	0.02%																																								42,506	0.02%		
1	Bristol District	098	Wythe County	7	Rural Major Collector			              	59,261	0.15%	0.03%				120,236	0.17%	0.05%																																								179,497	0.08%		
1	Bristol District	098	Wythe County	8	Rural Minor Collector			              	2,710	0.01%	0.00%																																														2,710	0.00%		
1	Bristol District	098	Wythe County	9	Rural Local System			              	103,853	0.27%	0.05%				109,710	0.16%	0.05%																																								213,563	0.10%		
1	Bristol District	098	Wythe County	11	Urban Principal Arterial - Interstate			              													214,133	0.32%	0.10%																																		214,133	0.10%		
1	Bristol District	098	Wythe County	14	Urban Principal Arterial - Other			              							1,832	0.00%	0.00%																																								1,832	0.00%		
1	Bristol District	098	Wythe County	16	Urban Minor Arterial			              							482	0.00%	0.00%																																								482	0.00%		
1	Bristol District	098	Wythe County	17	Urban Collector			              							1,686	0.00%	0.00%																																								1,686	0.00%		
1	Bristol District	098	Wythe County	19	Urban Local System			              	1,861	0.00%	0.00%				7,114	0.01%	0.00%																																								8,975	0.00%		
1	Bristol District	098	Wythe County Total:						167,685	0.44%	0.08%				283,565	0.41%	0.13%				1,441,928	2.18%	0.65%																																		1,893,177	0.86%		
1	Bristol District	140	Town of Abingdon	14	Urban Principal Arterial - Other			              																															40,063	0.19%	0.02%																40,063	0.02%		
1	Bristol District	140	Town of Abingdon	16	Urban Minor Arterial			              																															73,655	0.36%	0.03%																73,655	0.03%		
1	Bristol District	140	Town of Abingdon	17	Urban Collector			              																									16,893	0.09%	0.01%				7,335	0.04%	0.00%																24,228	0.01%		
1	Bristol District	140	Town of Abingdon	19	Urban Local System			              																									27,198	0.14%	0.01%																						27,198	0.01%		
1	Bristol District	140	Town of Abingdon Total:																														44,092	0.23%	0.02%				121,053	0.59%	0.05%																165,144	0.07%		
1	Bristol District	101	Town of Big Stone Gap	16	Urban Minor Arterial			              																									15,728	0.08%	0.01%				25,879	0.13%	0.01%																41,607	0.02%		
1	Bristol District	101	Town of Big Stone Gap	17	Urban Collector			              																									2,365	0.01%	0.00%																						2,365	0.00%		
1	Bristol District	101	Town of Big Stone Gap	19	Urban Local System			              																									11,419	0.06%	0.01%																						11,419	0.01%		
1	Bristol District	101	Town of Big Stone Gap Total:																														29,512	0.16%	0.01%				25,879	0.13%	0.01%																55,391	0.03%		
1	Bristol District	143	Town of Bluefield	16	Urban Minor Arterial			              																									1,260	0.01%	0.00%				24,709	0.12%	0.01%																25,969	0.01%		
1	Bristol District	143	Town of Bluefield	17	Urban Collector			              																									11,183	0.06%	0.01%				13,398	0.07%	0.01%																24,581	0.01%		
1	Bristol District	143	Town of Bluefield	19	Urban Local System			              																									19,437	0.10%	0.01%																						19,437	0.01%		
1	Bristol District	143	Town of Bluefield Total:																														31,880	0.17%	0.01%				38,107	0.19%	0.02%																69,987	0.03%		
1	Bristol District	102	City of Bristol	14	Urban Principal Arterial - Other			              																									1,484	0.01%	0.00%				73,795	0.36%	0.03%																75,278	0.03%		
1	Bristol District	102	City of Bristol	16	Urban Minor Arterial			              																									61,199	0.32%	0.03%				53,342	0.26%	0.02%																114,541	0.05%		
1	Bristol District	102	City of Bristol	17	Urban Collector			              																									36,008	0.19%	0.02%																						36,008	0.02%		
1	Bristol District	102	City of Bristol	19	Urban Local System			              																									31,395	0.17%	0.01%																						31,395	0.01%		
1	Bristol District	102	City of Bristol Total:																														130,086	0.69%	0.06%				127,137	0.62%	0.06%																257,223	0.12%		
1	Bristol District	252	Town of Lebanon	6	Rural Minor Arterial			              																									3,068	0.02%	0.00%				37,124	0.18%	0.02%																40,192	0.02%		
1	Bristol District	252	Town of Lebanon	7	Rural Major Collector			              																									1,000	0.01%	0.00%				2,330	0.01%	0.00%																3,330	0.00%		
1	Bristol District	252	Town of Lebanon	9	Rural Local System			              																									22,605	0.12%	0.01%																						22,605	0.01%		
1	Bristol District	252	Town of Lebanon Total:																														26,673	0.14%	0.01%				39,454	0.19%	0.02%																66,127	0.03%		
1	Bristol District	119	Town of Marion	16	Urban Minor Arterial			              																															51,572	0.25%	0.02%																51,572	0.02%		
1	Bristol District	119	Town of Marion	17	Urban Collector			              																									13,604	0.07%	0.01%																						13,604	0.01%		
1	Bristol District	119	Town of Marion	19	Urban Local System			              																									14,423	0.08%	0.01%																						14,423	0.01%		
1	Bristol District	119	Town of Marion Total:																														28,027	0.15%	0.01%				51,572	0.25%	0.02%																79,599	0.04%		
1	Bristol District	146	City of Norton	16	Urban Minor Arterial			              																									4,348	0.02%	0.00%				26,363	0.13%	0.01%																30,711	0.01%		
1	Bristol District	146	City of Norton	17	Urban Collector			              																									8,110	0.04%	0.00%				2,361	0.01%	0.00%																10,471	0.00%		
1	Bristol District	146	City of Norton	19	Urban Local System			              																									18,057	0.10%	0.01%																						18,057	0.01%		
1	Bristol District	146	City of Norton Total:																														30,514	0.16%	0.01%				28,724	0.14%	0.01%																59,239	0.03%		
1	Bristol District	148	Town of Richlands	16	Urban Minor Arterial			              																															22,826	0.11%	0.01%																22,826	0.01%		
1	Bristol District	148	Town of Richlands	17	Urban Collector			              																									8,841	0.05%	0.00%				1,050	0.01%	0.00%																9,891	0.00%		
1	Bristol District	148	Town of Richlands	19	Urban Local System			              																									31,644	0.17%	0.01%																						31,644	0.01%		
1	Bristol District	148	Town of Richlands Total:																														40,485	0.21%	0.02%				23,876	0.12%	0.01%																64,361	0.03%		
1	Bristol District	295	Town of Saltville	7	Rural Major Collector			              																									7,017	0.04%	0.00%																						7,017	0.00%		
1	Bristol District	295	Town of Saltville	9	Rural Local System			              																									17,191	0.09%	0.01%																						17,191	0.01%		
1	Bristol District	295	Town of Saltville Total:																														24,208	0.13%	0.01%																						24,208	0.01%		
1	Bristol District	158	Town of Tazewell	6	Rural Minor Arterial			              																															4,593	0.02%	0.00%																4,593	0.00%		
1	Bristol District	158	Town of Tazewell	7	Rural Major Collector			              																									2,143	0.01%	0.00%				44,523	0.22%	0.02%																46,666	0.02%		
1	Bristol District	158	Town of Tazewell	9	Rural Local System			              																									6,846	0.04%	0.00%																						6,846	0.00%		
1	Bristol District	158	Town of Tazewell Total:																														8,989	0.05%	0.00%				49,116	0.24%	0.02%																58,105	0.03%		
1	Bristol District	329	Town of Wise	16	Urban Minor Arterial			              																									24,451	0.13%	0.01%				22,161	0.11%	0.01%																46,611	0.02%		
1	Bristol District	329	Town of Wise	17	Urban Collector			              																									2,772	0.01%	0.00%																						2,772	0.00%		
1	Bristol District	329	Town of Wise	19	Urban Local System			              																									1,931	0.01%	0.00%																						1,931	0.00%		
1	Bristol District	329	Town of Wise Total:																														29,154	0.15%	0.01%				22,161	0.11%	0.01%																51,315	0.02%		
1	Bristol District	139	Town of Wytheville	14	Urban Principal Arterial - Other			              																															26,164	0.13%	0.01%																26,164	0.01%		
1	Bristol District	139	Town of Wytheville	16	Urban Minor Arterial			              																									14,068	0.07%	0.01%				28,064	0.14%	0.01%																42,132	0.02%		
1	Bristol District	139	Town of Wytheville	17	Urban Collector			              																									22,775	0.12%	0.01%				4,807	0.02%	0.00%																27,582	0.01%		
1	Bristol District	139	Town of Wytheville	19	Urban Local System			              																									33,474	0.18%	0.02%																						33,474	0.02%		
1	Bristol District	139	Town of Wytheville Total:																														70,318	0.37%	0.03%				59,035	0.29%	0.03%																129,353	0.06%		
1	Bristol District		Bristol District Total:						2,344,671	6.11%	1.06%				4,829,442	7.02%	2.19%				3,951,525	5.98%	1.79%										493,937	2.62%	0.22%				586,113	2.85%	0.27%																12,205,688	5.53%		
2	Salem District	009	Bedford County	2	Rural Principal Arterial - Other			              							409,154	0.60%	0.19%																																								409,154	0.19%		
2	Salem District	009	Bedford County	6	Rural Minor Arterial			              							376,110	0.55%	0.17%																																								376,110	0.17%		
2	Salem District	009	Bedford County	7	Rural Major Collector			              	243,500	0.63%	0.11%				71,728	0.10%	0.03%																																								315,228	0.14%		
2	Salem District	009	Bedford County	8	Rural Minor Collector			              	8,844	0.02%	0.00%																																														8,844	0.00%		
2	Salem District	009	Bedford County	9	Rural Local System			              	205,099	0.53%	0.09%				27	0.00%	0.00%																																								205,126	0.09%		
2	Salem District	009	Bedford County	14	Urban Principal Arterial - Other			              							94,126	0.14%	0.04%																																								94,126	0.04%		
2	Salem District	009	Bedford County	16	Urban Minor Arterial			              	35,673	0.09%	0.02%				124,136	0.18%	0.06%																																								159,810	0.07%		
2	Salem District	009	Bedford County	17	Urban Collector			              	66,648	0.17%	0.03%				265	0.00%	0.00%																																								66,913	0.03%		
2	Salem District	009	Bedford County	19	Urban Local System			              	51,292	0.13%	0.02%				12	0.00%	0.00%																																								51,304	0.02%		
2	Salem District	009	Bedford County Total:						611,056	1.59%	0.28%				1,075,559	1.56%	0.49%																																								1,686,614	0.76%		
2	Salem District	011	Botetourt County	1	Rural Principal Arterial - Interstate			              													802,728	1.22%	0.36%																																		802,728	0.36%		
2	Salem District	011	Botetourt County	2	Rural Principal Arterial - Other			              							240,877	0.35%	0.11%																																								240,877	0.11%		
2	Salem District	011	Botetourt County	7	Rural Major Collector			              	56,871	0.15%	0.03%				72,549	0.11%	0.03%																																								129,420	0.06%		
2	Salem District	011	Botetourt County	8	Rural Minor Collector			              	13,814	0.04%	0.01%																																														13,814	0.01%		
2	Salem District	011	Botetourt County	9	Rural Local System			              	74,375	0.19%	0.03%				11,947	0.02%	0.01%																																								86,321	0.04%		
2	Salem District	011	Botetourt County	11	Urban Principal Arterial - Interstate			              													199,185	0.30%	0.09%																																		199,185	0.09%		
2	Salem District	011	Botetourt County	14	Urban Principal Arterial - Other			              							288,442	0.42%	0.13%																																								288,442	0.13%		
2	Salem District	011	Botetourt County	17	Urban Collector			              	65,186	0.17%	0.03%				20,852	0.03%	0.01%																																								86,038	0.04%		
2	Salem District	011	Botetourt County	19	Urban Local System			              	28,622	0.07%	0.01%																																														28,622	0.01%		
2	Salem District	011	Botetourt County Total:						238,868	0.62%	0.11%				634,667	0.92%	0.29%				1,001,912	1.52%	0.45%																																		1,875,447	0.85%		
2	Salem District	017	Carroll County	1	Rural Principal Arterial - Interstate			              													864,594	1.31%	0.39%																																		864,594	0.39%		
2	Salem District	017	Carroll County	6	Rural Minor Arterial			              							239,050	0.35%	0.11%																																								239,050	0.11%		
2	Salem District	017	Carroll County	7	Rural Major Collector			              	126,120	0.33%	0.06%				94,801	0.14%	0.04%																																								220,921	0.10%		
2	Salem District	017	Carroll County	8	Rural Minor Collector			              	15,327	0.04%	0.01%																																														15,327	0.01%		
2	Salem District	017	Carroll County	9	Rural Local System			              	111,844	0.29%	0.05%				177	0.00%	0.00%																																								112,020	0.05%		
2	Salem District	017	Carroll County	14	Urban Principal Arterial - Other			              							31,177	0.05%	0.01%																																								31,177	0.01%		
2	Salem District	017	Carroll County	16	Urban Minor Arterial			              	4,212	0.01%	0.00%																																														4,212	0.00%		
2	Salem District	017	Carroll County	17	Urban Collector			              	265	0.00%	0.00%																																														265	0.00%		
2	Salem District	017	Carroll County	19	Urban Local System			              	1,082	0.00%	0.00%																																														1,082	0.00%		
2	Salem District	017	Carroll County Total:						258,849	0.67%	0.12%				365,205	0.53%	0.17%				864,594	1.31%	0.39%																																		1,488,647	0.67%		
2	Salem District	022	Craig County	7	Rural Major Collector			              	11,411	0.03%	0.01%				64,208	0.09%	0.03%																																								75,619	0.03%		
2	Salem District	022	Craig County	8	Rural Minor Collector			              	1,991	0.01%	0.00%																																														1,991	0.00%		
2	Salem District	022	Craig County	9	Rural Local System			              	22,898	0.06%	0.01%																																														22,898	0.01%		
2	Salem District	022	Craig County Total:						36,300	0.09%	0.02%				64,208	0.09%	0.03%																																								100,508	0.05%		
2	Salem District	031	Floyd County	6	Rural Minor Arterial			              							175,657	0.26%	0.08%																																								175,657	0.08%		
2	Salem District	031	Floyd County	7	Rural Major Collector			              	61,893	0.16%	0.03%																																														61,893	0.03%		
2	Salem District	031	Floyd County	8	Rural Minor Collector			              	12,790	0.03%	0.01%																																														12,790	0.01%		
2	Salem District	031	Floyd County	9	Rural Local System			              	64,209	0.17%	0.03%																																														64,209	0.03%		
2	Salem District	031	Floyd County Total:						138,891	0.36%	0.06%				175,657	0.26%	0.08%																																								314,548	0.14%		
2	Salem District	033	Franklin County	2	Rural Principal Arterial - Other			              							503,497	0.73%	0.23%																																								503,497	0.23%		
2	Salem District	033	Franklin County	6	Rural Minor Arterial			              							237,968	0.35%	0.11%																																								237,968	0.11%		
2	Salem District	033	Franklin County	7	Rural Major Collector			              	300,860	0.78%	0.14%				61,930	0.09%	0.03%																																								362,790	0.16%		
2	Salem District	033	Franklin County	8	Rural Minor Collector			              	44,236	0.12%	0.02%																																														44,236	0.02%		
2	Salem District	033	Franklin County	9	Rural Local System			              	227,423	0.59%	0.10%				561	0.00%	0.00%																																								227,985	0.10%		
2	Salem District	033	Franklin County Total:						572,520	1.49%	0.26%				803,957	1.17%	0.36%																																								1,376,477	0.62%		
2	Salem District	035	Giles County	2	Rural Principal Arterial - Other			              							333,852	0.49%	0.15%																																								333,852	0.15%		
2	Salem District	035	Giles County	6	Rural Minor Arterial			              							59,047	0.09%	0.03%																																								59,047	0.03%		
2	Salem District	035	Giles County	7	Rural Major Collector			              	22,299	0.06%	0.01%				57,552	0.08%	0.03%																																								79,851	0.04%		
