ReportID:	2230	DataYear:	2012	(Wide)	ReportID:	2230	DataYear:	2012	(Wide)	ReportID:	2230	DataYear:	2012	(Wide)	ReportID:	2230	DataYear:	2012	(Wide)	ReportID:	2230	DataYear:	2012	(Wide)	ReportID:	2230	DataYear:	2012	(Wide)	ReportID:	2230	DataYear:	2012	(Wide)	ReportID:	2230	DataYear:	2012	(Wide)	ReportID:	2230	DataYear:	2012	(Wide)	ReportID:	2230	DataYear:	2012	(Wide)	ReportID:	2230	DataYear:	2012	(Wide)	ReportID:	2230	DataYear:	2012	Prepared	8/6/2013
2	Salem District	031	Floyd County	8	Rural Minor Collector	02	Passenger Cars	              	9,062	0.02%	0.00%																																														9,062	0.00%		
2	Salem District	031	Floyd County	8	Rural Minor Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	3,183	0.01%	0.00%																																														3,183	0.00%		
2	Salem District	031	Floyd County	8	Rural Minor Collector	04	Busses	              	178	0.00%	0.00%																																														178	0.00%		
2	Salem District	031	Floyd County	8	Rural Minor Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	164	0.00%	0.00%																																														164	0.00%		
2	Salem District	031	Floyd County	8	Rural Minor Collector	06	Three Axle Single Unit Trucks	              	79	0.00%	0.00%																																														79	0.00%		
2	Salem District	031	Floyd County	8	Rural Minor Collector	07	Four or More Axle Single Unit Trucks	              	9	0.00%	0.00%																																														9	0.00%		
2	Salem District	031	Floyd County	8	Rural Minor Collector	08	Four Axle or Fewer Single Trailers	              	16	0.00%	0.00%																																														16	0.00%		
2	Salem District	031	Floyd County	8	Rural Minor Collector	09	Five Axle Single Trailers	              	30	0.00%	0.00%																																														30	0.00%		
2	Salem District	031	Floyd County	8	Rural Minor Collector	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%																																														0	0.00%		
2	Salem District	031	Floyd County	9	Rural Local System	02	Passenger Cars	              	64,209	0.17%	0.03%																																														64,209	0.03%		
2	Salem District	031	Floyd County Total:						138,891	0.36%	0.06%				175,657	0.26%	0.08%																																								314,548	0.14%		
2	Salem District	033	Franklin County	2	Rural Principal Arterial - Other	01	Motorcycles	              							1,472	0.00%	0.00%																																								1,472	0.00%		
2	Salem District	033	Franklin County	2	Rural Principal Arterial - Other	02	Passenger Cars	              							353,558	0.51%	0.16%																																								353,558	0.16%		
2	Salem District	033	Franklin County	2	Rural Principal Arterial - Other	03	Two Axle, 4 Tire Single Unit Vehicles	              							82,807	0.12%	0.04%																																								82,807	0.04%		
2	Salem District	033	Franklin County	2	Rural Principal Arterial - Other	04	Busses	              							3,870	0.01%	0.00%																																								3,870	0.00%		
2	Salem District	033	Franklin County	2	Rural Principal Arterial - Other	05	Two Axle, 6 Tire Single Unit Trucks	              							3,699	0.01%	0.00%																																								3,699	0.00%		
2	Salem District	033	Franklin County	2	Rural Principal Arterial - Other	06	Three Axle Single Unit Trucks	              							4,027	0.01%	0.00%																																								4,027	0.00%		
2	Salem District	033	Franklin County	2	Rural Principal Arterial - Other	07	Four or More Axle Single Unit Trucks	              							690	0.00%	0.00%																																								690	0.00%		
2	Salem District	033	Franklin County	2	Rural Principal Arterial - Other	08	Four Axle or Fewer Single Trailers	              							2,820	0.00%	0.00%																																								2,820	0.00%		
2	Salem District	033	Franklin County	2	Rural Principal Arterial - Other	09	Five Axle Single Trailers	              							46,459	0.07%	0.02%																																								46,459	0.02%		
2	Salem District	033	Franklin County	2	Rural Principal Arterial - Other	10	Six or More Axle Single Trailers	              							482	0.00%	0.00%																																								482	0.00%		
2	Salem District	033	Franklin County	2	Rural Principal Arterial - Other	11	Five Axle or Fewer Multi-Trailers	              							2,938	0.00%	0.00%																																								2,938	0.00%		
2	Salem District	033	Franklin County	2	Rural Principal Arterial - Other	12	Six Axle Multi-Trailers	              							673	0.00%	0.00%																																								673	0.00%		
2	Salem District	033	Franklin County	2	Rural Principal Arterial - Other	13	Seven or More Axle Multi-Trailers	              							2	0.00%	0.00%																																								2	0.00%		
2	Salem District	033	Franklin County	6	Rural Minor Arterial	01	Motorcycles	              							1,483	0.00%	0.00%																																								1,483	0.00%		
2	Salem District	033	Franklin County	6	Rural Minor Arterial	02	Passenger Cars	              							170,905	0.25%	0.08%																																								170,905	0.08%		
2	Salem District	033	Franklin County	6	Rural Minor Arterial	03	Two Axle, 4 Tire Single Unit Vehicles	              							54,511	0.08%	0.02%																																								54,511	0.02%		
2	Salem District	033	Franklin County	6	Rural Minor Arterial	04	Busses	              							1,222	0.00%	0.00%																																								1,222	0.00%		
2	Salem District	033	Franklin County	6	Rural Minor Arterial	05	Two Axle, 6 Tire Single Unit Trucks	              							1,894	0.00%	0.00%																																								1,894	0.00%		
2	Salem District	033	Franklin County	6	Rural Minor Arterial	06	Three Axle Single Unit Trucks	              							1,838	0.00%	0.00%																																								1,838	0.00%		
2	Salem District	033	Franklin County	6	Rural Minor Arterial	07	Four or More Axle Single Unit Trucks	              							383	0.00%	0.00%																																								383	0.00%		
2	Salem District	033	Franklin County	6	Rural Minor Arterial	08	Four Axle or Fewer Single Trailers	              							894	0.00%	0.00%																																								894	0.00%		
2	Salem District	033	Franklin County	6	Rural Minor Arterial	09	Five Axle Single Trailers	              							4,677	0.01%	0.00%																																								4,677	0.00%		
2	Salem District	033	Franklin County	6	Rural Minor Arterial	10	Six or More Axle Single Trailers	              							160	0.00%	0.00%																																								160	0.00%		
2	Salem District	033	Franklin County	7	Rural Major Collector	01	Motorcycles	              	2,145	0.01%	0.00%				500	0.00%	0.00%																																								2,645	0.00%		
2	Salem District	033	Franklin County	7	Rural Major Collector	02	Passenger Cars	              	217,786	0.57%	0.10%				47,661	0.07%	0.02%																																								265,447	0.12%		
2	Salem District	033	Franklin County	7	Rural Major Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	72,089	0.19%	0.03%				12,467	0.02%	0.01%																																								84,556	0.04%		
2	Salem District	033	Franklin County	7	Rural Major Collector	04	Busses	              	775	0.00%	0.00%				204	0.00%	0.00%																																								979	0.00%		
2	Salem District	033	Franklin County	7	Rural Major Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	2,371	0.01%	0.00%				374	0.00%	0.00%																																								2,745	0.00%		
2	Salem District	033	Franklin County	7	Rural Major Collector	06	Three Axle Single Unit Trucks	              	2,339	0.01%	0.00%				239	0.00%	0.00%																																								2,578	0.00%		
2	Salem District	033	Franklin County	7	Rural Major Collector	07	Four or More Axle Single Unit Trucks	              	362	0.00%	0.00%				25	0.00%	0.00%																																								387	0.00%		
2	Salem District	033	Franklin County	7	Rural Major Collector	08	Four Axle or Fewer Single Trailers	              	994	0.00%	0.00%				106	0.00%	0.00%																																								1,100	0.00%		
2	Salem District	033	Franklin County	7	Rural Major Collector	09	Five Axle Single Trailers	              	1,917	0.00%	0.00%				341	0.00%	0.00%																																								2,258	0.00%		
2	Salem District	033	Franklin County	7	Rural Major Collector	10	Six or More Axle Single Trailers	              	73	0.00%	0.00%				13	0.00%	0.00%																																								86	0.00%		
2	Salem District	033	Franklin County	7	Rural Major Collector	11	Five Axle or Fewer Multi-Trailers	              	9	0.00%	0.00%				0	0.00%	0.00%																																								9	0.00%		
2	Salem District	033	Franklin County	7	Rural Major Collector	13	Seven or More Axle Multi-Trailers	              	1	0.00%	0.00%				0	0.00%	0.00%																																								1	0.00%		
2	Salem District	033	Franklin County	8	Rural Minor Collector	01	Motorcycles	              	289	0.00%	0.00%																																														289	0.00%		
2	Salem District	033	Franklin County	8	Rural Minor Collector	02	Passenger Cars	              	32,900	0.09%	0.01%																																														32,900	0.01%		
2	Salem District	033	Franklin County	8	Rural Minor Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	10,072	0.03%	0.00%																																														10,072	0.00%		
2	Salem District	033	Franklin County	8	Rural Minor Collector	04	Busses	              	95	0.00%	0.00%																																														95	0.00%		
2	Salem District	033	Franklin County	8	Rural Minor Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	309	0.00%	0.00%																																														309	0.00%		
2	Salem District	033	Franklin County	8	Rural Minor Collector	06	Three Axle Single Unit Trucks	              	273	0.00%	0.00%																																														273	0.00%		
2	Salem District	033	Franklin County	8	Rural Minor Collector	07	Four or More Axle Single Unit Trucks	              	28	0.00%	0.00%																																														28	0.00%		
2	Salem District	033	Franklin County	8	Rural Minor Collector	08	Four Axle or Fewer Single Trailers	              	79	0.00%	0.00%																																														79	0.00%		
2	Salem District	033	Franklin County	8	Rural Minor Collector	09	Five Axle Single Trailers	              	185	0.00%	0.00%																																														185	0.00%		
2	Salem District	033	Franklin County	8	Rural Minor Collector	10	Six or More Axle Single Trailers	              	4	0.00%	0.00%																																														4	0.00%		
2	Salem District	033	Franklin County	8	Rural Minor Collector	13	Seven or More Axle Multi-Trailers	              	1	0.00%	0.00%																																														1	0.00%		
2	Salem District	033	Franklin County	9	Rural Local System	01	Motorcycles	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	033	Franklin County	9	Rural Local System	02	Passenger Cars	              	227,399	0.59%	0.10%				561	0.00%	0.00%																																								227,960	0.10%		
2	Salem District	033	Franklin County	9	Rural Local System	03	Two Axle, 4 Tire Single Unit Vehicles	              	20	0.00%	0.00%				0	0.00%	0.00%																																								20	0.00%		
2	Salem District	033	Franklin County	9	Rural Local System	04	Busses	              	2	0.00%	0.00%				0	0.00%	0.00%																																								2	0.00%		
2	Salem District	033	Franklin County	9	Rural Local System	05	Two Axle, 6 Tire Single Unit Trucks	              	2	0.00%	0.00%				0	0.00%	0.00%																																								2	0.00%		
2	Salem District	033	Franklin County	9	Rural Local System	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	033	Franklin County	9	Rural Local System	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	033	Franklin County	9	Rural Local System	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	033	Franklin County	9	Rural Local System	09	Five Axle Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	033	Franklin County	9	Rural Local System	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	033	Franklin County	9	Rural Local System	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	033	Franklin County	9	Rural Local System	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	033	Franklin County	9	Rural Local System	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	033	Franklin County Total:						572,520	1.49%	0.26%				803,957	1.17%	0.36%																																								1,376,477	0.62%		
2	Salem District	035	Giles County	2	Rural Principal Arterial - Other	01	Motorcycles	              							1,430	0.00%	0.00%																																								1,430	0.00%		
2	Salem District	035	Giles County	2	Rural Principal Arterial - Other	02	Passenger Cars	              							238,774	0.35%	0.11%																																								238,774	0.11%		
2	Salem District	035	Giles County	2	Rural Principal Arterial - Other	03	Two Axle, 4 Tire Single Unit Vehicles	              							60,750	0.09%	0.03%																																								60,750	0.03%		
2	Salem District	035	Giles County	2	Rural Principal Arterial - Other	04	Busses	              							1,723	0.00%	0.00%																																								1,723	0.00%		
2	Salem District	035	Giles County	2	Rural Principal Arterial - Other	05	Two Axle, 6 Tire Single Unit Trucks	              							2,180	0.00%	0.00%																																								2,180	0.00%		
2	Salem District	035	Giles County	2	Rural Principal Arterial - Other	06	Three Axle Single Unit Trucks	              							2,172	0.00%	0.00%																																								2,172	0.00%		
2	Salem District	035	Giles County	2	Rural Principal Arterial - Other	07	Four or More Axle Single Unit Trucks	              							757	0.00%	0.00%																																								757	0.00%		
2	Salem District	035	Giles County	2	Rural Principal Arterial - Other	08	Four Axle or Fewer Single Trailers	              							1,178	0.00%	0.00%																																								1,178	0.00%		
2	Salem District	035	Giles County	2	Rural Principal Arterial - Other	09	Five Axle Single Trailers	              							22,964	0.03%	0.01%																																								22,964	0.01%		
2	Salem District	035	Giles County	2	Rural Principal Arterial - Other	10	Six or More Axle Single Trailers	              							468	0.00%	0.00%																																								468	0.00%		
2	Salem District	035	Giles County	2	Rural Principal Arterial - Other	11	Five Axle or Fewer Multi-Trailers	              							1,209	0.00%	0.00%																																								1,209	0.00%		
2	Salem District	035	Giles County	2	Rural Principal Arterial - Other	12	Six Axle Multi-Trailers	              							249	0.00%	0.00%																																								249	0.00%		
2	Salem District	035	Giles County	6	Rural Minor Arterial	01	Motorcycles	              							396	0.00%	0.00%																																								396	0.00%		
2	Salem District	035	Giles County	6	Rural Minor Arterial	02	Passenger Cars	              							42,051	0.06%	0.02%																																								42,051	0.02%		
2	Salem District	035	Giles County	6	Rural Minor Arterial	03	Two Axle, 4 Tire Single Unit Vehicles	              							12,189	0.02%	0.01%																																								12,189	0.01%		
2	Salem District	035	Giles County	6	Rural Minor Arterial	04	Busses	              							354	0.00%	0.00%																																								354	0.00%		
2	Salem District	035	Giles County	6	Rural Minor Arterial	05	Two Axle, 6 Tire Single Unit Trucks	              							503	0.00%	0.00%																																								503	0.00%		
2	Salem District	035	Giles County	6	Rural Minor Arterial	06	Three Axle Single Unit Trucks	              							593	0.00%	0.00%																																								593	0.00%		
2	Salem District	035	Giles County	6	Rural Minor Arterial	07	Four or More Axle Single Unit Trucks	              							108	0.00%	0.00%																																								108	0.00%		
2	Salem District	035	Giles County	6	Rural Minor Arterial	08	Four Axle or Fewer Single Trailers	              							290	0.00%	0.00%																																								290	0.00%		
2	Salem District	035	Giles County	6	Rural Minor Arterial	09	Five Axle Single Trailers	              							2,494	0.00%	0.00%																																								2,494	0.00%		
2	Salem District	035	Giles County	6	Rural Minor Arterial	10	Six or More Axle Single Trailers	              							57	0.00%	0.00%																																								57	0.00%		
2	Salem District	035	Giles County	6	Rural Minor Arterial	11	Five Axle or Fewer Multi-Trailers	              							0	0.00%	0.00%																																								0	0.00%		
2	Salem District	035	Giles County	6	Rural Minor Arterial	12	Six Axle Multi-Trailers	              							6	0.00%	0.00%																																								6	0.00%		
2	Salem District	035	Giles County	6	Rural Minor Arterial	13	Seven or More Axle Multi-Trailers	              							7	0.00%	0.00%																																								7	0.00%		
2	Salem District	035	Giles County	7	Rural Major Collector	01	Motorcycles	              	171	0.00%	0.00%				234	0.00%	0.00%																																								404	0.00%		
2	Salem District	035	Giles County	7	Rural Major Collector	02	Passenger Cars	              	16,063	0.04%	0.01%				43,382	0.06%	0.02%																																								59,446	0.03%		
2	Salem District	035	Giles County	7	Rural Major Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	5,201	0.01%	0.00%				12,321	0.02%	0.01%																																								17,522	0.01%		
2	Salem District	035	Giles County	7	Rural Major Collector	04	Busses	              	102	0.00%	0.00%				413	0.00%	0.00%																																								515	0.00%		
2	Salem District	035	Giles County	7	Rural Major Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	82	0.00%	0.00%				469	0.00%	0.00%																																								551	0.00%		
2	Salem District	035	Giles County	7	Rural Major Collector	06	Three Axle Single Unit Trucks	              	122	0.00%	0.00%				296	0.00%	0.00%																																								418	0.00%		
2	Salem District	035	Giles County	7	Rural Major Collector	07	Four or More Axle Single Unit Trucks	              	37	0.00%	0.00%				69	0.00%	0.00%																																								107	0.00%		
2	Salem District	035	Giles County	7	Rural Major Collector	08	Four Axle or Fewer Single Trailers	              	34	0.00%	0.00%				90	0.00%	0.00%																																								124	0.00%		
2	Salem District	035	Giles County	7	Rural Major Collector	09	Five Axle Single Trailers	              	464	0.00%	0.00%				249	0.00%	0.00%																																								713	0.00%		
2	Salem District	035	Giles County	7	Rural Major Collector	10	Six or More Axle Single Trailers	              	22	0.00%	0.00%				24	0.00%	0.00%																																								47	0.00%		
2	Salem District	035	Giles County	7	Rural Major Collector	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				4	0.00%	0.00%																																								4	0.00%		
2	Salem District	035	Giles County	8	Rural Minor Collector	01	Motorcycles	              	16	0.00%	0.00%																																														16	0.00%		
2	Salem District	035	Giles County	8	Rural Minor Collector	02	Passenger Cars	              	3,648	0.01%	0.00%																																														3,648	0.00%		
2	Salem District	035	Giles County	8	Rural Minor Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	537	0.00%	0.00%																																														537	0.00%		
2	Salem District	035	Giles County	8	Rural Minor Collector	04	Busses	              	11	0.00%	0.00%																																														11	0.00%		
2	Salem District	035	Giles County	8	Rural Minor Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	11	0.00%	0.00%																																														11	0.00%		
2	Salem District	035	Giles County	8	Rural Minor Collector	06	Three Axle Single Unit Trucks	              	13	0.00%	0.00%																																														13	0.00%		
2	Salem District	035	Giles County	8	Rural Minor Collector	07	Four or More Axle Single Unit Trucks	              	2	0.00%	0.00%																																														2	0.00%		
2	Salem District	035	Giles County	8	Rural Minor Collector	08	Four Axle or Fewer Single Trailers	              	5	0.00%	0.00%																																														5	0.00%		
2	Salem District	035	Giles County	8	Rural Minor Collector	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%																																														0	0.00%		
2	Salem District	035	Giles County	9	Rural Local System	01	Motorcycles	              	1	0.00%	0.00%				0	0.00%	0.00%																																								1	0.00%		
2	Salem District	035	Giles County	9	Rural Local System	02	Passenger Cars	              	41,752	0.11%	0.02%				32	0.00%	0.00%																																								41,784	0.02%		
2	Salem District	035	Giles County	9	Rural Local System	03	Two Axle, 4 Tire Single Unit Vehicles	              	146	0.00%	0.00%				0	0.00%	0.00%																																								146	0.00%		
2	Salem District	035	Giles County	9	Rural Local System	04	Busses	              	4	0.00%	0.00%				0	0.00%	0.00%																																								4	0.00%		
2	Salem District	035	Giles County	9	Rural Local System	05	Two Axle, 6 Tire Single Unit Trucks	              	4	0.00%	0.00%				0	0.00%	0.00%																																								4	0.00%		
2	Salem District	035	Giles County	9	Rural Local System	06	Three Axle Single Unit Trucks	              	1	0.00%	0.00%				0	0.00%	0.00%																																								1	0.00%		
2	Salem District	035	Giles County	9	Rural Local System	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	035	Giles County	9	Rural Local System	08	Four Axle or Fewer Single Trailers	              	3	0.00%	0.00%				0	0.00%	0.00%																																								3	0.00%		
2	Salem District	035	Giles County	9	Rural Local System	09	Five Axle Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	035	Giles County	9	Rural Local System	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	035	Giles County	9	Rural Local System	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	035	Giles County	9	Rural Local System	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	035	Giles County	9	Rural Local System	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	035	Giles County Total:						68,454	0.18%	0.03%				450,482	0.66%	0.20%																																								518,936	0.23%		
2	Salem District	044	Henry County	2	Rural Principal Arterial - Other	01	Motorcycles	              							634	0.00%	0.00%																																								634	0.00%		
2	Salem District	044	Henry County	2	Rural Principal Arterial - Other	02	Passenger Cars	              							109,850	0.16%	0.05%																																								109,850	0.05%		
2	Salem District	044	Henry County	2	Rural Principal Arterial - Other	03	Two Axle, 4 Tire Single Unit Vehicles	              							24,114	0.04%	0.01%																																								24,114	0.01%		
2	Salem District	044	Henry County	2	Rural Principal Arterial - Other	04	Busses	              							1,078	0.00%	0.00%																																								1,078	0.00%		
2	Salem District	044	Henry County	2	Rural Principal Arterial - Other	05	Two Axle, 6 Tire Single Unit Trucks	              							1,054	0.00%	0.00%																																								1,054	0.00%		
2	Salem District	044	Henry County	2	Rural Principal Arterial - Other	06	Three Axle Single Unit Trucks	              							966	0.00%	0.00%																																								966	0.00%		
2	Salem District	044	Henry County	2	Rural Principal Arterial - Other	07	Four or More Axle Single Unit Trucks	              							128	0.00%	0.00%																																								128	0.00%		
2	Salem District	044	Henry County	2	Rural Principal Arterial - Other	08	Four Axle or Fewer Single Trailers	              							945	0.00%	0.00%																																								945	0.00%		
2	Salem District	044	Henry County	2	Rural Principal Arterial - Other	09	Five Axle Single Trailers	              							11,557	0.02%	0.01%																																								11,557	0.01%		
2	Salem District	044	Henry County	2	Rural Principal Arterial - Other	10	Six or More Axle Single Trailers	              							166	0.00%	0.00%																																								166	0.00%		
2	Salem District	044	Henry County	2	Rural Principal Arterial - Other	11	Five Axle or Fewer Multi-Trailers	              							554	0.00%	0.00%																																								554	0.00%		
2	Salem District	044	Henry County	2	Rural Principal Arterial - Other	12	Six Axle Multi-Trailers	              							193	0.00%	0.00%																																								193	0.00%		
2	Salem District	044	Henry County	2	Rural Principal Arterial - Other	13	Seven or More Axle Multi-Trailers	              							1	0.00%	0.00%																																								1	0.00%		
2	Salem District	044	Henry County	6	Rural Minor Arterial	01	Motorcycles	              							623	0.00%	0.00%																																								623	0.00%		
2	Salem District	044	Henry County	6	Rural Minor Arterial	02	Passenger Cars	              							101,990	0.15%	0.05%																																								101,990	0.05%		
2	Salem District	044	Henry County	6	Rural Minor Arterial	03	Two Axle, 4 Tire Single Unit Vehicles	              							23,310	0.03%	0.01%																																								23,310	0.01%		
2	Salem District	044	Henry County	6	Rural Minor Arterial	04	Busses	              							705	0.00%	0.00%																																								705	0.00%		
2	Salem District	044	Henry County	6	Rural Minor Arterial	05	Two Axle, 6 Tire Single Unit Trucks	              							782	0.00%	0.00%																																								782	0.00%		
2	Salem District	044	Henry County	6	Rural Minor Arterial	06	Three Axle Single Unit Trucks	              							1,049	0.00%	0.00%																																								1,049	0.00%		
2	Salem District	044	Henry County	6	Rural Minor Arterial	07	Four or More Axle Single Unit Trucks	              							472	0.00%	0.00%																																								472	0.00%		
2	Salem District	044	Henry County	6	Rural Minor Arterial	08	Four Axle or Fewer Single Trailers	              							476	0.00%	0.00%																																								476	0.00%		
2	Salem District	044	Henry County	6	Rural Minor Arterial	09	Five Axle Single Trailers	              							4,351	0.01%	0.00%																																								4,351	0.00%		
2	Salem District	044	Henry County	6	Rural Minor Arterial	10	Six or More Axle Single Trailers	              							43	0.00%	0.00%																																								43	0.00%		
2	Salem District	044	Henry County	6	Rural Minor Arterial	11	Five Axle or Fewer Multi-Trailers	              							142	0.00%	0.00%																																								142	0.00%		
2	Salem District	044	Henry County	6	Rural Minor Arterial	12	Six Axle Multi-Trailers	              							21	0.00%	0.00%																																								21	0.00%		
2	Salem District	044	Henry County	7	Rural Major Collector	01	Motorcycles	              	475	0.00%	0.00%				0	0.00%	0.00%																																								475	0.00%		
2	Salem District	044	Henry County	7	Rural Major Collector	02	Passenger Cars	              	112,320	0.29%	0.05%				0	0.00%	0.00%																																								112,320	0.05%		
2	Salem District	044	Henry County	7	Rural Major Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	23,787	0.06%	0.01%				0	0.00%	0.00%																																								23,787	0.01%		
2	Salem District	044	Henry County	7	Rural Major Collector	04	Busses	              	1,398	0.00%	0.00%				0	0.00%	0.00%																																								1,398	0.00%		
2	Salem District	044	Henry County	7	Rural Major Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	718	0.00%	0.00%				0	0.00%	0.00%																																								718	0.00%		
2	Salem District	044	Henry County	7	Rural Major Collector	06	Three Axle Single Unit Trucks	              	614	0.00%	0.00%				0	0.00%	0.00%																																								614	0.00%		
2	Salem District	044	Henry County	7	Rural Major Collector	07	Four or More Axle Single Unit Trucks	              	91	0.00%	0.00%				0	0.00%	0.00%																																								91	0.00%		
2	Salem District	044	Henry County	7	Rural Major Collector	08	Four Axle or Fewer Single Trailers	              	239	0.00%	0.00%				0	0.00%	0.00%																																								239	0.00%		
2	Salem District	044	Henry County	7	Rural Major Collector	09	Five Axle Single Trailers	              	1,115	0.00%	0.00%				0	0.00%	0.00%																																								1,115	0.00%		
2	Salem District	044	Henry County	7	Rural Major Collector	10	Six or More Axle Single Trailers	              	195	0.00%	0.00%				0	0.00%	0.00%																																								195	0.00%		
2	Salem District	044	Henry County	8	Rural Minor Collector	01	Motorcycles	              	68	0.00%	0.00%																																														68	0.00%		
2	Salem District	044	Henry County	8	Rural Minor Collector	02	Passenger Cars	              	11,994	0.03%	0.01%																																														11,994	0.01%		
2	Salem District	044	Henry County	8	Rural Minor Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	2,819	0.01%	0.00%																																														2,819	0.00%		
2	Salem District	044	Henry County	8	Rural Minor Collector	04	Busses	              	238	0.00%	0.00%																																														238	0.00%		
2	Salem District	044	Henry County	8	Rural Minor Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	89	0.00%	0.00%																																														89	0.00%		
2	Salem District	044	Henry County	8	Rural Minor Collector	06	Three Axle Single Unit Trucks	              	77	0.00%	0.00%																																														77	0.00%		
2	Salem District	044	Henry County	8	Rural Minor Collector	07	Four or More Axle Single Unit Trucks	              	3	0.00%	0.00%																																														3	0.00%		
2	Salem District	044	Henry County	8	Rural Minor Collector	08	Four Axle or Fewer Single Trailers	              	37	0.00%	0.00%																																														37	0.00%		
2	Salem District	044	Henry County	8	Rural Minor Collector	09	Five Axle Single Trailers	              	93	0.00%	0.00%																																														93	0.00%		
2	Salem District	044	Henry County	8	Rural Minor Collector	10	Six or More Axle Single Trailers	              	3	0.00%	0.00%																																														3	0.00%		
2	Salem District	044	Henry County	9	Rural Local System	01	Motorcycles	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	044	Henry County	9	Rural Local System	02	Passenger Cars	              	115,036	0.30%	0.05%				567	0.00%	0.00%																																								115,603	0.05%		
2	Salem District	044	Henry County	9	Rural Local System	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%				0	0.00%	0.00%																																								1	0.00%		
2	Salem District	044	Henry County	9	Rural Local System	04	Busses	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	044	Henry County	9	Rural Local System	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	044	Henry County	9	Rural Local System	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	044	Henry County	9	Rural Local System	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	044	Henry County	9	Rural Local System	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	044	Henry County	9	Rural Local System	09	Five Axle Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	044	Henry County	9	Rural Local System	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	044	Henry County	9	Rural Local System	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	044	Henry County	9	Rural Local System	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
2	Salem District	044	Henry County	9	Rural Local System	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
