 ,,001,Accomack County,2,Rural Principal Arterial - Other,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,0.00%,33.49,0.34%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,33.49,0.05%
 ,,001,Accomack County,7,Rural Major Collector,01,Motorcycles,              ,817,0.00%,0.00%,92.83,0.15%,0.13%,665,0.00%,0.00%,48.23,0.48%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,483,0.00%,141.06,0.19%
 ,,001,Accomack County,7,Rural Major Collector,02,Passenger Cars,              ,77,821,0.12%,0.03%,92.83,0.15%,0.13%,109,480,0.12%,0.05%,48.23,0.48%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,187,301,0.08%,141.06,0.19%
 ,,001,Accomack County,7,Rural Major Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,31,924,0.05%,0.01%,92.83,0.15%,0.13%,37,378,0.04%,0.02%,48.23,0.48%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,69,302,0.03%,141.06,0.19%
 ,,001,Accomack County,7,Rural Major Collector,04,Busses,              ,648,0.00%,0.00%,92.83,0.15%,0.13%,759,0.00%,0.00%,48.23,0.48%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,408,0.00%,141.06,0.19%
 ,,001,Accomack County,7,Rural Major Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,1,069,0.00%,0.00%,92.83,0.15%,0.13%,1,267,0.00%,0.00%,48.23,0.48%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,336,0.00%,141.06,0.19%
 ,,001,Accomack County,7,Rural Major Collector,06,Three Axle Single Unit Trucks,              ,943,0.00%,0.00%,92.83,0.15%,0.13%,723,0.00%,0.00%,48.23,0.48%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,666,0.00%,141.06,0.19%
 ,,001,Accomack County,7,Rural Major Collector,07,Four or More Axle Single Unit Trucks,              ,112,0.00%,0.00%,92.83,0.15%,0.13%,97,0.00%,0.00%,48.23,0.48%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,208,0.00%,141.06,0.19%
 ,,001,Accomack County,7,Rural Major Collector,08,Four Axle or Fewer Single Trailers,              ,454,0.00%,0.00%,92.83,0.15%,0.13%,399,0.00%,0.00%,48.23,0.48%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,853,0.00%,141.06,0.19%
 ,,001,Accomack County,7,Rural Major Collector,09,Five Axle Single Trailers,              ,1,281,0.00%,0.00%,92.83,0.15%,0.13%,689,0.00%,0.00%,48.23,0.48%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,969,0.00%,141.06,0.19%
 ,,001,Accomack County,7,Rural Major Collector,10,Six or More Axle Single Trailers,              ,35,0.00%,0.00%,92.83,0.15%,0.13%,39,0.00%,0.00%,48.23,0.48%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,74,0.00%,141.06,0.19%
 ,,001,Accomack County,7,Rural Major Collector,11,Five Axle or Fewer Multi-Trailers,              ,2,0.00%,0.00%,92.83,0.15%,0.13%,1,0.00%,0.00%,48.23,0.48%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,141.06,0.19%
 ,,001,Accomack County,7,Rural Major Collector,12,Six Axle Multi-Trailers,              ,2,0.00%,0.00%,92.83,0.15%,0.13%,0,0.00%,0.00%,48.23,0.48%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,141.06,0.19%
 ,,001,Accomack County,7,Rural Major Collector,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,92.83,0.15%,0.13%,0,0.00%,0.00%,48.23,0.48%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,141.06,0.19%
 ,,001,Accomack County,8,Rural Minor Collector,01,Motorcycles,              ,43,0.00%,0.00%,14.94,0.02%,0.02%,15,0.00%,0.00%,3.06,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,58,0.00%,18.00,0.02%
 ,,001,Accomack County,8,Rural Minor Collector,02,Passenger Cars,              ,5,637,0.01%,0.00%,14.94,0.02%,0.02%,1,670,0.00%,0.00%,3.06,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,308,0.00%,18.00,0.02%
 ,,001,Accomack County,8,Rural Minor Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,2,455,0.00%,0.00%,14.94,0.02%,0.02%,680,0.00%,0.00%,3.06,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,135,0.00%,18.00,0.02%
 ,,001,Accomack County,8,Rural Minor Collector,04,Busses,              ,55,0.00%,0.00%,14.94,0.02%,0.02%,11,0.00%,0.00%,3.06,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,67,0.00%,18.00,0.02%
 ,,001,Accomack County,8,Rural Minor Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,86,0.00%,0.00%,14.94,0.02%,0.02%,25,0.00%,0.00%,3.06,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,110,0.00%,18.00,0.02%
 ,,001,Accomack County,8,Rural Minor Collector,06,Three Axle Single Unit Trucks,              ,55,0.00%,0.00%,14.94,0.02%,0.02%,8,0.00%,0.00%,3.06,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,63,0.00%,18.00,0.02%
 ,,001,Accomack County,8,Rural Minor Collector,07,Four or More Axle Single Unit Trucks,              ,7,0.00%,0.00%,14.94,0.02%,0.02%,0,0.00%,0.00%,3.06,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,0.00%,18.00,0.02%
 ,,001,Accomack County,8,Rural Minor Collector,08,Four Axle or Fewer Single Trailers,              ,18,0.00%,0.00%,14.94,0.02%,0.02%,8,0.00%,0.00%,3.06,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,27,0.00%,18.00,0.02%
 ,,001,Accomack County,8,Rural Minor Collector,09,Five Axle Single Trailers,              ,46,0.00%,0.00%,14.94,0.02%,0.02%,11,0.00%,0.00%,3.06,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,58,0.00%,18.00,0.02%
 ,,001,Accomack County,8,Rural Minor Collector,10,Six or More Axle Single Trailers,              ,1,0.00%,0.00%,14.94,0.02%,0.02%,3,0.00%,0.00%,3.06,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,0.00%,18.00,0.02%
 ,,001,Accomack County,9,Rural Local System,01,Motorcycles,              ,1,0.00%,0.00%,410.99,0.65%,0.56%,0,0.00%,0.00%,0.36,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,411.35,0.56%
 ,,001,Accomack County,9,Rural Local System,02,Passenger Cars,              ,117,270,0.18%,0.05%,410.99,0.65%,0.56%,103,0.00%,0.00%,0.36,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,117,373,0.05%,411.35,0.56%
 ,,001,Accomack County,9,Rural Local System,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,166,0.00%,0.00%,410.99,0.65%,0.56%,0,0.00%,0.00%,0.36,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,166,0.00%,411.35,0.56%
 ,,001,Accomack County,9,Rural Local System,04,Busses,              ,3,0.00%,0.00%,410.99,0.65%,0.56%,0,0.00%,0.00%,0.36,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,411.35,0.56%
 ,,001,Accomack County,9,Rural Local System,05,"Two Axle, 6 Tire Single Unit Trucks",              ,4,0.00%,0.00%,410.99,0.65%,0.56%,0,0.00%,0.00%,0.36,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,0.00%,411.35,0.56%
 ,,001,Accomack County,9,Rural Local System,06,Three Axle Single Unit Trucks,              ,1,0.00%,0.00%,410.99,0.65%,0.56%,0,0.00%,0.00%,0.36,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,411.35,0.56%
 ,,001,Accomack County,9,Rural Local System,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,410.99,0.65%,0.56%,0,0.00%,0.00%,0.36,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,411.35,0.56%
 ,,001,Accomack County,9,Rural Local System,08,Four Axle or Fewer Single Trailers,              ,1,0.00%,0.00%,410.99,0.65%,0.56%,0,0.00%,0.00%,0.36,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,411.35,0.56%
 ,,001,Accomack County,9,Rural Local System,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,410.99,0.65%,0.56%,0,0.00%,0.00%,0.36,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,411.35,0.56%
 ,,001,Accomack County,9,Rural Local System,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,410.99,0.65%,0.56%,0,0.00%,0.00%,0.36,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,411.35,0.56%
 ,,001,Accomack County,9,Rural Local System,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,410.99,0.65%,0.56%,0,0.00%,0.00%,0.36,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,411.35,0.56%
 ,,001,Accomack County,9,Rural Local System,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,410.99,0.65%,0.56%,0,0.00%,0.00%,0.36,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,411.35,0.56%
 ,,001,Accomack County,9,Rural Local System,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,410.99,0.65%,0.56%,0,0.00%,0.00%,0.36,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,411.35,0.56%
 ,,001,Accomack County Total:,,,,,,240,960,0.36%,0.11%,518.76,0.83%,0.70%,776,493,0.84%,0.35%,85.14,0.85%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,017,453,0.45%,603.90,0.82%
 ,,002,Albemarle County,1,Rural Principal Arterial - Interstate,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,291,0.01%,0.00%,23.32,2.08%,0.03%,3,291,0.00%,23.32,0.03%
 ,,002,Albemarle County,1,Rural Principal Arterial - Interstate,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,555,891,0.85%,0.25%,23.32,2.08%,0.03%,555,891,0.25%,23.32,0.03%
 ,,002,Albemarle County,1,Rural Principal Arterial - Interstate,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,122,426,0.19%,0.05%,23.32,2.08%,0.03%,122,426,0.05%,23.32,0.03%
 ,,002,Albemarle County,1,Rural Principal Arterial - Interstate,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,629,0.01%,0.00%,23.32,2.08%,0.03%,5,629,0.00%,23.32,0.03%
 ,,002,Albemarle County,1,Rural Principal Arterial - Interstate,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,307,0.01%,0.00%,23.32,2.08%,0.03%,6,307,0.00%,23.32,0.03%
 ,,002,Albemarle County,1,Rural Principal Arterial - Interstate,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,499,0.01%,0.00%,23.32,2.08%,0.03%,4,499,0.00%,23.32,0.03%
 ,,002,Albemarle County,1,Rural Principal Arterial - Interstate,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,548,0.00%,0.00%,23.32,2.08%,0.03%,548,0.00%,23.32,0.03%
 ,,002,Albemarle County,1,Rural Principal Arterial - Interstate,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,103,0.01%,0.00%,23.32,2.08%,0.03%,4,103,0.00%,23.32,0.03%
 ,,002,Albemarle County,1,Rural Principal Arterial - Interstate,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,70,480,0.11%,0.03%,23.32,2.08%,0.03%,70,480,0.03%,23.32,0.03%
 ,,002,Albemarle County,1,Rural Principal Arterial - Interstate,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,125,0.00%,0.00%,23.32,2.08%,0.03%,1,125,0.00%,23.32,0.03%
 ,,002,Albemarle County,1,Rural Principal Arterial - Interstate,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,216,0.00%,0.00%,23.32,2.08%,0.03%,2,216,0.00%,23.32,0.03%
 ,,002,Albemarle County,1,Rural Principal Arterial - Interstate,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,584,0.00%,0.00%,23.32,2.08%,0.03%,584,0.00%,23.32,0.03%
 ,,002,Albemarle County,1,Rural Principal Arterial - Interstate,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,0.00%,23.32,2.08%,0.03%,3,0.00%,23.32,0.03%
 ,,002,Albemarle County,2,Rural Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,606,0.00%,0.00%,17.35,0.17%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,606,0.00%,17.35,0.02%
 ,,002,Albemarle County,2,Rural Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,206,866,0.22%,0.09%,17.35,0.17%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,206,866,0.09%,17.35,0.02%
 ,,002,Albemarle County,2,Rural Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,38,451,0.04%,0.02%,17.35,0.17%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,38,451,0.02%,17.35,0.02%
 ,,002,Albemarle County,2,Rural Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,142,0.00%,0.00%,17.35,0.17%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,142,0.00%,17.35,0.02%
 ,,002,Albemarle County,2,Rural Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,225,0.00%,0.00%,17.35,0.17%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,225,0.00%,17.35,0.02%
 ,,002,Albemarle County,2,Rural Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,755,0.00%,0.00%,17.35,0.17%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,755,0.00%,17.35,0.02%
 ,,002,Albemarle County,2,Rural Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,445,0.00%,0.00%,17.35,0.17%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,445,0.00%,17.35,0.02%
 ,,002,Albemarle County,2,Rural Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,993,0.00%,0.00%,17.35,0.17%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,993,0.00%,17.35,0.02%
 ,,002,Albemarle County,2,Rural Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,11,436,0.01%,0.01%,17.35,0.17%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,11,436,0.01%,17.35,0.02%
 ,,002,Albemarle County,2,Rural Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,73,0.00%,0.00%,17.35,0.17%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,73,0.00%,17.35,0.02%
 ,,002,Albemarle County,2,Rural Principal Arterial - Other,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,847,0.00%,0.00%,17.35,0.17%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,847,0.00%,17.35,0.02%
 ,,002,Albemarle County,2,Rural Principal Arterial - Other,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,191,0.00%,0.00%,17.35,0.17%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,191,0.00%,17.35,0.02%
 ,,002,Albemarle County,6,Rural Minor Arterial,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,779,0.00%,0.00%,46.06,0.46%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,779,0.00%,46.06,0.06%
 ,,002,Albemarle County,6,Rural Minor Arterial,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,276,188,0.30%,0.12%,46.06,0.46%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,276,188,0.12%,46.06,0.06%
 ,,002,Albemarle County,6,Rural Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,66,214,0.07%,0.03%,46.06,0.46%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,66,214,0.03%,46.06,0.06%
 ,,002,Albemarle County,6,Rural Minor Arterial,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,2,472,0.00%,0.00%,46.06,0.46%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,472,0.00%,46.06,0.06%
 ,,002,Albemarle County,6,Rural Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,3,967,0.00%,0.00%,46.06,0.46%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,967,0.00%,46.06,0.06%
 ,,002,Albemarle County,6,Rural Minor Arterial,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,2,553,0.00%,0.00%,46.06,0.46%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,553,0.00%,46.06,0.06%
 ,,002,Albemarle County,6,Rural Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,526,0.00%,0.00%,46.06,0.46%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,526,0.00%,46.06,0.06%
 ,,002,Albemarle County,6,Rural Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,185,0.00%,0.00%,46.06,0.46%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,185,0.00%,46.06,0.06%
 ,,002,Albemarle County,6,Rural Minor Arterial,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,2,925,0.00%,0.00%,46.06,0.46%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,925,0.00%,46.06,0.06%
 ,,002,Albemarle County,6,Rural Minor Arterial,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,84,0.00%,0.00%,46.06,0.46%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,84,0.00%,46.06,0.06%
 ,,002,Albemarle County,6,Rural Minor Arterial,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,29,0.00%,0.00%,46.06,0.46%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,29,0.00%,46.06,0.06%
 ,,002,Albemarle County,6,Rural Minor Arterial,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,0.00%,46.06,0.46%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,46.06,0.06%
 ,,002,Albemarle County,7,Rural Major Collector,01,Motorcycles,              ,1,284,0.00%,0.00%,135.03,0.22%,0.18%,686,0.00%,0.00%,39.77,0.40%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,970,0.00%,174.80,0.24%
 ,,002,Albemarle County,7,Rural Major Collector,02,Passenger Cars,              ,223,843,0.33%,0.10%,135.03,0.22%,0.18%,126,481,0.14%,0.06%,39.77,0.40%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,350,325,0.16%,174.80,0.24%
 ,,002,Albemarle County,7,Rural Major Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,62,256,0.09%,0.03%,135.03,0.22%,0.18%,34,010,0.04%,0.02%,39.77,0.40%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,96,265,0.04%,174.80,0.24%
 ,,002,Albemarle County,7,Rural Major Collector,04,Busses,              ,2,262,0.00%,0.00%,135.03,0.22%,0.18%,1,238,0.00%,0.00%,39.77,0.40%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,500,0.00%,174.80,0.24%
 ,,002,Albemarle County,7,Rural Major Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,2,747,0.00%,0.00%,135.03,0.22%,0.18%,1,845,0.00%,0.00%,39.77,0.40%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,592,0.00%,174.80,0.24%
 ,,002,Albemarle County,7,Rural Major Collector,06,Three Axle Single Unit Trucks,              ,2,552,0.00%,0.00%,135.03,0.22%,0.18%,2,156,0.00%,0.00%,39.77,0.40%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,709,0.00%,174.80,0.24%
