767685,  81,00748,     ,81-748,Old Alleghany Circle,226,Town of Goshen,081,Rockbridge County,0.37,81-791 Furnace Hill Rd,0.37 MN 81-791 Furnace Hill Rd,45,R,,,,,,,X,,,,,,07/24/2007,,,,,,,,,,,,,,,
767686,  81,00748,     ,81-748,Old Alleghany Circle,226,Town of Goshen,081,Rockbridge County,0.16,0.37 MN 81-791 Furnace Hill Rd,81-747,45,R,,,,,,,X,,,,,,07/24/2007,,,,,,,,,,,,,,,
767756,  81,00787,     ,81-787,Spring Dr,226,Town of Goshen,081,Rockbridge County,0.06,81-791 Furnace Hill Rd,SR 39 Maury River Rd,100,R,,,,,,,X,,,,,,07/24/2007,,,,,,,,,,,,,,,
767757,  81,00787,     ,81-787,Spring Dr,226,Town of Goshen,081,Rockbridge County,0.13,SR 39 Maury River Rd,Dead End,60,R,,,,,,,X,,,,,,09/01/2004,,,,,,,,,,,,,,,
767761,  81,00791,     ,81-791,Furnace Hill Rd,226,Town of Goshen,081,Rockbridge County,0.05,SR 39 Maury River Rd,0.05 MN SR 39 Maury River Rd,160,R,,,,,,,X,,,,,,09/01/2004,,,,,,,,,,,,,,,
767762,  81,00791,     ,81-791,Furnace Hill Rd,226,Town of Goshen,081,Rockbridge County,0.31,0.05 MN SR 39 Maury River Rd,0.36 MN SR 39 Maury River Rd,110,R,,,,,,,X,,,,,,07/24/2007,,,,,,,,,,,,,,,
767763,  81,00791,     ,81-791,Furnace Hill Rd,226,Town of Goshen,081,Rockbridge County,0.27,0.36 MN SR 39 Maury River Rd,81-748 Old Alleghany Circle,190,R,,,,,,,X,,,,,,09/01/2004,,,,,,,,,,,,,,,
767764,  81,00791,     ,81-791,Furnace Hill Rd,226,Town of Goshen,081,Rockbridge County,0.10,81-748 Old Alleghany Circle,81-787 Spring Dr,140,R,,,,,,,X,,,,,,07/24/2007,,,,,,,,,,,,,,,
767765,  81,00791,     ,81-791,Furnace Hill Rd,226,Town of Goshen,081,Rockbridge County,0.12,81-787 Spring Dr,81-747,110,R,,,,,,,X,,,,,,09/01/2004,,,,,,,,,,,,,,,
767841,  81,01001,     ,81-1001,Baptist Hill Dr,226,Town of Goshen,081,Rockbridge County,0.16,Dead End,SR 39 Maury River Rd,60,R,,,,,,,X,,,,,,07/24/2007,,,,,,,,,,,,,,,
767962,  81,09361,     ,81-9361, ,226,Town of Goshen,081,Rockbridge County,0.05,SR 39 Maury River Rd,SR 39 Maury River Rd,80,R,,,,,,,X,,,,,,1986,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
