785012,  11,01202,     ,11-1202,N Church St,218,Town of Fincastle,011,Botetourt County,0.06,"11-630, E Main St","11-1205, W Back St",190,R,,,,,,,X,,,,,,04/06/2010,,,,,,,,,,,,,,,
707413,  11,01203,     ,11-1203,Academy St,218,Town of Fincastle,011,Botetourt County,0.10,11-1204 Roanoke St,11-1202 Church St,400,R,,,,,,,X,,,,,,04/06/2010,,,,,,,,,,,,,,,
785058,  11,01204,     ,11-1204,Roanoke St,218,Town of Fincastle,011,Botetourt County,0.12,SCL Fincastle,11-630 Main St,1400,N,,,,,,,X,,,,0,N,04/06/2010,,,,,,,,,,,,,,,
785013,  11,01204,     ,11-1204,Roanoke St,218,Town of Fincastle,011,Botetourt County,0.19,11-630 Main St,NCL Fincastle,810,R,,,,,,,X,,,,,,04/06/2010,,,,,,,,,,,,,,,
707415,  11,01205,     ,11-1205,Back St,218,Town of Fincastle,011,Botetourt County,0.40,US 220 Botetourt Rd,"11-630, N Hancock St",670,R,,,,,,,X,,,,,,04/06/2010,,,,,,,,,,,,,,,
707416,  11,01206,     ,11-1206,E Murray St,218,Town of Fincastle,011,Botetourt County,0.10,"11-1204, S Roanoke St","11-1202, S Church St",140,R,,,,,,,X,,,,,,04/06/2010,,,,,,,,,,,,,,,
707417,  11,01207,     ,11-1207,Jefferson St; Carper St,218,Town of Fincastle,011,Botetourt County,0.18,"11-1205, E Back St","11-630, N Hancock St",45,R,,,,,,,X,,,,,,04/06/2010,,,,,,,,,,,,,,,
707418,  11,01208,     ,11-1208,S Water St,218,Town of Fincastle,011,Botetourt County,0.09,Dead End,"11-630, E Main St",210,R,,,,,,,X,,,,,,05/19/2010,,,,,,,,,,,,,,,
785014,  11,01208,     ,11-1208,N Water St,218,Town of Fincastle,011,Botetourt County,0.06,"11-630, E Main St","11-1205, E Back St",70,R,,,,,,,X,,,,,,04/06/2010,,,,,,,,,,,,,,,
707419,  11,01209,     ,11-1209,N Monroe St,218,Town of Fincastle,011,Botetourt County,0.12,"11-630, E Main St",11-1207 Carper St,70,R,,,,,,,X,,,,,,04/06/2010,,,,,,,,,,,,,,,
707420,  11,01210,     ,11-1210,S Hancock St,218,Town of Fincastle,011,Botetourt County,0.18,Dead End,"11-630, E Main St",40,R,,,,,,,X,,,,,,05/19/2010,,,,,,,,,,,,,,,
707422,  11,01212,     ,11-1212,Federal St,218,Town of Fincastle,011,Botetourt County,0.06,US 220 Botetourt Rd,11-1204 Roanoke St,100,R,,,,,,,X,,,,,,04/06/2010,,,,,,,,,,,,,,,
707598,  11,09056,     ,11-9056, ,218,Town of Fincastle,011,Botetourt County,0.15,"11-1202, S Church St",Dead End,90,R,,,,,,,X,,,,,,04/30/2007,,,,,,,,,,,,,,,
707602,  11,09479,     ,11-9479,Breckenridge School,218,Town of Fincastle,011,Botetourt County,0.15,11-630 Springwood Rd,Breckenridge School,460,R,,,,,,,X,,,,,,04/18/2007,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
