768495,  82,00800,     ,82-800,Co-op Dr,312,Town of Timberville,082,Rockingham County,0.36,"82-618 N, Lone Pine Rd",Dead End; Gap,1500,R,,,,,,,X,,,,,,05/17/2006,,,,,,,,,,,,,,,
768496,  82,00800,     ,82-800,Co-op Dr,312,Town of Timberville,082,Rockingham County,0.06,SR 42 S; Gap,"82-1512 S, First Ave",3300,R,,,,,,,X,,,,,,03/24/2009,,,,,,,,,,,,,,,
768497,  82,00800,     ,82-800,Co-op Dr,312,Town of Timberville,082,Rockingham County,0.07,"82-1512 S, First Ave","82-1511 S, Second Ave",3600,R,,,,,,,X,,,,,,05/17/2006,,,,,,,,,,,,,,,
768498,  82,00800,     ,82-800,Co-op Dr,312,Town of Timberville,082,Rockingham County,0.04,"82-1511 S, Second Ave","82-1510 E, Third Ave",4200,R,,,,,,,X,,,,,,03/24/2009,,,,,,,,,,,,,,,
768499,  82,00800,     ,82-800,Co-op Dr,312,Town of Timberville,082,Rockingham County,0.02,"82-1510 E, Third Ave","82-1510 W, Third Ave",4100,R,,,,,,,X,,,,,,03/24/2009,,,,,,,,,,,,,,,
768500,  82,00800,     ,82-800,Co-op Dr,312,Town of Timberville,082,Rockingham County,0.05,"82-1510 W, Third Ave",82-1509 Fourth Ave,2900,R,,,,,,,X,,,,,,05/17/2006,,,,,,,,,,,,,,,
768501,  82,00800,     ,82-800,Co-op Dr,312,Town of Timberville,082,Rockingham County,0.04,82-1509 Fourth Ave,"82-1508 S, Fifth Ave",4000,R,,,,,,,X,,,,,,03/29/2009,,,,,,,,,,,,,,,
768502,  82,00800,     ,82-800,Co-op Dr,312,Town of Timberville,082,Rockingham County,0.09,"82-1508 S, Fifth Ave",WCL Timberville S,3000,R,,,,,,,X,,,,,,03/24/2009,,,,,,,,,,,,,,,
402831,  82,00881,     ,82-881,Orchard Dr,312,Town of Timberville,082,Rockingham County,0.24,NCL Timberville,SR 42 Forestville Rd,1600,G,98%,0%,1%,1%,1%,0%,C,0.0984,F,0.6313,1700,G,2011,,,,,,,,,,,,,,,
768931,  82,01501,     ,82-1501,Bellevue St,312,Town of Timberville,082,Rockingham County,0.05,SR 42 Forestville Rd,82-1503 Park Ave,170,R,,,,,,,X,,,,,,03/31/2009,,,,,,,,,,,,,,,
768932,  82,01501,     ,82-1501,Bellevue St,312,Town of Timberville,082,Rockingham County,0.06,82-1503 Park Ave,82-1502 Cherry St,100,R,,,,,,,X,,,,,,03/31/2009,,,,,,,,,,,,,,,
768933,  82,01501,     ,82-1501,Bellevue St,312,Town of Timberville,082,Rockingham County,0.06,82-1502 Cherry St,82-1504 Montevideo St,60,R,,,,,,,X,,,,,,03/31/2009,,,,,,,,,,,,,,,
768934,  82,01502,     ,82-1502,Cherry St,312,Town of Timberville,082,Rockingham County,0.10,82-1505 Belvedere St,82-1501 Bellevue St,60,R,,,,,,,X,,,,,,03/31/2009,,,,,,,,,,,,,,,
768935,  82,01503,     ,82-1503,Park Ave,312,Town of Timberville,082,Rockingham County,0.12,82-1505 Belvedere St,82-1501 Bellevue St,70,R,,,,,,,X,,,,,,03/31/2009,,,,,,,,,,,,,,,
768936,  82,01504,     ,82-1504,High St,312,Town of Timberville,082,Rockingham County,0.20,82-617 Church St,82-1505 Belvedere St,160,R,,,,,,,X,,,,,,03/31/2009,,,,,,,,,,,,,,,
768937,  82,01504,     ,82-1504,Montevideo St,312,Town of Timberville,082,Rockingham County,0.15,82-1505 Belvedere St,82-1501 Bellevue St,60,R,,,,,,,X,,,,,,03/31/2009,,,,,,,,,,,,,,,
768938,  82,01505,     ,82-1505,Belvedere St,312,Town of Timberville,082,Rockingham County,0.07,SR 42 Forestville Rd,82-1503 Park Ave,260,R,,,,,,,X,,,,,,03/31/2009,,,,,,,,,,,,,,,
768939,  82,01505,     ,82-1505,Belvedere St,312,Town of Timberville,082,Rockingham County,0.08,82-1503 Park Ave,82-1502 Cherry St,160,R,,,,,,,X,,,,,,03/31/2009,,,,,,,,,,,,,,,
768940,  82,01505,     ,82-1505,Belvedere St,312,Town of Timberville,082,Rockingham County,0.01,82-1502 Cherry St,82-1504 Montevideo St,140,R,,,,,,,X,,,,,,03/31/2009,,,,,,,,,,,,,,,
768941,  82,01506,     ,82-1506,C St,312,Town of Timberville,082,Rockingham County,0.33,SR 42 Forestville Rd,82-1507 Maple Ave,130,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768942,  82,01507,     ,82-1507,Riverside Dr,312,Town of Timberville,082,Rockingham County,0.24,82-1530 Co-op Dr,SR 42 Forestville Rd,430,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768943,  82,01507,     ,82-1507,Maple Ave,312,Town of Timberville,082,Rockingham County,0.55,SR 42 Forestville Rd,"82-1519 N, Walnut Drive",960,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768944,  82,01507,     ,82-1507,Maple Ave,312,Town of Timberville,082,Rockingham County,0.02,"82-1519 S, Walnut Dr",SR 211 New Market Rd,950,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768945,  82,01508,     ,82-1508,Fifth Ave,312,Town of Timberville,082,Rockingham County,0.19,82-800 Co-op Dr,82-1530 Co-op Dr,350,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768946,  82,01509,     ,82-1509,Fourth Ave,312,Town of Timberville,082,Rockingham County,0.13,"82-800 S, Co-op Dr",82-1517 Fourth St,130,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768947,  82,01509,     ,82-1509,Fourth Ave,312,Town of Timberville,082,Rockingham County,0.05,82-1517 Fourth St,82-1530 Co-op Dr,150,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768949,  82,01510,     ,82-1510,Third Ave,312,Town of Timberville,082,Rockingham County,0.13,"82-800 W, Co-op Dr",82-1517 Fourth St,130,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768950,  82,01510,     ,82-1510,Third Ave,312,Town of Timberville,082,Rockingham County,0.05,82-1517 Fourth St,82-1530 Co-op Dr,70,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768951,  82,01511,     ,82-1511,Second Ave,312,Town of Timberville,082,Rockingham County,0.07,"82-800 S, Co-op Dr",82-1513 Fifth St,190,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768952,  82,01511,     ,82-1511,Second Ave,312,Town of Timberville,082,Rockingham County,0.08,82-1513 Fifth St,82-1517 Foruth St,190,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768953,  82,01511,     ,82-1511,Second Ave,312,Town of Timberville,082,Rockingham County,0.10,82-1517 Fourth St,82-1530 Co-op Dr,140,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768954,  82,01512,     ,82-1512,First Ave,312,Town of Timberville,082,Rockingham County,0.08,"82-800 S, Co-op Dr",82-1513 Fifth St,280,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768955,  82,01512,     ,82-1512,First Ave,312,Town of Timberville,082,Rockingham County,0.08,82-1513 Fifth St,82-1517 Fourth St,220,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768956,  82,01512,     ,82-1512,First Ave,312,Town of Timberville,082,Rockingham County,0.10,82-1517 Fourth St,82-1530 Co-op Dr,140,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768957,  82,01513,     ,82-1513,Fifth St,312,Town of Timberville,082,Rockingham County,0.06,82-1511 Second Ave,82-1512 First Ave,110,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768958,  82,01513,     ,82-1513,Fifth St,312,Town of Timberville,082,Rockingham County,0.05,82-1512 First Ave,SR 42 Forestville Rd,250,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768959,  82,01514,     ,82-1514,Virginia Ave,312,Town of Timberville,082,Rockingham County,0.07,SR 42 Forestville Rd,82-1515 Center St,600,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768960,  82,01514,     ,82-1514,Virginia Ave,312,Town of Timberville,082,Rockingham County,0.28,82-1515 Center St,SR 211 New Market Rd,240,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768961,  82,01515,     ,82-1515,Center St,312,Town of Timberville,082,Rockingham County,0.10,SR 211 New Market Rd,82-1516 Shenandoah Ave,540,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768962,  82,01515,     ,82-1515,Center St,312,Town of Timberville,082,Rockingham County,0.10,82-1516 Shenandoah Ave,82-1514 Virginia Ave,400,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768963,  82,01516,     ,82-1516,Shenandoah Ave,312,Town of Timberville,082,Rockingham County,0.08,82-1515 Center St,Dead End,110,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768964,  82,01517,     ,82-1517,Fourth St,312,Town of Timberville,082,Rockingham County,0.03,82-1509 Fourth Ave,82-1510 Third Ave,80,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768965,  82,01517,     ,82-1517,Fourth St,312,Town of Timberville,082,Rockingham County,0.06,82-1510 Third Ave,82-1511 Second Ave,70,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768966,  82,01517,     ,82-1517,Fourth St,312,Town of Timberville,082,Rockingham County,0.06,82-1511 Second Ave,82-1512 First Ave,120,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768967,  82,01517,     ,82-1517,Fourth St,312,Town of Timberville,082,Rockingham County,0.05,82-1512 First Ave,SR 42; SR 211,270,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768969,  82,01519,     ,82-1519,Walnut Dr,312,Town of Timberville,082,Rockingham County,0.06,"82-1507 S, Maple Ave","82-1520 S, Oak St",320,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768970,  82,01519,     ,82-1519,Walnut Dr,312,Town of Timberville,082,Rockingham County,0.20,"82-1520 S, Oak St","82-1520 N, Oak St",110,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768971,  82,01519,     ,82-1519,Walnut Dr,312,Town of Timberville,082,Rockingham County,0.13,"82-1520 N, Oak St","82-1507 N, Maple Ave",190,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768972,  82,01520,     ,82-1520,Oak St,312,Town of Timberville,082,Rockingham County,0.09,"82-1519 S, Walnut Dr",82-1522 Pine St,140,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768973,  82,01520,     ,82-1520,Oak St,312,Town of Timberville,082,Rockingham County,0.11,82-1522 Pine St,"82-1519 N, Walnut Dr",50,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768974,  82,01521,     ,82-1521,E Riverside Dr,312,Town of Timberville,082,Rockingham County,0.43,"82-617 W, Church St",ECL Timberville,280,R,,,,,,,X,,,,,,03/31/2009,,,,,,,,,,,,,,,
768976,  82,01522,     ,82-1522,Pine St,312,Town of Timberville,082,Rockingham County,0.05,82-1507 Maple Ave,82-1520 Oak St,70,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768977,  82,01523,     ,82-1523,Hollar Circle,312,Town of Timberville,082,Rockingham County,0.10,Dead End,82-617 Church St,130,R,,,,,,,X,,,,,,03/31/2009,,,,,,,,,,,,,,,
768978,  82,01524,     ,82-1524,Ridge Court,312,Town of Timberville,082,Rockingham County,0.08,Cul-de-Sac,82-1528 Lincoln Ct,120,R,,,,,,,X,,,,,,03/31/2009,,,,,,,,,,,,,,,
768979,  82,01524,     ,82-1524,Ridge Court,312,Town of Timberville,082,Rockingham County,0.03,82-1528 Lincoln Ct,82-1525 Ridge Court,310,R,,,,,,,X,,,,,,03/31/2009,,,,,,,,,,,,,,,
768980,  82,01524,     ,82-1524,Ridge Court,312,Town of Timberville,082,Rockingham County,0.07,82-1525 Ridge Court,SR 211 New Market Rd,430,R,,,,,,,X,,,,,,03/31/2009,,,,,,,,,,,,,,,
768981,  82,01525,     ,82-1525,Ridge Court,312,Town of Timberville,082,Rockingham County,0.07,82-1524 Ridge Court,82-1526 Williamsport Rd,90,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768982,  82,01525,     ,82-1525,Ridge Court,312,Town of Timberville,082,Rockingham County,0.06,82-1526 Williamsport Rd,Cul-de-Sac,100,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768983,  82,01526,     ,82-1526,Williamsport Rd,312,Town of Timberville,082,Rockingham County,0.06,82-1525 Ridge Court,82-1527 Sherrando Court,130,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768984,  82,01526,     ,82-1526,Williamsport Rd,312,Town of Timberville,082,Rockingham County,0.03,82-1527 Sherrando Court,SR 211 New Market Rd,350,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768985,  82,01527,     ,82-1527,Sherrando Court,312,Town of Timberville,082,Rockingham County,0.10,82-1526 Williamsport Rd,Cul-de-Sac,440,R,,,,,,,X,,,,,,03/26/2009,,,,,,,,,,,,,,,
768986,  82,01528,     ,82-1528,Lincoln Ct,312,Town of Timberville,082,Rockingham County,0.08,Cul-de-Sac,82-1524 Ridge Court,110,R,,,,,,,X,,,,,,03/31/2009,,,,,,,,,,,,,,,
782701,  82,01529,     ,82-1529,Riggleman Dr,312,Town of Timberville,082,Rockingham County,0.18,Cul-de-Sac,82-1507 Maple Ave,370,R,,,,,,,X,,,,,,08/24/2000,,,,,,,,,,,,,,,
768504,  82,01530,     ,82-1530,Co-op Dr,312,Town of Timberville,082,Rockingham County,0.04,WCL Timberville N,"82-1508 N, Fifth Ave",630,R,,,,,,,X,,,,,,10/14/2003,,,,,,,,,,,,,,,
768505,  82,01530,     ,82-1530,Co-op Dr,312,Town of Timberville,082,Rockingham County,0.08,"82-1508 N, Fifth Ave","82-1509 N, Fourth Ave",860,R,,,,,,,X,,,,,,12/03/2003,,,,,,,,,,,,,,,
768506,  82,01530,     ,82-1530,Co-op Dr,312,Town of Timberville,082,Rockingham County,0.05,"82-1509 N, Fourth Ave","82-1510 N, Third Ave",1200,R,,,,,,,X,,,,,,08/24/2000,,,,,,,,,,,,,,,
768507,  82,01530,     ,82-1530,Co-op Dr,312,Town of Timberville,082,Rockingham County,0.08,"82-1510 N, Third Ave","82-1511 N, Second Ave",950,R,,,,,,,X,,,,,,12/08/2003,,,,,,,,,,,,,,,
768508,  82,01530,     ,82-1530,Co-op Dr,312,Town of Timberville,082,Rockingham County,0.02,"82-1511 N, Second Ave",82-1507 Riverside Dr,1100,R,,,,,,,X,,,,,,10/14/2003,,,,,,,,,,,,,,,
768509,  82,01530,     ,82-1530,Co-op Dr,312,Town of Timberville,082,Rockingham County,0.05,82-1507 Riverside Dr,82-1512 NORTH First Ave,1100,R,,,,,,,X,,,,,,08/24/2000,,,,,,,,,,,,,,,
768510,  82,01530,     ,82-1530,Co-op Dr,312,Town of Timberville,082,Rockingham County,0.06,"82-1512 N, First Ave","SR 42 N, Forestville Rd",860,R,,,,,,,X,,,,,,10/01/2003,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
