 ,,005,Amherst County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,167,465,0.18%,0.08%,,,,0,0.00%,0.00%,,,,167,465,0.08%,,
 ,,005,Amherst County,16,Urban Minor Arterial,,,              ,13,098,0.02%,0.01%,,,,51,780,0.06%,0.02%,,,,0,0.00%,0.00%,,,,64,878,0.03%,,
 ,,005,Amherst County,17,Urban Collector,,,              ,52,546,0.08%,0.02%,,,,1,940,0.00%,0.00%,,,,0,0.00%,0.00%,,,,54,486,0.02%,,
 ,,005,Amherst County,19,Urban Local System,,,              ,27,477,0.04%,0.01%,,,,1,717,0.00%,0.00%,,,,0,0.00%,0.00%,,,,29,194,0.01%,,
 ,,005,Amherst County Total:,,,,,,199,067,0.32%,0.09%,,,,656,909,0.71%,0.30%,,,,0,0.00%,0.00%,,,,855,976,0.39%,,
 ,,006,Appomattox County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,209,214,0.23%,0.09%,,,,0,0.00%,0.00%,,,,209,214,0.09%,,
 ,,006,Appomattox County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,51,439,0.06%,0.02%,,,,0,0.00%,0.00%,,,,51,439,0.02%,,
 ,,006,Appomattox County,7,Rural Major Collector,,,              ,56,767,0.09%,0.03%,,,,9,413,0.01%,0.00%,,,,0,0.00%,0.00%,,,,66,180,0.03%,,
 ,,006,Appomattox County,8,Rural Minor Collector,,,              ,10,267,0.02%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,267,0.00%,,
 ,,006,Appomattox County,9,Rural Local System,,,              ,53,449,0.08%,0.02%,,,,303,0.00%,0.00%,,,,0,0.00%,0.00%,,,,53,753,0.02%,,
 ,,006,Appomattox County Total:,,,,,,120,483,0.19%,0.05%,,,,270,370,0.29%,0.12%,,,,0,0.00%,0.00%,,,,390,853,0.18%,,
 ,,000,Arlington County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,428,274,2.16%,0.65%,,,,1,428,274,0.65%,,
 ,,000,Arlington County,14,Urban Principal Arterial - Other,,,              ,148,851,0.24%,0.07%,,,,1,675,976,1.82%,0.76%,,,,0,0.00%,0.00%,,,,1,824,827,0.82%,,
 ,,000,Arlington County,16,Urban Minor Arterial,,,              ,541,946,0.86%,0.25%,,,,110,370,0.12%,0.05%,,,,0,0.00%,0.00%,,,,652,316,0.29%,,
 ,,000,Arlington County,17,Urban Collector,,,              ,142,528,0.23%,0.06%,,,,1,198,0.00%,0.00%,,,,0,0.00%,0.00%,,,,143,725,0.06%,,
 ,,000,Arlington County,19,Urban Local System,,,              ,389,126,0.62%,0.18%,,,,3,059,0.00%,0.00%,,,,0,0.00%,0.00%,,,,392,185,0.18%,,
 ,,000,Arlington County Total:,,,,,,1,222,452,1.94%,0.55%,,,,1,790,602,1.95%,0.81%,,,,1,428,274,2.16%,0.65%,,,,4,441,328,2.01%,,
 ,,007,Augusta County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,615,769,2.44%,0.73%,,,,1,615,769,0.73%,,
 ,,007,Augusta County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,348,653,0.38%,0.16%,,,,0,0.00%,0.00%,,,,348,653,0.16%,,
 ,,007,Augusta County,7,Rural Major Collector,,,              ,194,848,0.31%,0.09%,,,,187,899,0.20%,0.08%,,,,0,0.00%,0.00%,,,,382,747,0.17%,,
 ,,007,Augusta County,8,Rural Minor Collector,,,              ,71,606,0.11%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,71,606,0.03%,,
 ,,007,Augusta County,9,Rural Local System,,,              ,174,081,0.28%,0.08%,,,,1,655,0.00%,0.00%,,,,0,0.00%,0.00%,,,,175,736,0.08%,,
 ,,007,Augusta County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,174,077,0.26%,0.08%,,,,174,077,0.08%,,
 ,,007,Augusta County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,112,269,0.12%,0.05%,,,,0,0.00%,0.00%,,,,112,269,0.05%,,
 ,,007,Augusta County,16,Urban Minor Arterial,,,              ,4,083,0.01%,0.00%,,,,190,905,0.21%,0.09%,,,,0,0.00%,0.00%,,,,194,988,0.09%,,
 ,,007,Augusta County,17,Urban Collector,,,              ,140,890,0.22%,0.06%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,140,890,0.06%,,
 ,,007,Augusta County,19,Urban Local System,,,              ,11,624,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,11,624,0.01%,,
 ,,007,Augusta County Total:,,,,,,597,132,0.95%,0.27%,,,,841,382,0.91%,0.38%,,,,1,789,847,2.71%,0.81%,,,,3,228,360,1.46%,,
 ,,008,Bath County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,88,465,0.10%,0.04%,,,,0,0.00%,0.00%,,,,88,465,0.04%,,
 ,,008,Bath County,7,Rural Major Collector,,,              ,18,361,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,18,361,0.01%,,
 ,,008,Bath County,8,Rural Minor Collector,,,              ,3,895,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,895,0.00%,,
 ,,008,Bath County,9,Rural Local System,,,              ,23,503,0.04%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,23,503,0.01%,,
 ,,008,Bath County Total:,,,,,,45,758,0.07%,0.02%,,,,88,465,0.10%,0.04%,,,,0,0.00%,0.00%,,,,134,223,0.06%,,
 ,,009,Bedford County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,409,154,0.44%,0.18%,,,,0,0.00%,0.00%,,,,409,154,0.18%,,
 ,,009,Bedford County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,381,728,0.42%,0.17%,,,,0,0.00%,0.00%,,,,381,728,0.17%,,
 ,,009,Bedford County,7,Rural Major Collector,,,              ,243,500,0.39%,0.11%,,,,71,768,0.08%,0.03%,,,,0,0.00%,0.00%,,,,315,268,0.14%,,
 ,,009,Bedford County,8,Rural Minor Collector,,,              ,8,844,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,8,844,0.00%,,
 ,,009,Bedford County,9,Rural Local System,,,              ,206,169,0.33%,0.09%,,,,27,0.00%,0.00%,,,,0,0.00%,0.00%,,,,206,196,0.09%,,
 ,,009,Bedford County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,38,507,0.04%,0.02%,,,,0,0.00%,0.00%,,,,38,507,0.02%,,
 ,,009,Bedford County,16,Urban Minor Arterial,,,              ,35,673,0.06%,0.02%,,,,124,136,0.13%,0.06%,,,,0,0.00%,0.00%,,,,159,810,0.07%,,
 ,,009,Bedford County,17,Urban Collector,,,              ,66,846,0.11%,0.03%,,,,265,0.00%,0.00%,,,,0,0.00%,0.00%,,,,67,111,0.03%,,
 ,,009,Bedford County,19,Urban Local System,,,              ,51,354,0.08%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,51,354,0.02%,,
 ,,009,Bedford County Total:,,,,,,612,386,0.97%,0.28%,,,,1,025,585,1.12%,0.46%,,,,0,0.00%,0.00%,,,,1,637,972,0.74%,,
 ,,010,Bland County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,568,681,0.86%,0.26%,,,,568,681,0.26%,,
 ,,010,Bland County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,30,328,0.03%,0.01%,,,,0,0.00%,0.00%,,,,30,328,0.01%,,
 ,,010,Bland County,7,Rural Major Collector,,,              ,11,897,0.02%,0.01%,,,,35,575,0.04%,0.02%,,,,0,0.00%,0.00%,,,,47,472,0.02%,,
 ,,010,Bland County,9,Rural Local System,,,              ,54,664,0.09%,0.02%,,,,138,0.00%,0.00%,,,,0,0.00%,0.00%,,,,54,802,0.02%,,
 ,,010,Bland County Total:,,,,,,66,562,0.11%,0.03%,,,,66,040,0.07%,0.03%,,,,568,681,0.86%,0.26%,,,,701,283,0.32%,,
 ,,011,Botetourt County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,802,728,1.21%,0.36%,,,,802,728,0.36%,,
 ,,011,Botetourt County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,238,062,0.26%,0.11%,,,,0,0.00%,0.00%,,,,238,062,0.11%,,
 ,,011,Botetourt County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,11,480,0.01%,0.01%,,,,0,0.00%,0.00%,,,,11,480,0.01%,,
 ,,011,Botetourt County,7,Rural Major Collector,,,              ,55,113,0.09%,0.02%,,,,57,219,0.06%,0.03%,,,,0,0.00%,0.00%,,,,112,332,0.05%,,
 ,,011,Botetourt County,8,Rural Minor Collector,,,              ,12,932,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,12,932,0.01%,,
 ,,011,Botetourt County,9,Rural Local System,,,              ,71,807,0.11%,0.03%,,,,11,947,0.01%,0.01%,,,,0,0.00%,0.00%,,,,83,753,0.04%,,
 ,,011,Botetourt County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,199,185,0.30%,0.09%,,,,199,185,0.09%,,
 ,,011,Botetourt County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,288,442,0.31%,0.13%,,,,0,0.00%,0.00%,,,,288,442,0.13%,,
 ,,011,Botetourt County,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,,,,7,621,0.01%,0.00%,,,,0,0.00%,0.00%,,,,7,621,0.00%,,
 ,,011,Botetourt County,17,Urban Collector,,,              ,65,066,0.10%,0.03%,,,,8,759,0.01%,0.00%,,,,0,0.00%,0.00%,,,,73,825,0.03%,,
 ,,011,Botetourt County,19,Urban Local System,,,              ,27,771,0.04%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,27,771,0.01%,,
 ,,011,Botetourt County Total:,,,,,,232,690,0.37%,0.11%,,,,623,530,0.68%,0.28%,,,,1,001,912,1.52%,0.45%,,,,1,858,132,0.84%,,
 ,,012,Brunswick County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,418,249,0.63%,0.19%,,,,418,249,0.19%,,
 ,,012,Brunswick County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,201,720,0.22%,0.09%,,,,0,0.00%,0.00%,,,,201,720,0.09%,,
 ,,012,Brunswick County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,43,355,0.05%,0.02%,,,,0,0.00%,0.00%,,,,43,355,0.02%,,
 ,,012,Brunswick County,7,Rural Major Collector,,,              ,95,888,0.15%,0.04%,,,,54,587,0.06%,0.02%,,,,0,0.00%,0.00%,,,,150,475,0.07%,,
 ,,012,Brunswick County,8,Rural Minor Collector,,,              ,9,427,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,9,427,0.00%,,
 ,,012,Brunswick County,9,Rural Local System,,,              ,90,744,0.14%,0.04%,,,,202,0.00%,0.00%,,,,0,0.00%,0.00%,,,,90,946,0.04%,,
 ,,012,Brunswick County Total:,,,,,,196,059,0.31%,0.09%,,,,299,864,0.33%,0.14%,,,,418,249,0.63%,0.19%,,,,914,172,0.41%,,
 ,,013,Buchanan County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,209,361,0.23%,0.09%,,,,0,0.00%,0.00%,,,,209,361,0.09%,,
 ,,013,Buchanan County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,51,032,0.06%,0.02%,,,,0,0.00%,0.00%,,,,51,032,0.02%,,
 ,,013,Buchanan County,7,Rural Major Collector,,,              ,129,218,0.20%,0.06%,,,,36,907,0.04%,0.02%,,,,0,0.00%,0.00%,,,,166,125,0.08%,,
 ,,013,Buchanan County,8,Rural Minor Collector,,,              ,4,278,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,278,0.00%,,
 ,,013,Buchanan County,9,Rural Local System,,,              ,138,060,0.22%,0.06%,,,,143,0.00%,0.00%,,,,0,0.00%,0.00%,,,,138,202,0.06%,,
 ,,013,Buchanan County Total:,,,,,,271,555,0.43%,0.12%,,,,297,442,0.32%,0.13%,,,,0,0.00%,0.00%,,,,568,998,0.26%,,
 ,,014,Buckingham County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,257,519,0.28%,0.12%,,,,0,0.00%,0.00%,,,,257,519,0.12%,,
 ,,014,Buckingham County,7,Rural Major Collector,,,              ,48,969,0.08%,0.02%,,,,12,507,0.01%,0.01%,,,,0,0.00%,0.00%,,,,61,476,0.03%,,
 ,,014,Buckingham County,8,Rural Minor Collector,,,              ,9,772,0.02%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,9,772,0.00%,,
 ,,014,Buckingham County,9,Rural Local System,,,              ,83,425,0.13%,0.04%,,,,10,0.00%,0.00%,,,,0,0.00%,0.00%,,,,83,435,0.04%,,
 ,,014,Buckingham County Total:,,,,,,142,166,0.23%,0.06%,,,,270,035,0.29%,0.12%,,,,0,0.00%,0.00%,,,,412,202,0.19%,,
 ,,015,Campbell County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,435,851,0.47%,0.20%,,,,0,0.00%,0.00%,,,,435,851,0.20%,,
 ,,015,Campbell County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,193,572,0.21%,0.09%,,,,0,0.00%,0.00%,,,,193,572,0.09%,,
 ,,015,Campbell County,7,Rural Major Collector,,,              ,187,219,0.30%,0.08%,,,,19,173,0.02%,0.01%,,,,0,0.00%,0.00%,,,,206,392,0.09%,,
 ,,015,Campbell County,8,Rural Minor Collector,,,              ,9,962,0.02%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,9,962,0.00%,,
 ,,015,Campbell County,9,Rural Local System,,,              ,130,399,0.21%,0.06%,,,,191,0.00%,0.00%,,,,0,0.00%,0.00%,,,,130,590,0.06%,,
 ,,015,Campbell County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,,,,151,636,0.16%,0.07%,,,,0,0.00%,0.00%,,,,151,636,0.07%,,
 ,,015,Campbell County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,246,393,0.27%,0.11%,,,,0,0.00%,0.00%,,,,246,393,0.11%,,
 ,,015,Campbell County,16,Urban Minor Arterial,,,              ,48,398,0.08%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,48,398,0.02%,,
 ,,015,Campbell County,17,Urban Collector,,,              ,64,688,0.10%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,64,688,0.03%,,
 ,,015,Campbell County,19,Urban Local System,,,              ,47,542,0.08%,0.02%,,,,337,0.00%,0.00%,,,,0,0.00%,0.00%,,,,47,879,0.02%,,
 ,,015,Campbell County Total:,,,,,,488,208,0.77%,0.22%,,,,1,047,153,1.14%,0.47%,,,,0,0.00%,0.00%,,,,1,535,362,0.69%,,
 ,,016,Caroline County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,404,238,2.12%,0.63%,,,,1,404,238,0.63%,,
 ,,016,Caroline County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,297,388,0.32%,0.13%,,,,0,0.00%,0.00%,,,,297,388,0.13%,,
 ,,016,Caroline County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,145,164,0.16%,0.07%,,,,0,0.00%,0.00%,,,,145,164,0.07%,,
 ,,016,Caroline County,7,Rural Major Collector,,,              ,154,068,0.24%,0.07%,,,,76,739,0.08%,0.03%,,,,0,0.00%,0.00%,,,,230,807,0.10%,,
 ,,016,Caroline County,8,Rural Minor Collector,,,              ,16,910,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,16,910,0.01%,,
 ,,016,Caroline County,9,Rural Local System,,,              ,390,468,0.62%,0.18%,,,,746,0.00%,0.00%,,,,0,0.00%,0.00%,,,,391,214,0.18%,,
 ,,016,Caroline County Total:,,,,,,561,445,0.89%,0.25%,,,,520,037,0.57%,0.24%,,,,1,404,238,2.12%,0.63%,,,,2,485,721,1.12%,,
 ,,017,Carroll County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,864,594,1.31%,0.39%,,,,864,594,0.39%,,
 ,,017,Carroll County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,214,341,0.23%,0.10%,,,,0,0.00%,0.00%,,,,214,341,0.10%,,
 ,,017,Carroll County,7,Rural Major Collector,,,              ,125,286,0.20%,0.06%,,,,74,915,0.08%,0.03%,,,,0,0.00%,0.00%,,,,200,201,0.09%,,
 ,,017,Carroll County,8,Rural Minor Collector,,,              ,15,327,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,15,327,0.01%,,
 ,,017,Carroll County,9,Rural Local System,,,              ,105,193,0.17%,0.05%,,,,169,0.00%,0.00%,,,,0,0.00%,0.00%,,,,105,362,0.05%,,
 ,,017,Carroll County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,31,177,0.03%,0.01%,,,,0,0.00%,0.00%,,,,31,177,0.01%,,
 ,,017,Carroll County,16,Urban Minor Arterial,,,              ,4,212,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,212,0.00%,,
 ,,017,Carroll County,17,Urban Collector,,,              ,265,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,265,0.00%,,
 ,,017,Carroll County,19,Urban Local System,,,              ,1,082,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,082,0.00%,,
 ,,017,Carroll County Total:,,,,,,251,363,0.40%,0.11%,,,,320,602,0.35%,0.14%,,,,864,594,1.31%,0.39%,,,,1,436,559,0.65%,,
 ,,018,Charles City County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,85,845,0.09%,0.04%,,,,0,0.00%,0.00%,,,,85,845,0.04%,,
 ,,018,Charles City County,7,Rural Major Collector,,,              ,26,290,0.04%,0.01%,,,,12,097,0.01%,0.01%,,,,0,0.00%,0.00%,,,,38,387,0.02%,,
 ,,018,Charles City County,8,Rural Minor Collector,,,              ,4,558,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,558,0.00%,,
