010343,A1SR,00016,     ,Alt VA 16,Fairgrounds Rd,158,Town of Tazewell,158,Town of Tazewell,0.15,NCL Tazewell,US 19 Tazewell,2900,G,98%,0%,1%,0%,0%,0%,F,0.0910,N,0.0000,3100,G,2011,,,,,,,,,,,,,,,
010588,A1SR,00016,     ,Alt VA 16,Fairgrounds Rd,158,Town of Tazewell,158,Town of Tazewell,0.45,US 19 Tazewell,SCL Tazewell,3100,F,95%,0%,1%,1%,4%,0%,C,0.0863,F,0.0000,3200,F,2011,,,,,,,,,,,,,,,
675005,A1SR,00016,     ,Alt VA 16,Fairgrounds Rd,158,Town of Tazewell,158,Town of Tazewell,0.28,SCL Tazewell,SR 16 Riverside Dr,3300,G,95%,0%,1%,1%,4%,0%,F,0.0863,N,0.0000,3400,G,2011,,,,,,,,,,,,,,,
010497,  US,00019,     ,"US 19, US 460", ,158,Town of Tazewell,092,Tazewell County,1.43,WCL Tazewell,SR 61 Riverside Dr,10000,F,94%,1%,1%,1%,3%,0%,F,0.0793,F,0.0000,11000,F,2011,,,,,,,,,,,,,,,
010348,  US,00019,     ,"US 19, US 460", ,158,Town of Tazewell,092,Tazewell County,0.82,SR 61,ECL Tazewell,8000,F,94%,1%,1%,1%,3%,0%,F,0.0812,F,0.0000,8500,F,2011,,,,,,,,,,,,,,,
675007,C2US,00019,     ,"Bus US 19, Bus US 460, VA 16",Main St,158,Town of Tazewell,158,Town of Tazewell,0.20,WCL Tazewell,ALT SR 16 Fairgrounds Rd,2600,F,98%,1%,1%,0%,0%,0%,C,0.0909,F,0.0000,2700,F,2011,,,,,,,,,,,,,,,
675008,C2US,00019,     ,"Bus US 19, Bus US 460, VA 16",Main St,158,Town of Tazewell,158,Town of Tazewell,0.81,ALT SR 16 Fairgrounds Rd,Church Ave,3700,F,99%,0%,0%,0%,0%,0%,F,0.0947,F,0.0000,3800,F,2011,,,,,,,,,,,,,,,
675009,C2US,00019,     ,"Bus US 19, Bus US 460, VA 16",Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,0.44,Church St,Tazewell Ave,4300,F,99%,0%,0%,0%,0%,0%,F,0.0949,F,0.0000,4500,F,2011,,,,,,,,,,,,,,,
675010,C2US,00019,     ,"Bus US 19, Bus US 460",Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,1.65,Tazewell Ave,SR 61 Ben Bolt Blvd,6000,F,99%,0%,0%,0%,0%,0%,C,0.0927,F,0.0000,6200,F,2011,,,,,,,,,,,,,,,
675011,C2US,00019,     ,"Bus US 19, Bus US 460",Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,0.65,SR 61 Ben Bolt Blvd,ECL Tazewell,4900,F,99%,0%,0%,0%,0%,0%,F,0.0964,F,0.0000,5100,F,2011,,,,,,,,,,,,,,,
675003,  SR,00061,     ,VA 61,E Riverside Dr,158,Town of Tazewell,158,Town of Tazewell,0.86,SR 16 Tazewell Ave,"US 19, US 460",4000,F,98%,0%,1%,0%,1%,0%,C,0.0988,F,0.0000,4100,F,2011,,,,,,,,,,,,,,,
675004,  SR,00061,     ,VA 61, ,158,Town of Tazewell,158,Town of Tazewell,0.06,"US 19, US 460",ECL Tazewell,6700,G,97%,0%,1%,0%,1%,0%,F,0.0963,N,0.0000,6700,G,2011,,,,,,,,,,,,,,,
010529,  SR,00061,     ,VA 61,E Riverside Dr,158,Town of Tazewell,158,Town of Tazewell,0.63,ECL Tazewell,NCL Tazewell,6300,G,97%,0%,1%,0%,1%,0%,F,0.0963,N,0.0000,6500,G,2011,,,,,,,,,,,,,,,
675001,  SR,00061,     ,VA 61,E Riverside Dr,158,Town of Tazewell,158,Town of Tazewell,0.60,NCL Tazewell,"US 19 BUS, US 460 BUS Fincastle Tpke",5900,F,97%,0%,1%,0%,1%,0%,C,0.0963,F,0.0000,6200,F,2011,,,,,,,,,,,,,,,
675002,  SR,00061,     ,VA 61,Ben Bolt Ave,158,Town of Tazewell,158,Town of Tazewell,0.48,"US 19 BUS, US 460 BUS Fincastle Tpke",SCL Tazewell,4500,F,98%,0%,1%,0%,1%,0%,F,0.1124,F,0.0000,4700,F,2011,,,,,,,,,,,,,,,
010497,  US,00460,     ,"US 19, US 460", ,158,Town of Tazewell,092,Tazewell County,1.43,WCL Tazewell,SR 61,10000,F,94%,1%,1%,1%,3%,0%,F,0.0793,F,0.0000,11000,F,2011,,,,,,,,,,,,,,,
010348,  US,00460,     ,"US 19, US 460", ,158,Town of Tazewell,092,Tazewell County,0.82,SR 61,ECL Tazewell,8000,F,94%,1%,1%,1%,3%,0%,F,0.0812,F,0.0000,8500,F,2011,,,,,,,,,,,,,,,
675007,C1US,00460,     ,"Bus US 19, Bus US 460, VA 16",Main St,158,Town of Tazewell,158,Town of Tazewell,0.20,WCL Tazewell,ALT SR 16 Fairgrounds Rd,2600,F,98%,1%,1%,0%,0%,0%,C,0.0909,F,0.0000,2700,F,2011,,,,,,,,,,,,,,,
675008,C1US,00460,     ,"Bus US 19, Bus US 460, VA 16",Main St,158,Town of Tazewell,158,Town of Tazewell,0.81,ALT SR 16 Fairgrounds Rd,Church Ave,3700,F,99%,0%,0%,0%,0%,0%,F,0.0947,F,0.0000,3800,F,2011,,,,,,,,,,,,,,,
675009,C1US,00460,     ,"Bus US 19, Bus US 460, VA 16",Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,0.44,Church Ave,Tazewell Ave,4300,F,99%,0%,0%,0%,0%,0%,F,0.0949,F,0.0000,4500,F,2011,,,,,,,,,,,,,,,
675010,C1US,00460,     ,"Bus US 19, Bus US 460",Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,1.65,Tazewell Ave,SR 61 Ben Bolt Blvd,6000,F,99%,0%,0%,0%,0%,0%,C,0.0927,F,0.0000,6200,F,2011,,,,,,,,,,,,,,,
675011,C1US,00460,     ,"Bus US 19, Bus US 460",Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,0.65,SR 61 Ben Bolt Blvd,ECL Tazewell,4900,F,99%,0%,0%,0%,0%,0%,F,0.0964,F,0.0000,5100,F,2011,,,,,,,,,,,,,,,
790882, 158,00022,     ,158-22,Carline Ave,158,Town of Tazewell,158,Town of Tazewell,0.12,SR 16 Tazewell Ave,158-23 Maplewood Ln,1300,F,97%,2%,1%,0%,0%,0%,C,0.1971,F,0.0000,1300,F,2011,,,,,,,,,,,,,,,
790883, 158,00023,     ,158-23,Maplewood Ln,158,Town of Tazewell,158,Town of Tazewell,0.53,158-22 Carline Ave,NCL Tazewell,2000,G,96%,2%,1%,0%,0%,0%,C,,,,2100,G,2011,,,,,,,,,,,,,,,
798887, 158,00023,     ,158-23,Maplewood Ln,158,Town of Tazewell,158,Town of Tazewell,0.21,NCL Tazewell,BUS US 19,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
575000, 158,00000,    0,158-0,Fairground Rd,158,Town of Tazewell,158,Town of Tazewell,0.00,US 19 Tazewell,Pisgah Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
575002, 158,00000,     ,158-0,Pisgah Rd,158,Town of Tazewell,158,Town of Tazewell,0.00,WCL Tazewell,Alt SR 16 Fairgrounds Rd,300,F,,,,,,,X,0.1234,F,0.0000,320,F,2011,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
