ReportID:	1230	DataYear:	2011		ReportID:	1230	DataYear:	2011		ReportID:	1230	DataYear:	2011		ReportID:	1230	DataYear:	2011		ReportID:	1230	DataYear:	2011		ReportID:	1230	DataYear:	2011	Prepared	8/22/2012
 		001	Accomack County	2	Rural Principal Arterial - Other	09	Five Axle Single Trailers	              	0	0.00%	0.00%				32,156	0.04%	0.01%				0	0.00%	0.00%				32,156	0.01%		
 		001	Accomack County	2	Rural Principal Arterial - Other	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%				208	0.00%	0.00%				0	0.00%	0.00%				208	0.00%		
 		001	Accomack County	2	Rural Principal Arterial - Other	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				9	0.00%	0.00%				0	0.00%	0.00%				9	0.00%		
 		001	Accomack County	2	Rural Principal Arterial - Other	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				19	0.00%	0.00%				0	0.00%	0.00%				19	0.00%		
 		001	Accomack County	2	Rural Principal Arterial - Other	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		001	Accomack County	7	Rural Major Collector	01	Motorcycles	              	685	0.00%	0.00%				590	0.00%	0.00%				0	0.00%	0.00%				1,275	0.00%		
 		001	Accomack County	7	Rural Major Collector	02	Passenger Cars	              	75,448	0.12%	0.03%				101,723	0.11%	0.05%				0	0.00%	0.00%				177,171	0.08%		
 		001	Accomack County	7	Rural Major Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	29,260	0.05%	0.01%				34,304	0.04%	0.02%				0	0.00%	0.00%				63,564	0.03%		
 		001	Accomack County	7	Rural Major Collector	04	Busses	              	726	0.00%	0.00%				1,036	0.00%	0.00%				0	0.00%	0.00%				1,761	0.00%		
 		001	Accomack County	7	Rural Major Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	1,071	0.00%	0.00%				1,361	0.00%	0.00%				0	0.00%	0.00%				2,432	0.00%		
 		001	Accomack County	7	Rural Major Collector	06	Three Axle Single Unit Trucks	              	938	0.00%	0.00%				710	0.00%	0.00%				0	0.00%	0.00%				1,647	0.00%		
 		001	Accomack County	7	Rural Major Collector	07	Four or More Axle Single Unit Trucks	              	113	0.00%	0.00%				105	0.00%	0.00%				0	0.00%	0.00%				217	0.00%		
 		001	Accomack County	7	Rural Major Collector	08	Four Axle or Fewer Single Trailers	              	444	0.00%	0.00%				470	0.00%	0.00%				0	0.00%	0.00%				914	0.00%		
 		001	Accomack County	7	Rural Major Collector	09	Five Axle Single Trailers	              	979	0.00%	0.00%				733	0.00%	0.00%				0	0.00%	0.00%				1,712	0.00%		
 		001	Accomack County	7	Rural Major Collector	10	Six or More Axle Single Trailers	              	28	0.00%	0.00%				19	0.00%	0.00%				0	0.00%	0.00%				47	0.00%		
 		001	Accomack County	7	Rural Major Collector	11	Five Axle or Fewer Multi-Trailers	              	1	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				1	0.00%		
 		001	Accomack County	7	Rural Major Collector	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		001	Accomack County	7	Rural Major Collector	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		001	Accomack County	8	Rural Minor Collector	01	Motorcycles	              	43	0.00%	0.00%				3	0.00%	0.00%				0	0.00%	0.00%				47	0.00%		
 		001	Accomack County	8	Rural Minor Collector	02	Passenger Cars	              	5,581	0.01%	0.00%				1,177	0.00%	0.00%				0	0.00%	0.00%				6,758	0.00%		
 		001	Accomack County	8	Rural Minor Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	2,426	0.00%	0.00%				555	0.00%	0.00%				0	0.00%	0.00%				2,981	0.00%		
 		001	Accomack County	8	Rural Minor Collector	04	Busses	              	57	0.00%	0.00%				36	0.00%	0.00%				0	0.00%	0.00%				93	0.00%		
 		001	Accomack County	8	Rural Minor Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	86	0.00%	0.00%				17	0.00%	0.00%				0	0.00%	0.00%				103	0.00%		
 		001	Accomack County	8	Rural Minor Collector	06	Three Axle Single Unit Trucks	              	53	0.00%	0.00%				15	0.00%	0.00%				0	0.00%	0.00%				68	0.00%		
 		001	Accomack County	8	Rural Minor Collector	07	Four or More Axle Single Unit Trucks	              	6	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				6	0.00%		
 		001	Accomack County	8	Rural Minor Collector	08	Four Axle or Fewer Single Trailers	              	18	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				18	0.00%		
 		001	Accomack County	8	Rural Minor Collector	09	Five Axle Single Trailers	              	45	0.00%	0.00%				7	0.00%	0.00%				0	0.00%	0.00%				52	0.00%		
 		001	Accomack County	8	Rural Minor Collector	10	Six or More Axle Single Trailers	              	1	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				1	0.00%		
 		001	Accomack County	9	Rural Local System	01	Motorcycles	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		001	Accomack County	9	Rural Local System	02	Passenger Cars	              	122,226	0.19%	0.06%				108	0.00%	0.00%				0	0.00%	0.00%				122,334	0.06%		
 		001	Accomack County	9	Rural Local System	03	Two Axle, 4 Tire Single Unit Vehicles	              	2	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				2	0.00%		
 		001	Accomack County	9	Rural Local System	04	Busses	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		001	Accomack County	9	Rural Local System	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		001	Accomack County	9	Rural Local System	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		001	Accomack County	9	Rural Local System	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		001	Accomack County	9	Rural Local System	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		001	Accomack County	9	Rural Local System	09	Five Axle Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		001	Accomack County	9	Rural Local System	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		001	Accomack County	9	Rural Local System	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		001	Accomack County	9	Rural Local System	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		001	Accomack County Total:						240,238	0.37%	0.11%				756,462	0.83%	0.34%				0	0.00%	0.00%				996,700	0.45%		
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	01	Motorcycles	              	0	0.00%	0.00%				0	0.00%	0.00%				2,462	0.00%	0.00%				2,462	0.00%		
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	02	Passenger Cars	              	0	0.00%	0.00%				0	0.00%	0.00%				550,248	0.83%	0.25%				550,248	0.25%		
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%				0	0.00%	0.00%				121,605	0.18%	0.05%				121,605	0.05%		
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	04	Busses	              	0	0.00%	0.00%				0	0.00%	0.00%				5,375	0.01%	0.00%				5,375	0.00%		
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%				0	0.00%	0.00%				6,245	0.01%	0.00%				6,245	0.00%		
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%				0	0.00%	0.00%				4,124	0.01%	0.00%				4,124	0.00%		
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%				0	0.00%	0.00%				529	0.00%	0.00%				529	0.00%		
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				3,986	0.01%	0.00%				3,986	0.00%		
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	09	Five Axle Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				62,090	0.09%	0.03%				62,090	0.03%		
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				1,082	0.00%	0.00%				1,082	0.00%		
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				1,702	0.00%	0.00%				1,702	0.00%		
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				574	0.00%	0.00%				574	0.00%		
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				4	0.00%	0.00%				4	0.00%		
 		002	Albemarle County	2	Rural Principal Arterial - Other	01	Motorcycles	              	0	0.00%	0.00%				787	0.00%	0.00%				0	0.00%	0.00%				787	0.00%		
 		002	Albemarle County	2	Rural Principal Arterial - Other	02	Passenger Cars	              	0	0.00%	0.00%				198,405	0.22%	0.09%				0	0.00%	0.00%				198,405	0.09%		
 		002	Albemarle County	2	Rural Principal Arterial - Other	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%				41,601	0.05%	0.02%				0	0.00%	0.00%				41,601	0.02%		
 		002	Albemarle County	2	Rural Principal Arterial - Other	04	Busses	              	0	0.00%	0.00%				1,642	0.00%	0.00%				0	0.00%	0.00%				1,642	0.00%		
 		002	Albemarle County	2	Rural Principal Arterial - Other	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%				1,991	0.00%	0.00%				0	0.00%	0.00%				1,991	0.00%		
 		002	Albemarle County	2	Rural Principal Arterial - Other	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%				1,357	0.00%	0.00%				0	0.00%	0.00%				1,357	0.00%		
 		002	Albemarle County	2	Rural Principal Arterial - Other	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%				202	0.00%	0.00%				0	0.00%	0.00%				202	0.00%		
 		002	Albemarle County	2	Rural Principal Arterial - Other	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%				1,273	0.00%	0.00%				0	0.00%	0.00%				1,273	0.00%		
 		002	Albemarle County	2	Rural Principal Arterial - Other	09	Five Axle Single Trailers	              	0	0.00%	0.00%				17,808	0.02%	0.01%				0	0.00%	0.00%				17,808	0.01%		
 		002	Albemarle County	2	Rural Principal Arterial - Other	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%				247	0.00%	0.00%				0	0.00%	0.00%				247	0.00%		
 		002	Albemarle County	2	Rural Principal Arterial - Other	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				1,020	0.00%	0.00%				0	0.00%	0.00%				1,020	0.00%		
 		002	Albemarle County	2	Rural Principal Arterial - Other	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				172	0.00%	0.00%				0	0.00%	0.00%				172	0.00%		
 		002	Albemarle County	2	Rural Principal Arterial - Other	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				1	0.00%	0.00%				0	0.00%	0.00%				1	0.00%		
 		002	Albemarle County	6	Rural Minor Arterial	01	Motorcycles	              	0	0.00%	0.00%				837	0.00%	0.00%				0	0.00%	0.00%				837	0.00%		
 		002	Albemarle County	6	Rural Minor Arterial	02	Passenger Cars	              	0	0.00%	0.00%				281,591	0.31%	0.13%				0	0.00%	0.00%				281,591	0.13%		
 		002	Albemarle County	6	Rural Minor Arterial	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%				64,385	0.07%	0.03%				0	0.00%	0.00%				64,385	0.03%		
 		002	Albemarle County	6	Rural Minor Arterial	04	Busses	              	0	0.00%	0.00%				2,721	0.00%	0.00%				0	0.00%	0.00%				2,721	0.00%		
 		002	Albemarle County	6	Rural Minor Arterial	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%				3,067	0.00%	0.00%				0	0.00%	0.00%				3,067	0.00%		
 		002	Albemarle County	6	Rural Minor Arterial	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%				2,177	0.00%	0.00%				0	0.00%	0.00%				2,177	0.00%		
 		002	Albemarle County	6	Rural Minor Arterial	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%				396	0.00%	0.00%				0	0.00%	0.00%				396	0.00%		
 		002	Albemarle County	6	Rural Minor Arterial	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%				994	0.00%	0.00%				0	0.00%	0.00%				994	0.00%		
 		002	Albemarle County	6	Rural Minor Arterial	09	Five Axle Single Trailers	              	0	0.00%	0.00%				2,647	0.00%	0.00%				0	0.00%	0.00%				2,647	0.00%		
 		002	Albemarle County	6	Rural Minor Arterial	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%				193	0.00%	0.00%				0	0.00%	0.00%				193	0.00%		
 		002	Albemarle County	6	Rural Minor Arterial	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				19	0.00%	0.00%				0	0.00%	0.00%				19	0.00%		
 		002	Albemarle County	6	Rural Minor Arterial	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				4	0.00%	0.00%				0	0.00%	0.00%				4	0.00%		
 		002	Albemarle County	7	Rural Major Collector	01	Motorcycles	              	586	0.00%	0.00%				604	0.00%	0.00%				0	0.00%	0.00%				1,190	0.00%		
 		002	Albemarle County	7	Rural Major Collector	02	Passenger Cars	              	200,146	0.31%	0.09%				103,898	0.11%	0.05%				0	0.00%	0.00%				304,044	0.14%		
 		002	Albemarle County	7	Rural Major Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	49,257	0.08%	0.02%				26,085	0.03%	0.01%				0	0.00%	0.00%				75,343	0.03%		
 		002	Albemarle County	7	Rural Major Collector	04	Busses	              	1,909	0.00%	0.00%				990	0.00%	0.00%				0	0.00%	0.00%				2,899	0.00%		
 		002	Albemarle County	7	Rural Major Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	1,489	0.00%	0.00%				1,141	0.00%	0.00%				0	0.00%	0.00%				2,630	0.00%		
 		002	Albemarle County	7	Rural Major Collector	06	Three Axle Single Unit Trucks	              	1,243	0.00%	0.00%				2,519	0.00%	0.00%				0	0.00%	0.00%				3,762	0.00%		
 		002	Albemarle County	7	Rural Major Collector	07	Four or More Axle Single Unit Trucks	              	202	0.00%	0.00%				350	0.00%	0.00%				0	0.00%	0.00%				552	0.00%		
 		002	Albemarle County	7	Rural Major Collector	08	Four Axle or Fewer Single Trailers	              	458	0.00%	0.00%				289	0.00%	0.00%				0	0.00%	0.00%				746	0.00%		
 		002	Albemarle County	7	Rural Major Collector	09	Five Axle Single Trailers	              	348	0.00%	0.00%				646	0.00%	0.00%				0	0.00%	0.00%				994	0.00%		
 		002	Albemarle County	7	Rural Major Collector	10	Six or More Axle Single Trailers	              	21	0.00%	0.00%				128	0.00%	0.00%				0	0.00%	0.00%				149	0.00%		
 		002	Albemarle County	7	Rural Major Collector	11	Five Axle or Fewer Multi-Trailers	              	1	0.00%	0.00%				6	0.00%	0.00%				0	0.00%	0.00%				7	0.00%		
 		002	Albemarle County	8	Rural Minor Collector	01	Motorcycles	              	57	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				57	0.00%		
 		002	Albemarle County	8	Rural Minor Collector	02	Passenger Cars	              	16,177	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				16,177	0.01%		
 		002	Albemarle County	8	Rural Minor Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	4,812	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				4,812	0.00%		
 		002	Albemarle County	8	Rural Minor Collector	04	Busses	              	187	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				187	0.00%		
 		002	Albemarle County	8	Rural Minor Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	217	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				217	0.00%		
 		002	Albemarle County	8	Rural Minor Collector	06	Three Axle Single Unit Trucks	              	650	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				650	0.00%		
 		002	Albemarle County	8	Rural Minor Collector	07	Four or More Axle Single Unit Trucks	              	178	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				178	0.00%		
 		002	Albemarle County	8	Rural Minor Collector	08	Four Axle or Fewer Single Trailers	              	59	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				59	0.00%		
 		002	Albemarle County	8	Rural Minor Collector	09	Five Axle Single Trailers	              	147	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				147	0.00%		
 		002	Albemarle County	8	Rural Minor Collector	10	Six or More Axle Single Trailers	              	67	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				67	0.00%		
 		002	Albemarle County	9	Rural Local System	01	Motorcycles	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		002	Albemarle County	9	Rural Local System	02	Passenger Cars	              	220,522	0.34%	0.10%				1,069	0.00%	0.00%				0	0.00%	0.00%				221,591	0.10%		
 		002	Albemarle County	9	Rural Local System	03	Two Axle, 4 Tire Single Unit Vehicles	              	42	0.00%	0.00%				1	0.00%	0.00%				0	0.00%	0.00%				43	0.00%		
 		002	Albemarle County	9	Rural Local System	04	Busses	              	2	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				2	0.00%		
 		002	Albemarle County	9	Rural Local System	05	Two Axle, 6 Tire Single Unit Trucks	              	1	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				1	0.00%		
 		002	Albemarle County	9	Rural Local System	06	Three Axle Single Unit Trucks	              	1	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				1	0.00%		
 		002	Albemarle County	9	Rural Local System	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		002	Albemarle County	9	Rural Local System	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		002	Albemarle County	9	Rural Local System	09	Five Axle Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		002	Albemarle County	9	Rural Local System	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		002	Albemarle County	9	Rural Local System	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		002	Albemarle County	9	Rural Local System	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
 		002	Albemarle County	11	Urban Principal Arterial - Interstate	01	Motorcycles	              	0	0.00%	0.00%				0	0.00%	0.00%				750	0.00%	0.00%				750	0.00%		
 		002	Albemarle County	11	Urban Principal Arterial - Interstate	02	Passenger Cars	              	0	0.00%	0.00%				0	0.00%	0.00%				234,915	0.36%	0.11%				234,915	0.11%		
 		002	Albemarle County	11	Urban Principal Arterial - Interstate	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%				0	0.00%	0.00%				53,147	0.08%	0.02%				53,147	0.02%		
 		002	Albemarle County	11	Urban Principal Arterial - Interstate	04	Busses	              	0	0.00%	0.00%				0	0.00%	0.00%				2,533	0.00%	0.00%				2,533	0.00%		
 		002	Albemarle County	11	Urban Principal Arterial - Interstate	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%				0	0.00%	0.00%				2,673	0.00%	0.00%				2,673	0.00%		
 		002	Albemarle County	11	Urban Principal Arterial - Interstate	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%				0	0.00%	0.00%				1,519	0.00%	0.00%				1,519	0.00%		
 		002	Albemarle County	11	Urban Principal Arterial - Interstate	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%				0	0.00%	0.00%				198	0.00%	0.00%				198	0.00%		
 		002	Albemarle County	11	Urban Principal Arterial - Interstate	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				1,645	0.00%	0.00%				1,645	0.00%		
 		002	Albemarle County	11	Urban Principal Arterial - Interstate	09	Five Axle Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				26,791	0.04%	0.01%				26,791	0.01%		
 		002	Albemarle County	11	Urban Principal Arterial - Interstate	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				541	0.00%	0.00%				541	0.00%		
 		002	Albemarle County	11	Urban Principal Arterial - Interstate	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				585	0.00%	0.00%				585	0.00%		
 		002	Albemarle County	11	Urban Principal Arterial - Interstate	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				192	0.00%	0.00%				192	0.00%		
 		002	Albemarle County	11	Urban Principal Arterial - Interstate	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				1	0.00%	0.00%				1	0.00%		
 		002	Albemarle County	12	Urban Principal Arterial - Other Freeways or Expressways	01	Motorcycles	              	0	0.00%	0.00%				542	0.00%	0.00%				0	0.00%	0.00%				542	0.00%		
 		002	Albemarle County	12	Urban Principal Arterial - Other Freeways or Expressways	02	Passenger Cars	              	0	0.00%	0.00%				129,879	0.14%	0.06%				0	0.00%	0.00%				129,879	0.06%		
 		002	Albemarle County	12	Urban Principal Arterial - Other Freeways or Expressways	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%				26,295	0.03%	0.01%				0	0.00%	0.00%				26,295	0.01%		
 		002	Albemarle County	12	Urban Principal Arterial - Other Freeways or Expressways	04	Busses	              	0	0.00%	0.00%				891	0.00%	0.00%				0	0.00%	0.00%				891	0.00%		
 		002	Albemarle County	12	Urban Principal Arterial - Other Freeways or Expressways	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%				1,218	0.00%	0.00%				0	0.00%	0.00%				1,218	0.00%		
 		002	Albemarle County	12	Urban Principal Arterial - Other Freeways or Expressways	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%				835	0.00%	0.00%				0	0.00%	0.00%				835	0.00%		
 		002	Albemarle County	12	Urban Principal Arterial - Other Freeways or Expressways	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%				133	0.00%	0.00%				0	0.00%	0.00%				133	0.00%		
 		002	Albemarle County	12	Urban Principal Arterial - Other Freeways or Expressways	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%				648	0.00%	0.00%				0	0.00%	0.00%				648	0.00%		
 		002	Albemarle County	12	Urban Principal Arterial - Other Freeways or Expressways	09	Five Axle Single Trailers	              	0	0.00%	0.00%				7,575	0.01%	0.00%				0	0.00%	0.00%				7,575	0.00%		
 		002	Albemarle County	12	Urban Principal Arterial - Other Freeways or Expressways	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%				117	0.00%	0.00%				0	0.00%	0.00%				117	0.00%		
 		002	Albemarle County	12	Urban Principal Arterial - Other Freeways or Expressways	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				416	0.00%	0.00%				0	0.00%	0.00%				416	0.00%		
 		002	Albemarle County	12	Urban Principal Arterial - Other Freeways or Expressways	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				63	0.00%	0.00%				0	0.00%	0.00%				63	0.00%		
 		002	Albemarle County	12	Urban Principal Arterial - Other Freeways or Expressways	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				1	0.00%	0.00%				0	0.00%	0.00%				1	0.00%		
 		002	Albemarle County	14	Urban Principal Arterial - Other	01	Motorcycles	              	0	0.00%	0.00%				1,002	0.00%	0.00%				0	0.00%	0.00%				1,002	0.00%		
 		002	Albemarle County	14	Urban Principal Arterial - Other	02	Passenger Cars	              	0	0.00%	0.00%				399,113	0.44%	0.18%				0	0.00%	0.00%				399,113	0.18%		
 		002	Albemarle County	14	Urban Principal Arterial - Other	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%				70,026	0.08%	0.03%				0	0.00%	0.00%				70,026	0.03%		
