 ,,002,Albemarle County,17,Urban Collector,,,              ,142,133,0.22%,0.06%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,142,133,0.06%,,
 ,,002,Albemarle County,19,Urban Local System,,,              ,118,929,0.18%,0.05%,,,,2,387,0.00%,0.00%,,,,0,0.00%,0.00%,,,,121,316,0.05%,,
 ,,002,Albemarle County Total:,,,,,,888,056,1.37%,0.40%,,,,1,509,933,1.66%,0.68%,,,,1,085,517,1.65%,0.49%,,,,3,483,506,1.57%,,
 ,,003,Alleghany County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,419,098,0.64%,0.19%,,,,419,098,0.19%,,
 ,,003,Alleghany County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,18,349,0.02%,0.01%,,,,0,0.00%,0.00%,,,,18,349,0.01%,,
 ,,003,Alleghany County,7,Rural Major Collector,,,              ,30,437,0.05%,0.01%,,,,52,294,0.06%,0.02%,,,,0,0.00%,0.00%,,,,82,731,0.04%,,
 ,,003,Alleghany County,8,Rural Minor Collector,,,              ,1,835,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,835,0.00%,,
 ,,003,Alleghany County,9,Rural Local System,,,              ,75,791,0.12%,0.03%,,,,1,203,0.00%,0.00%,,,,0,0.00%,0.00%,,,,76,993,0.03%,,
 ,,003,Alleghany County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,28,407,0.04%,0.01%,,,,28,407,0.01%,,
 ,,003,Alleghany County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,35,804,0.04%,0.02%,,,,0,0.00%,0.00%,,,,35,804,0.02%,,
 ,,003,Alleghany County,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,,,,24,988,0.03%,0.01%,,,,0,0.00%,0.00%,,,,24,988,0.01%,,
 ,,003,Alleghany County,17,Urban Collector,,,              ,13,294,0.02%,0.01%,,,,635,0.00%,0.00%,,,,0,0.00%,0.00%,,,,13,929,0.01%,,
 ,,003,Alleghany County,19,Urban Local System,,,              ,14,375,0.02%,0.01%,,,,121,0.00%,0.00%,,,,0,0.00%,0.00%,,,,14,496,0.01%,,
 ,,003,Alleghany County Total:,,,,,,135,731,0.21%,0.06%,,,,133,393,0.15%,0.06%,,,,447,505,0.68%,0.20%,,,,716,629,0.32%,,
 ,,004,Amelia County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,275,846,0.30%,0.12%,,,,0,0.00%,0.00%,,,,275,846,0.12%,,
 ,,004,Amelia County,7,Rural Major Collector,,,              ,81,339,0.13%,0.04%,,,,62,640,0.07%,0.03%,,,,0,0.00%,0.00%,,,,143,979,0.06%,,
 ,,004,Amelia County,8,Rural Minor Collector,,,              ,32,005,0.05%,0.01%,,,,159,0.00%,0.00%,,,,0,0.00%,0.00%,,,,32,164,0.01%,,
 ,,004,Amelia County,9,Rural Local System,,,              ,68,738,0.11%,0.03%,,,,13,0.00%,0.00%,,,,0,0.00%,0.00%,,,,68,752,0.03%,,
 ,,004,Amelia County Total:,,,,,,182,083,0.28%,0.08%,,,,338,659,0.37%,0.15%,,,,0,0.00%,0.00%,,,,520,742,0.23%,,
 ,,005,Amherst County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,77,247,0.08%,0.03%,,,,0,0.00%,0.00%,,,,77,247,0.03%,,
 ,,005,Amherst County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,132,346,0.15%,0.06%,,,,0,0.00%,0.00%,,,,132,346,0.06%,,
 ,,005,Amherst County,7,Rural Major Collector,,,              ,50,467,0.08%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,50,467,0.02%,,
 ,,005,Amherst County,8,Rural Minor Collector,,,              ,10,526,0.02%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,526,0.00%,,
 ,,005,Amherst County,9,Rural Local System,,,              ,51,868,0.08%,0.02%,,,,6,0.00%,0.00%,,,,0,0.00%,0.00%,,,,51,874,0.02%,,
 ,,005,Amherst County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,,,,292,765,0.32%,0.13%,,,,0,0.00%,0.00%,,,,292,765,0.13%,,
 ,,005,Amherst County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,184,407,0.20%,0.08%,,,,0,0.00%,0.00%,,,,184,407,0.08%,,
 ,,005,Amherst County,16,Urban Minor Arterial,,,              ,13,056,0.02%,0.01%,,,,58,232,0.06%,0.03%,,,,0,0.00%,0.00%,,,,71,289,0.03%,,
 ,,005,Amherst County,17,Urban Collector,,,              ,53,729,0.08%,0.02%,,,,1,961,0.00%,0.00%,,,,0,0.00%,0.00%,,,,55,690,0.03%,,
 ,,005,Amherst County,19,Urban Local System,,,              ,28,745,0.04%,0.01%,,,,1,685,0.00%,0.00%,,,,0,0.00%,0.00%,,,,30,430,0.01%,,
 ,,005,Amherst County Total:,,,,,,208,392,0.32%,0.09%,,,,748,648,0.82%,0.34%,,,,0,0.00%,0.00%,,,,957,040,0.43%,,
 ,,006,Appomattox County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,246,254,0.27%,0.11%,,,,0,0.00%,0.00%,,,,246,254,0.11%,,
 ,,006,Appomattox County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,53,975,0.06%,0.02%,,,,0,0.00%,0.00%,,,,53,975,0.02%,,
 ,,006,Appomattox County,7,Rural Major Collector,,,              ,63,986,0.10%,0.03%,,,,28,336,0.03%,0.01%,,,,0,0.00%,0.00%,,,,92,322,0.04%,,
 ,,006,Appomattox County,8,Rural Minor Collector,,,              ,10,429,0.02%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,429,0.00%,,
 ,,006,Appomattox County,9,Rural Local System,,,              ,57,437,0.09%,0.03%,,,,303,0.00%,0.00%,,,,0,0.00%,0.00%,,,,57,740,0.03%,,
 ,,006,Appomattox County Total:,,,,,,131,852,0.20%,0.06%,,,,328,868,0.36%,0.15%,,,,0,0.00%,0.00%,,,,460,720,0.21%,,
 ,,000,Arlington County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,394,573,2.12%,0.63%,,,,1,394,573,0.63%,,
 ,,000,Arlington County,14,Urban Principal Arterial - Other,,,              ,150,176,0.23%,0.07%,,,,1,834,986,2.02%,0.83%,,,,0,0.00%,0.00%,,,,1,985,161,0.89%,,
 ,,000,Arlington County,16,Urban Minor Arterial,,,              ,548,401,0.84%,0.25%,,,,111,655,0.12%,0.05%,,,,0,0.00%,0.00%,,,,660,055,0.30%,,
 ,,000,Arlington County,17,Urban Collector,,,              ,145,969,0.22%,0.07%,,,,1,226,0.00%,0.00%,,,,0,0.00%,0.00%,,,,147,195,0.07%,,
 ,,000,Arlington County,19,Urban Local System,,,              ,382,184,0.59%,0.17%,,,,3,001,0.00%,0.00%,,,,0,0.00%,0.00%,,,,385,184,0.17%,,
 ,,000,Arlington County Total:,,,,,,1,226,729,1.89%,0.55%,,,,1,950,868,2.15%,0.88%,,,,1,394,573,2.12%,0.63%,,,,4,572,169,2.06%,,
 ,,007,Augusta County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,584,260,2.40%,0.71%,,,,1,584,260,0.71%,,
 ,,007,Augusta County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,364,492,0.40%,0.16%,,,,0,0.00%,0.00%,,,,364,492,0.16%,,
 ,,007,Augusta County,7,Rural Major Collector,,,              ,193,714,0.30%,0.09%,,,,186,868,0.21%,0.08%,,,,0,0.00%,0.00%,,,,380,583,0.17%,,
 ,,007,Augusta County,8,Rural Minor Collector,,,              ,72,297,0.11%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,72,297,0.03%,,
 ,,007,Augusta County,9,Rural Local System,,,              ,201,244,0.31%,0.09%,,,,1,708,0.00%,0.00%,,,,0,0.00%,0.00%,,,,202,952,0.09%,,
 ,,007,Augusta County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,170,228,0.26%,0.08%,,,,170,228,0.08%,,
 ,,007,Augusta County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,110,928,0.12%,0.05%,,,,0,0.00%,0.00%,,,,110,928,0.05%,,
 ,,007,Augusta County,16,Urban Minor Arterial,,,              ,4,038,0.01%,0.00%,,,,189,189,0.21%,0.09%,,,,0,0.00%,0.00%,,,,193,226,0.09%,,
 ,,007,Augusta County,17,Urban Collector,,,              ,141,563,0.22%,0.06%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,141,563,0.06%,,
 ,,007,Augusta County,19,Urban Local System,,,              ,11,401,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,11,401,0.01%,,
 ,,007,Augusta County Total:,,,,,,624,257,0.96%,0.28%,,,,853,184,0.94%,0.38%,,,,1,754,488,2.66%,0.79%,,,,3,231,929,1.46%,,
 ,,008,Bath County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,84,897,0.09%,0.04%,,,,0,0.00%,0.00%,,,,84,897,0.04%,,
 ,,008,Bath County,7,Rural Major Collector,,,              ,17,938,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,17,938,0.01%,,
 ,,008,Bath County,8,Rural Minor Collector,,,              ,3,065,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,065,0.00%,,
 ,,008,Bath County,9,Rural Local System,,,              ,36,910,0.06%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,36,910,0.02%,,
 ,,008,Bath County Total:,,,,,,57,913,0.09%,0.03%,,,,84,897,0.09%,0.04%,,,,0,0.00%,0.00%,,,,142,810,0.06%,,
 ,,009,Bedford County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,412,874,0.45%,0.19%,,,,0,0.00%,0.00%,,,,412,874,0.19%,,
 ,,009,Bedford County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,392,771,0.43%,0.18%,,,,0,0.00%,0.00%,,,,392,771,0.18%,,
 ,,009,Bedford County,7,Rural Major Collector,,,              ,241,280,0.37%,0.11%,,,,71,002,0.08%,0.03%,,,,0,0.00%,0.00%,,,,312,282,0.14%,,
 ,,009,Bedford County,8,Rural Minor Collector,,,              ,8,810,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,8,810,0.00%,,
 ,,009,Bedford County,9,Rural Local System,,,              ,211,216,0.33%,0.10%,,,,27,0.00%,0.00%,,,,0,0.00%,0.00%,,,,211,243,0.10%,,
 ,,009,Bedford County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,38,294,0.04%,0.02%,,,,0,0.00%,0.00%,,,,38,294,0.02%,,
 ,,009,Bedford County,16,Urban Minor Arterial,,,              ,35,649,0.05%,0.02%,,,,123,944,0.14%,0.06%,,,,0,0.00%,0.00%,,,,159,593,0.07%,,
 ,,009,Bedford County,17,Urban Collector,,,              ,67,531,0.10%,0.03%,,,,264,0.00%,0.00%,,,,0,0.00%,0.00%,,,,67,795,0.03%,,
 ,,009,Bedford County,19,Urban Local System,,,              ,50,369,0.08%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,50,369,0.02%,,
 ,,009,Bedford County Total:,,,,,,614,855,0.95%,0.28%,,,,1,039,176,1.14%,0.47%,,,,0,0.00%,0.00%,,,,1,654,031,0.75%,,
 ,,010,Bland County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,564,413,0.86%,0.25%,,,,564,413,0.25%,,
 ,,010,Bland County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,30,436,0.03%,0.01%,,,,0,0.00%,0.00%,,,,30,436,0.01%,,
 ,,010,Bland County,7,Rural Major Collector,,,              ,11,198,0.02%,0.01%,,,,36,138,0.04%,0.02%,,,,0,0.00%,0.00%,,,,47,336,0.02%,,
 ,,010,Bland County,9,Rural Local System,,,              ,59,598,0.09%,0.03%,,,,599,0.00%,0.00%,,,,0,0.00%,0.00%,,,,60,197,0.03%,,
 ,,010,Bland County Total:,,,,,,70,796,0.11%,0.03%,,,,67,173,0.07%,0.03%,,,,564,413,0.86%,0.25%,,,,702,383,0.32%,,
 ,,011,Botetourt County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,798,544,1.21%,0.36%,,,,798,544,0.36%,,
 ,,011,Botetourt County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,240,141,0.26%,0.11%,,,,0,0.00%,0.00%,,,,240,141,0.11%,,
 ,,011,Botetourt County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,11,929,0.01%,0.01%,,,,0,0.00%,0.00%,,,,11,929,0.01%,,
 ,,011,Botetourt County,7,Rural Major Collector,,,              ,56,989,0.09%,0.03%,,,,71,721,0.08%,0.03%,,,,0,0.00%,0.00%,,,,128,710,0.06%,,
 ,,011,Botetourt County,8,Rural Minor Collector,,,              ,13,833,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,13,833,0.01%,,
 ,,011,Botetourt County,9,Rural Local System,,,              ,82,280,0.13%,0.04%,,,,11,939,0.01%,0.01%,,,,0,0.00%,0.00%,,,,94,219,0.04%,,
 ,,011,Botetourt County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,212,125,0.32%,0.10%,,,,212,125,0.10%,,
 ,,011,Botetourt County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,286,788,0.32%,0.13%,,,,0,0.00%,0.00%,,,,286,788,0.13%,,
 ,,011,Botetourt County,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,,,,7,574,0.01%,0.00%,,,,0,0.00%,0.00%,,,,7,574,0.00%,,
 ,,011,Botetourt County,17,Urban Collector,,,              ,66,041,0.10%,0.03%,,,,21,379,0.02%,0.01%,,,,0,0.00%,0.00%,,,,87,420,0.04%,,
 ,,011,Botetourt County,19,Urban Local System,,,              ,28,217,0.04%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,28,217,0.01%,,
 ,,011,Botetourt County Total:,,,,,,247,360,0.38%,0.11%,,,,651,471,0.72%,0.29%,,,,1,010,669,1.53%,0.46%,,,,1,909,500,0.86%,,
 ,,012,Brunswick County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,419,956,0.64%,0.19%,,,,419,956,0.19%,,
 ,,012,Brunswick County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,216,751,0.24%,0.10%,,,,0,0.00%,0.00%,,,,216,751,0.10%,,
 ,,012,Brunswick County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,53,124,0.06%,0.02%,,,,0,0.00%,0.00%,,,,53,124,0.02%,,
 ,,012,Brunswick County,7,Rural Major Collector,,,              ,101,924,0.16%,0.05%,,,,60,281,0.07%,0.03%,,,,0,0.00%,0.00%,,,,162,205,0.07%,,
 ,,012,Brunswick County,8,Rural Minor Collector,,,              ,9,684,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,9,684,0.00%,,
 ,,012,Brunswick County,9,Rural Local System,,,              ,93,239,0.14%,0.04%,,,,202,0.00%,0.00%,,,,0,0.00%,0.00%,,,,93,441,0.04%,,
 ,,012,Brunswick County Total:,,,,,,204,847,0.32%,0.09%,,,,330,358,0.36%,0.15%,,,,419,956,0.64%,0.19%,,,,955,161,0.43%,,
 ,,013,Buchanan County,2,Rural Principal Arterial - Other,,,              ,3,744,0.01%,0.00%,,,,254,167,0.28%,0.11%,,,,0,0.00%,0.00%,,,,257,911,0.12%,,
 ,,013,Buchanan County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,53,829,0.06%,0.02%,,,,0,0.00%,0.00%,,,,53,829,0.02%,,
 ,,013,Buchanan County,7,Rural Major Collector,,,              ,131,042,0.20%,0.06%,,,,48,407,0.05%,0.02%,,,,0,0.00%,0.00%,,,,179,450,0.08%,,
 ,,013,Buchanan County,8,Rural Minor Collector,,,              ,4,370,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,370,0.00%,,
 ,,013,Buchanan County,9,Rural Local System,,,              ,139,710,0.22%,0.06%,,,,142,0.00%,0.00%,,,,0,0.00%,0.00%,,,,139,852,0.06%,,
 ,,013,Buchanan County Total:,,,,,,278,866,0.43%,0.13%,,,,356,546,0.39%,0.16%,,,,0,0.00%,0.00%,,,,635,412,0.29%,,
 ,,014,Buckingham County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,271,780,0.30%,0.12%,,,,0,0.00%,0.00%,,,,271,780,0.12%,,
 ,,014,Buckingham County,7,Rural Major Collector,,,              ,47,693,0.07%,0.02%,,,,11,458,0.01%,0.01%,,,,0,0.00%,0.00%,,,,59,152,0.03%,,
 ,,014,Buckingham County,8,Rural Minor Collector,,,              ,10,140,0.02%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,140,0.00%,,
 ,,014,Buckingham County,9,Rural Local System,,,              ,81,356,0.13%,0.04%,,,,14,0.00%,0.00%,,,,0,0.00%,0.00%,,,,81,370,0.04%,,
 ,,014,Buckingham County Total:,,,,,,139,189,0.21%,0.06%,,,,283,253,0.31%,0.13%,,,,0,0.00%,0.00%,,,,422,441,0.19%,,
 ,,015,Campbell County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,433,631,0.48%,0.20%,,,,0,0.00%,0.00%,,,,433,631,0.20%,,
 ,,015,Campbell County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,218,913,0.24%,0.10%,,,,0,0.00%,0.00%,,,,218,913,0.10%,,
 ,,015,Campbell County,7,Rural Major Collector,,,              ,201,196,0.31%,0.09%,,,,58,122,0.06%,0.03%,,,,0,0.00%,0.00%,,,,259,318,0.12%,,
 ,,015,Campbell County,8,Rural Minor Collector,,,              ,18,137,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,18,137,0.01%,,
 ,,015,Campbell County,9,Rural Local System,,,              ,135,918,0.21%,0.06%,,,,191,0.00%,0.00%,,,,0,0.00%,0.00%,,,,136,109,0.06%,,
 ,,015,Campbell County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,,,,152,011,0.17%,0.07%,,,,0,0.00%,0.00%,,,,152,011,0.07%,,
 ,,015,Campbell County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,244,628,0.27%,0.11%,,,,0,0.00%,0.00%,,,,244,628,0.11%,,
 ,,015,Campbell County,16,Urban Minor Arterial,,,              ,48,269,0.07%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,48,269,0.02%,,
 ,,015,Campbell County,17,Urban Collector,,,              ,65,448,0.10%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,65,448,0.03%,,
 ,,015,Campbell County,19,Urban Local System,,,              ,46,630,0.07%,0.02%,,,,331,0.00%,0.00%,,,,0,0.00%,0.00%,,,,46,960,0.02%,,
 ,,015,Campbell County Total:,,,,,,515,597,0.79%,0.23%,,,,1,107,825,1.22%,0.50%,,,,0,0.00%,0.00%,,,,1,623,423,0.73%,,
 ,,016,Caroline County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,424,733,2.16%,0.64%,,,,1,424,733,0.64%,,
 ,,016,Caroline County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,330,078,0.36%,0.15%,,,,0,0.00%,0.00%,,,,330,078,0.15%,,
 ,,016,Caroline County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,158,859,0.17%,0.07%,,,,0,0.00%,0.00%,,,,158,859,0.07%,,
 ,,016,Caroline County,7,Rural Major Collector,,,              ,155,381,0.24%,0.07%,,,,81,579,0.09%,0.04%,,,,0,0.00%,0.00%,,,,236,961,0.11%,,
 ,,016,Caroline County,8,Rural Minor Collector,,,              ,17,173,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,17,173,0.01%,,
 ,,016,Caroline County,9,Rural Local System,,,              ,118,047,0.18%,0.05%,,,,745,0.00%,0.00%,,,,0,0.00%,0.00%,,,,118,792,0.05%,,
 ,,016,Caroline County Total:,,,,,,290,601,0.45%,0.13%,,,,571,262,0.63%,0.26%,,,,1,424,733,2.16%,0.64%,,,,2,286,596,1.03%,,
 ,,017,Carroll County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,851,500,1.29%,0.38%,,,,851,500,0.38%,,
 ,,017,Carroll County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,269,279,0.30%,0.12%,,,,0,0.00%,0.00%,,,,269,279,0.12%,,
 ,,017,Carroll County,7,Rural Major Collector,,,              ,124,800,0.19%,0.06%,,,,93,789,0.10%,0.04%,,,,0,0.00%,0.00%,,,,218,589,0.10%,,
 ,,017,Carroll County,8,Rural Minor Collector,,,              ,15,271,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,15,271,0.01%,,
 ,,017,Carroll County,9,Rural Local System,,,              ,112,557,0.17%,0.05%,,,,170,0.00%,0.00%,,,,0,0.00%,0.00%,,,,112,727,0.05%,,
 ,,017,Carroll County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,30,584,0.03%,0.01%,,,,0,0.00%,0.00%,,,,30,584,0.01%,,
 ,,017,Carroll County,16,Urban Minor Arterial,,,              ,4,145,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,145,0.00%,,
 ,,017,Carroll County,17,Urban Collector,,,              ,264,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,264,0.00%,,
 ,,017,Carroll County,19,Urban Local System,,,              ,1,061,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,061,0.00%,,
 ,,017,Carroll County Total:,,,,,,258,098,0.40%,0.12%,,,,393,822,0.43%,0.18%,,,,851,500,1.29%,0.38%,,,,1,503,419,0.68%,,
 ,,018,Charles City County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,91,333,0.10%,0.04%,,,,0,0.00%,0.00%,,,,91,333,0.04%,,
 ,,018,Charles City County,7,Rural Major Collector,,,              ,26,898,0.04%,0.01%,,,,12,377,0.01%,0.01%,,,,0,0.00%,0.00%,,,,39,275,0.02%,,
 ,,018,Charles City County,8,Rural Minor Collector,,,              ,4,695,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,695,0.00%,,
