ReportID:	1210	DataYear:	2011		ReportID:	1210	DataYear:	2011		ReportID:	1210	DataYear:	2011		ReportID:	1210	DataYear:	2011		ReportID:	1210	DataYear:	2011		ReportID:	1210	DataYear:	2011	Prepared	8/22/2012
 		005	Amherst County	8	Rural Minor Collector			              	10,526	0.02%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				10,526	0.00%		
 		005	Amherst County	9	Rural Local System			              	51,868	0.08%	0.02%				6	0.00%	0.00%				0	0.00%	0.00%				51,874	0.02%		
 		005	Amherst County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				232,420	0.26%	0.10%				0	0.00%	0.00%				232,420	0.10%		
 		005	Amherst County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				167,811	0.18%	0.08%				0	0.00%	0.00%				167,811	0.08%		
 		005	Amherst County	16	Urban Minor Arterial			              	13,056	0.02%	0.01%				51,692	0.06%	0.02%				0	0.00%	0.00%				64,748	0.03%		
 		005	Amherst County	17	Urban Collector			              	53,097	0.08%	0.02%				1,961	0.00%	0.00%				0	0.00%	0.00%				55,058	0.02%		
 		005	Amherst County	19	Urban Local System			              	26,956	0.04%	0.01%				1,685	0.00%	0.00%				0	0.00%	0.00%				28,641	0.01%		
 		005	Amherst County Total:						205,971	0.32%	0.09%				665,167	0.73%	0.30%				0	0.00%	0.00%				871,137	0.39%		
 		006	Appomattox County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				210,401	0.23%	0.09%				0	0.00%	0.00%				210,401	0.09%		
 		006	Appomattox County	6	Rural Minor Arterial			              	0	0.00%	0.00%				53,975	0.06%	0.02%				0	0.00%	0.00%				53,975	0.02%		
 		006	Appomattox County	7	Rural Major Collector			              	57,264	0.09%	0.03%				9,499	0.01%	0.00%				0	0.00%	0.00%				66,763	0.03%		
 		006	Appomattox County	8	Rural Minor Collector			              	10,429	0.02%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				10,429	0.00%		
 		006	Appomattox County	9	Rural Local System			              	53,545	0.08%	0.02%				303	0.00%	0.00%				0	0.00%	0.00%				53,848	0.02%		
 		006	Appomattox County Total:						121,238	0.19%	0.05%				274,177	0.30%	0.12%				0	0.00%	0.00%				395,415	0.18%		
 		000	Arlington County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,394,573	2.12%	0.63%				1,394,573	0.63%		
 		000	Arlington County	14	Urban Principal Arterial - Other			              	150,176	0.23%	0.07%				1,834,986	2.02%	0.83%				0	0.00%	0.00%				1,985,161	0.89%		
 		000	Arlington County	16	Urban Minor Arterial			              	548,401	0.84%	0.25%				111,655	0.12%	0.05%				0	0.00%	0.00%				660,055	0.30%		
 		000	Arlington County	17	Urban Collector			              	145,969	0.22%	0.07%				1,226	0.00%	0.00%				0	0.00%	0.00%				147,195	0.07%		
 		000	Arlington County	19	Urban Local System			              	382,184	0.59%	0.17%				3,001	0.00%	0.00%				0	0.00%	0.00%				385,184	0.17%		
 		000	Arlington County Total:						1,226,729	1.89%	0.55%				1,950,868	2.15%	0.88%				1,394,573	2.12%	0.63%				4,572,169	2.06%		
 		007	Augusta County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,584,260	2.40%	0.71%				1,584,260	0.71%		
 		007	Augusta County	6	Rural Minor Arterial			              	0	0.00%	0.00%				360,355	0.40%	0.16%				0	0.00%	0.00%				360,355	0.16%		
 		007	Augusta County	7	Rural Major Collector			              	193,714	0.30%	0.09%				186,868	0.21%	0.08%				0	0.00%	0.00%				380,583	0.17%		
 		007	Augusta County	8	Rural Minor Collector			              	71,724	0.11%	0.03%				0	0.00%	0.00%				0	0.00%	0.00%				71,724	0.03%		
 		007	Augusta County	9	Rural Local System			              	200,201	0.31%	0.09%				1,708	0.00%	0.00%				0	0.00%	0.00%				201,909	0.09%		
 		007	Augusta County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				170,228	0.26%	0.08%				170,228	0.08%		
 		007	Augusta County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				110,928	0.12%	0.05%				0	0.00%	0.00%				110,928	0.05%		
 		007	Augusta County	16	Urban Minor Arterial			              	4,038	0.01%	0.00%				189,189	0.21%	0.09%				0	0.00%	0.00%				193,226	0.09%		
 		007	Augusta County	17	Urban Collector			              	141,563	0.22%	0.06%				0	0.00%	0.00%				0	0.00%	0.00%				141,563	0.06%		
 		007	Augusta County	19	Urban Local System			              	11,401	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				11,401	0.01%		
 		007	Augusta County Total:						622,641	0.96%	0.28%				849,048	0.93%	0.38%				1,754,488	2.66%	0.79%				3,226,176	1.45%		
 		008	Bath County	6	Rural Minor Arterial			              	0	0.00%	0.00%				84,897	0.09%	0.04%				0	0.00%	0.00%				84,897	0.04%		
 		008	Bath County	7	Rural Major Collector			              	17,938	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				17,938	0.01%		
 		008	Bath County	8	Rural Minor Collector			              	3,065	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				3,065	0.00%		
 		008	Bath County	9	Rural Local System			              	36,910	0.06%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				36,910	0.02%		
 		008	Bath County Total:						57,913	0.09%	0.03%				84,897	0.09%	0.04%				0	0.00%	0.00%				142,810	0.06%		
 		009	Bedford County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				412,874	0.45%	0.19%				0	0.00%	0.00%				412,874	0.19%		
 		009	Bedford County	6	Rural Minor Arterial			              	0	0.00%	0.00%				392,771	0.43%	0.18%				0	0.00%	0.00%				392,771	0.18%		
 		009	Bedford County	7	Rural Major Collector			              	241,280	0.37%	0.11%				71,002	0.08%	0.03%				0	0.00%	0.00%				312,282	0.14%		
 		009	Bedford County	8	Rural Minor Collector			              	8,810	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				8,810	0.00%		
 		009	Bedford County	9	Rural Local System			              	211,216	0.33%	0.10%				27	0.00%	0.00%				0	0.00%	0.00%				211,243	0.10%		
 		009	Bedford County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				38,294	0.04%	0.02%				0	0.00%	0.00%				38,294	0.02%		
 		009	Bedford County	16	Urban Minor Arterial			              	35,649	0.05%	0.02%				123,944	0.14%	0.06%				0	0.00%	0.00%				159,593	0.07%		
 		009	Bedford County	17	Urban Collector			              	67,531	0.10%	0.03%				264	0.00%	0.00%				0	0.00%	0.00%				67,795	0.03%		
 		009	Bedford County	19	Urban Local System			              	50,369	0.08%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				50,369	0.02%		
 		009	Bedford County Total:						614,855	0.95%	0.28%				1,039,176	1.14%	0.47%				0	0.00%	0.00%				1,654,031	0.75%		
 		010	Bland County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				564,413	0.86%	0.25%				564,413	0.25%		
 		010	Bland County	6	Rural Minor Arterial			              	0	0.00%	0.00%				30,436	0.03%	0.01%				0	0.00%	0.00%				30,436	0.01%		
 		010	Bland County	7	Rural Major Collector			              	11,198	0.02%	0.01%				36,138	0.04%	0.02%				0	0.00%	0.00%				47,336	0.02%		
 		010	Bland County	9	Rural Local System			              	59,598	0.09%	0.03%				599	0.00%	0.00%				0	0.00%	0.00%				60,197	0.03%		
 		010	Bland County Total:						70,796	0.11%	0.03%				67,173	0.07%	0.03%				564,413	0.86%	0.25%				702,383	0.32%		
 		011	Botetourt County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				798,544	1.21%	0.36%				798,544	0.36%		
 		011	Botetourt County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				237,326	0.26%	0.11%				0	0.00%	0.00%				237,326	0.11%		
 		011	Botetourt County	6	Rural Minor Arterial			              	0	0.00%	0.00%				11,929	0.01%	0.01%				0	0.00%	0.00%				11,929	0.01%		
 		011	Botetourt County	7	Rural Major Collector			              	55,251	0.09%	0.02%				56,605	0.06%	0.03%				0	0.00%	0.00%				111,856	0.05%		
 		011	Botetourt County	8	Rural Minor Collector			              	12,954	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				12,954	0.01%		
 		011	Botetourt County	9	Rural Local System			              	78,592	0.12%	0.04%				11,939	0.01%	0.01%				0	0.00%	0.00%				90,531	0.04%		
 		011	Botetourt County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				212,125	0.32%	0.10%				212,125	0.10%		
 		011	Botetourt County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				286,788	0.32%	0.13%				0	0.00%	0.00%				286,788	0.13%		
 		011	Botetourt County	16	Urban Minor Arterial			              	0	0.00%	0.00%				7,574	0.01%	0.00%				0	0.00%	0.00%				7,574	0.00%		
 		011	Botetourt County	17	Urban Collector			              	65,810	0.10%	0.03%				8,980	0.01%	0.00%				0	0.00%	0.00%				74,790	0.03%		
 		011	Botetourt County	19	Urban Local System			              	27,239	0.04%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				27,239	0.01%		
 		011	Botetourt County Total:						239,845	0.37%	0.11%				621,142	0.68%	0.28%				1,010,669	1.53%	0.46%				1,871,656	0.84%		
 		012	Brunswick County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				419,956	0.64%	0.19%				419,956	0.19%		
 		012	Brunswick County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				205,184	0.23%	0.09%				0	0.00%	0.00%				205,184	0.09%		
 		012	Brunswick County	6	Rural Minor Arterial			              	0	0.00%	0.00%				45,971	0.05%	0.02%				0	0.00%	0.00%				45,971	0.02%		
 		012	Brunswick County	7	Rural Major Collector			              	97,772	0.15%	0.04%				55,664	0.06%	0.03%				0	0.00%	0.00%				153,436	0.07%		
 		012	Brunswick County	8	Rural Minor Collector			              	9,684	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				9,684	0.00%		
 		012	Brunswick County	9	Rural Local System			              	90,714	0.14%	0.04%				202	0.00%	0.00%				0	0.00%	0.00%				90,917	0.04%		
 		012	Brunswick County Total:						198,170	0.30%	0.09%				307,021	0.34%	0.14%				419,956	0.64%	0.19%				925,148	0.42%		
 		013	Buchanan County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				217,547	0.24%	0.10%				0	0.00%	0.00%				217,547	0.10%		
 		013	Buchanan County	6	Rural Minor Arterial			              	0	0.00%	0.00%				53,829	0.06%	0.02%				0	0.00%	0.00%				53,829	0.02%		
 		013	Buchanan County	7	Rural Major Collector			              	131,042	0.20%	0.06%				37,437	0.04%	0.02%				0	0.00%	0.00%				168,480	0.08%		
 		013	Buchanan County	8	Rural Minor Collector			              	4,370	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				4,370	0.00%		
 		013	Buchanan County	9	Rural Local System			              	137,971	0.21%	0.06%				142	0.00%	0.00%				0	0.00%	0.00%				138,114	0.06%		
 		013	Buchanan County Total:						273,383	0.42%	0.12%				308,955	0.34%	0.14%				0	0.00%	0.00%				582,339	0.26%		
 		014	Buckingham County	6	Rural Minor Arterial			              	0	0.00%	0.00%				262,297	0.29%	0.12%				0	0.00%	0.00%				262,297	0.12%		
 		014	Buckingham County	7	Rural Major Collector			              	47,209	0.07%	0.02%				11,458	0.01%	0.01%				0	0.00%	0.00%				58,667	0.03%		
 		014	Buckingham County	8	Rural Minor Collector			              	10,140	0.02%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				10,140	0.00%		
 		014	Buckingham County	9	Rural Local System			              	80,981	0.12%	0.04%				14	0.00%	0.00%				0	0.00%	0.00%				80,996	0.04%		
 		014	Buckingham County Total:						138,330	0.21%	0.06%				273,769	0.30%	0.12%				0	0.00%	0.00%				412,099	0.19%		
 		015	Campbell County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				433,631	0.48%	0.20%				0	0.00%	0.00%				433,631	0.20%		
 		015	Campbell County	6	Rural Minor Arterial			              	0	0.00%	0.00%				203,302	0.22%	0.09%				0	0.00%	0.00%				203,302	0.09%		
 		015	Campbell County	7	Rural Major Collector			              	188,990	0.29%	0.09%				19,366	0.02%	0.01%				0	0.00%	0.00%				208,356	0.09%		
 		015	Campbell County	8	Rural Minor Collector			              	10,123	0.02%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				10,123	0.00%		
 		015	Campbell County	9	Rural Local System			              	130,317	0.20%	0.06%				191	0.00%	0.00%				0	0.00%	0.00%				130,508	0.06%		
 		015	Campbell County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				152,011	0.17%	0.07%				0	0.00%	0.00%				152,011	0.07%		
 		015	Campbell County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				244,628	0.27%	0.11%				0	0.00%	0.00%				244,628	0.11%		
 		015	Campbell County	16	Urban Minor Arterial			              	48,269	0.07%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				48,269	0.02%		
 		015	Campbell County	17	Urban Collector			              	65,448	0.10%	0.03%				0	0.00%	0.00%				0	0.00%	0.00%				65,448	0.03%		
 		015	Campbell County	19	Urban Local System			              	46,630	0.07%	0.02%				331	0.00%	0.00%				0	0.00%	0.00%				46,960	0.02%		
 		015	Campbell County Total:						489,777	0.75%	0.22%				1,053,459	1.16%	0.47%				0	0.00%	0.00%				1,543,235	0.70%		
 		016	Caroline County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,424,733	2.16%	0.64%				1,424,733	0.64%		
 		016	Caroline County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				302,124	0.33%	0.14%				0	0.00%	0.00%				302,124	0.14%		
 		016	Caroline County	6	Rural Minor Arterial			              	0	0.00%	0.00%				152,278	0.17%	0.07%				0	0.00%	0.00%				152,278	0.07%		
 		016	Caroline County	7	Rural Major Collector			              	155,107	0.24%	0.07%				77,303	0.08%	0.03%				0	0.00%	0.00%				232,410	0.10%		
 		016	Caroline County	8	Rural Minor Collector			              	17,152	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				17,152	0.01%		
 		016	Caroline County	9	Rural Local System			              	115,525	0.18%	0.05%				745	0.00%	0.00%				0	0.00%	0.00%				116,271	0.05%		
 		016	Caroline County Total:						287,785	0.44%	0.13%				532,450	0.59%	0.24%				1,424,733	2.16%	0.64%				2,244,968	1.01%		
 		017	Carroll County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				851,500	1.29%	0.38%				851,500	0.38%		
 		017	Carroll County	6	Rural Minor Arterial			              	0	0.00%	0.00%				221,885	0.24%	0.10%				0	0.00%	0.00%				221,885	0.10%		
 		017	Carroll County	7	Rural Major Collector			              	123,974	0.19%	0.06%				74,116	0.08%	0.03%				0	0.00%	0.00%				198,090	0.09%		
 		017	Carroll County	8	Rural Minor Collector			              	15,271	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				15,271	0.01%		
 		017	Carroll County	9	Rural Local System			              	105,217	0.16%	0.05%				170	0.00%	0.00%				0	0.00%	0.00%				105,387	0.05%		
 		017	Carroll County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				30,584	0.03%	0.01%				0	0.00%	0.00%				30,584	0.01%		
 		017	Carroll County	16	Urban Minor Arterial			              	4,145	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				4,145	0.00%		
 		017	Carroll County	17	Urban Collector			              	264	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				264	0.00%		
 		017	Carroll County	19	Urban Local System			              	1,061	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				1,061	0.00%		
 		017	Carroll County Total:						249,931	0.38%	0.11%				326,755	0.36%	0.15%				851,500	1.29%	0.38%				1,428,186	0.64%		
 		018	Charles City County	6	Rural Minor Arterial			              	0	0.00%	0.00%				91,333	0.10%	0.04%				0	0.00%	0.00%				91,333	0.04%		
 		018	Charles City County	7	Rural Major Collector			              	26,898	0.04%	0.01%				12,377	0.01%	0.01%				0	0.00%	0.00%				39,275	0.02%		
 		018	Charles City County	8	Rural Minor Collector			              	4,695	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				4,695	0.00%		
 		018	Charles City County	9	Rural Local System			              	43,882	0.07%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				43,882	0.02%		
 		018	Charles City County Total:						75,475	0.12%	0.03%				103,710	0.11%	0.05%				0	0.00%	0.00%				179,185	0.08%		
 		019	Charlotte County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				102,761	0.11%	0.05%				0	0.00%	0.00%				102,761	0.05%		
 		019	Charlotte County	6	Rural Minor Arterial			              	0	0.00%	0.00%				58,814	0.06%	0.03%				0	0.00%	0.00%				58,814	0.03%		
 		019	Charlotte County	7	Rural Major Collector			              	41,401	0.06%	0.02%				68,264	0.08%	0.03%				0	0.00%	0.00%				109,666	0.05%		
 		019	Charlotte County	8	Rural Minor Collector			              	2,456	0.00%	0.00%				296	0.00%	0.00%				0	0.00%	0.00%				2,753	0.00%		
 		019	Charlotte County	9	Rural Local System			              	59,159	0.09%	0.03%				72	0.00%	0.00%				0	0.00%	0.00%				59,231	0.03%		
 		019	Charlotte County Total:						103,017	0.16%	0.05%				230,208	0.25%	0.10%				0	0.00%	0.00%				333,225	0.15%		
 		020	Chesterfield County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				179,906	0.20%	0.08%				0	0.00%	0.00%				179,906	0.08%		
 		020	Chesterfield County	6	Rural Minor Arterial			              	92,796	0.14%	0.04%				0	0.00%	0.00%				0	0.00%	0.00%				92,796	0.04%		
 		020	Chesterfield County	7	Rural Major Collector			              	98,669	0.15%	0.04%				0	0.00%	0.00%				0	0.00%	0.00%				98,669	0.04%		
 		020	Chesterfield County	9	Rural Local System			              	88,463	0.14%	0.04%				492	0.00%	0.00%				0	0.00%	0.00%				88,955	0.04%		
 		020	Chesterfield County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,276,867	1.94%	0.58%				1,276,867	0.58%		
 		020	Chesterfield County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				1,989,597	2.19%	0.90%				0	0.00%	0.00%				1,989,597	0.90%		
 		020	Chesterfield County	14	Urban Principal Arterial - Other			              	156,101	0.24%	0.07%				2,078,562	2.29%	0.94%				0	0.00%	0.00%				2,234,663	1.01%		
 		020	Chesterfield County	16	Urban Minor Arterial			              	855,277	1.32%	0.39%				152,701	0.17%	0.07%				0	0.00%	0.00%				1,007,978	0.45%		
 		020	Chesterfield County	17	Urban Collector			              	575,310	0.89%	0.26%				0	0.00%	0.00%				0	0.00%	0.00%				575,310	0.26%		
 		020	Chesterfield County	19	Urban Local System			              	773,159	1.19%	0.35%				3,885	0.00%	0.00%				0	0.00%	0.00%				777,044	0.35%		
 		020	Chesterfield County Total:						2,639,776	4.06%	1.19%				4,405,142	4.84%	1.99%				1,276,867	1.94%	0.58%				8,321,785	3.75%		
 		021	Clarke County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				370,943	0.41%	0.17%				0	0.00%	0.00%				370,943	0.17%		
 		021	Clarke County	6	Rural Minor Arterial			              	0	0.00%	0.00%				225,025	0.25%	0.10%				0	0.00%	0.00%				225,025	0.10%		
 		021	Clarke County	7	Rural Major Collector			              	53,727	0.08%	0.02%				11,313	0.01%	0.01%				0	0.00%	0.00%				65,039	0.03%		
 		021	Clarke County	8	Rural Minor Collector			              	28,546	0.04%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				28,546	0.01%		
 		021	Clarke County	9	Rural Local System			              	29,329	0.05%	0.01%				229	0.00%	0.00%				0	0.00%	0.00%				29,558	0.01%		
 		021	Clarke County Total:						111,602	0.17%	0.05%				607,509	0.67%	0.27%				0	0.00%	0.00%				719,111	0.32%		
 		022	Craig County	7	Rural Major Collector			              	10,827	0.02%	0.00%				62,307	0.07%	0.03%				0	0.00%	0.00%				73,135	0.03%		
 		022	Craig County	8	Rural Minor Collector			              	2,003	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				2,003	0.00%		
 		022	Craig County	9	Rural Local System			              	25,069	0.04%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				25,069	0.01%		
 		022	Craig County Total:						37,899	0.06%	0.02%				62,307	0.07%	0.03%				0	0.00%	0.00%				100,207	0.05%		
 		023	Culpeper County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				541,286	0.60%	0.24%				0	0.00%	0.00%				541,286	0.24%		
 		023	Culpeper County	6	Rural Minor Arterial			              	0	0.00%	0.00%				340,874	0.37%	0.15%				0	0.00%	0.00%				340,874	0.15%		
 		023	Culpeper County	7	Rural Major Collector			              	115,033	0.18%	0.05%				23,183	0.03%	0.01%				0	0.00%	0.00%				138,216	0.06%		
 		023	Culpeper County	8	Rural Minor Collector			              	13,393	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				13,393	0.01%		
