ReportID:	230	DataYear:	2008		ReportID:	230	DataYear:	2008		ReportID:	230	DataYear:	2008		ReportID:	230	DataYear:	2008		ReportID:	230	DataYear:	2008		ReportID:	230	DataYear:	2008	Prepared	7/13/2009
 		   		1	Rural Principal Arterial - Interstate	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	40,919	0.06%	0.02%	668.69	59.78%	0.90%	40,919	0.02%	668.69	0.90%
 		   		1	Rural Principal Arterial - Interstate	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	196,000	0.30%	0.09%	668.69	59.78%	0.90%	196,000	0.09%	668.69	0.90%
 		   		1	Rural Principal Arterial - Interstate	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	73,029	0.11%	0.03%	668.69	59.78%	0.90%	73,029	0.03%	668.69	0.90%
 		   		1	Rural Principal Arterial - Interstate	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	370	0.00%	0.00%	668.69	59.78%	0.90%	370	0.00%	668.69	0.90%
 		   		2	Rural Principal Arterial - Other	01	Motorcycles	              	0	0.00%	0.00%	0.62	0.00%	0.00%	76,289	0.08%	0.03%	1,372.04	13.73%	1.86%	0	0.00%	0.00%	0.00	0.00%	0.00%	76,289	0.03%	1,372.66	1.86%
 		   		2	Rural Principal Arterial - Other	02	Passenger Cars	              	3,901	0.01%	0.00%	0.62	0.00%	0.00%	12,203,812	13.15%	5.43%	1,372.04	13.73%	1.86%	0	0.00%	0.00%	0.00	0.00%	0.00%	12,207,713	5.43%	1,372.66	1.86%
 		   		2	Rural Principal Arterial - Other	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%	0.62	0.00%	0.00%	3,314,313	3.57%	1.47%	1,372.04	13.73%	1.86%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,314,313	1.47%	1,372.66	1.86%
 		   		2	Rural Principal Arterial - Other	04	Busses	              	0	0.00%	0.00%	0.62	0.00%	0.00%	102,958	0.11%	0.05%	1,372.04	13.73%	1.86%	0	0.00%	0.00%	0.00	0.00%	0.00%	102,958	0.05%	1,372.66	1.86%
 		   		2	Rural Principal Arterial - Other	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%	0.62	0.00%	0.00%	143,513	0.15%	0.06%	1,372.04	13.73%	1.86%	0	0.00%	0.00%	0.00	0.00%	0.00%	143,513	0.06%	1,372.66	1.86%
 		   		2	Rural Principal Arterial - Other	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%	0.62	0.00%	0.00%	121,560	0.13%	0.05%	1,372.04	13.73%	1.86%	0	0.00%	0.00%	0.00	0.00%	0.00%	121,560	0.05%	1,372.66	1.86%
 		   		2	Rural Principal Arterial - Other	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%	0.62	0.00%	0.00%	28,819	0.03%	0.01%	1,372.04	13.73%	1.86%	0	0.00%	0.00%	0.00	0.00%	0.00%	28,819	0.01%	1,372.66	1.86%
 		   		2	Rural Principal Arterial - Other	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	81,532	0.09%	0.04%	1,372.04	13.73%	1.86%	0	0.00%	0.00%	0.00	0.00%	0.00%	81,532	0.04%	1,372.66	1.86%
 		   		2	Rural Principal Arterial - Other	09	Five Axle Single Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	1,110,249	1.20%	0.49%	1,372.04	13.73%	1.86%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,110,249	0.49%	1,372.66	1.86%
 		   		2	Rural Principal Arterial - Other	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	24,321	0.03%	0.01%	1,372.04	13.73%	1.86%	0	0.00%	0.00%	0.00	0.00%	0.00%	24,321	0.01%	1,372.66	1.86%
 		   		2	Rural Principal Arterial - Other	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	42,108	0.05%	0.02%	1,372.04	13.73%	1.86%	0	0.00%	0.00%	0.00	0.00%	0.00%	42,108	0.02%	1,372.66	1.86%
 		   		2	Rural Principal Arterial - Other	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	8,564	0.01%	0.00%	1,372.04	13.73%	1.86%	0	0.00%	0.00%	0.00	0.00%	0.00%	8,564	0.00%	1,372.66	1.86%
 		   		2	Rural Principal Arterial - Other	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	60	0.00%	0.00%	1,372.04	13.73%	1.86%	0	0.00%	0.00%	0.00	0.00%	0.00%	60	0.00%	1,372.66	1.86%
 		   		6	Rural Minor Arterial	01	Motorcycles	              	384	0.00%	0.00%	21.38	0.03%	0.03%	85,405	0.09%	0.04%	3,421.46	34.24%	4.63%	0	0.00%	0.00%	0.00	0.00%	0.00%	85,789	0.04%	3,442.84	4.66%
 		   		6	Rural Minor Arterial	02	Passenger Cars	              	73,056	0.11%	0.03%	21.38	0.03%	0.03%	10,477,190	11.29%	4.66%	3,421.46	34.24%	4.63%	0	0.00%	0.00%	0.00	0.00%	0.00%	10,550,245	4.69%	3,442.84	4.66%
 		   		6	Rural Minor Arterial	03	Two Axle, 4 Tire Single Unit Vehicles	              	24,358	0.04%	0.01%	21.38	0.03%	0.03%	3,372,704	3.63%	1.50%	3,421.46	34.24%	4.63%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,397,062	1.51%	3,442.84	4.66%
 		   		6	Rural Minor Arterial	04	Busses	              	1,072	0.00%	0.00%	21.38	0.03%	0.03%	104,927	0.11%	0.05%	3,421.46	34.24%	4.63%	0	0.00%	0.00%	0.00	0.00%	0.00%	105,999	0.05%	3,442.84	4.66%
 		   		6	Rural Minor Arterial	05	Two Axle, 6 Tire Single Unit Trucks	              	1,498	0.00%	0.00%	21.38	0.03%	0.03%	168,015	0.18%	0.07%	3,421.46	34.24%	4.63%	0	0.00%	0.00%	0.00	0.00%	0.00%	169,514	0.08%	3,442.84	4.66%
 		   		6	Rural Minor Arterial	06	Three Axle Single Unit Trucks	              	894	0.00%	0.00%	21.38	0.03%	0.03%	130,479	0.14%	0.06%	3,421.46	34.24%	4.63%	0	0.00%	0.00%	0.00	0.00%	0.00%	131,372	0.06%	3,442.84	4.66%
 		   		6	Rural Minor Arterial	07	Four or More Axle Single Unit Trucks	              	160	0.00%	0.00%	21.38	0.03%	0.03%	35,498	0.04%	0.02%	3,421.46	34.24%	4.63%	0	0.00%	0.00%	0.00	0.00%	0.00%	35,658	0.02%	3,442.84	4.66%
 		   		6	Rural Minor Arterial	08	Four Axle or Fewer Single Trailers	              	165	0.00%	0.00%	21.38	0.03%	0.03%	66,774	0.07%	0.03%	3,421.46	34.24%	4.63%	0	0.00%	0.00%	0.00	0.00%	0.00%	66,939	0.03%	3,442.84	4.66%
 		   		6	Rural Minor Arterial	09	Five Axle Single Trailers	              	159	0.00%	0.00%	21.38	0.03%	0.03%	463,664	0.50%	0.21%	3,421.46	34.24%	4.63%	0	0.00%	0.00%	0.00	0.00%	0.00%	463,823	0.21%	3,442.84	4.66%
 		   		6	Rural Minor Arterial	10	Six or More Axle Single Trailers	              	53	0.00%	0.00%	21.38	0.03%	0.03%	19,748	0.02%	0.01%	3,421.46	34.24%	4.63%	0	0.00%	0.00%	0.00	0.00%	0.00%	19,802	0.01%	3,442.84	4.66%
 		   		6	Rural Minor Arterial	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	21.38	0.03%	0.03%	2,236	0.00%	0.00%	3,421.46	34.24%	4.63%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,236	0.00%	3,442.84	4.66%
 		   		6	Rural Minor Arterial	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	21.38	0.03%	0.03%	546	0.00%	0.00%	3,421.46	34.24%	4.63%	0	0.00%	0.00%	0.00	0.00%	0.00%	546	0.00%	3,442.84	4.66%
 		   		6	Rural Minor Arterial	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	21.38	0.03%	0.03%	15	0.00%	0.00%	3,421.46	34.24%	4.63%	0	0.00%	0.00%	0.00	0.00%	0.00%	15	0.00%	3,442.84	4.66%
 		   		7	Rural Major Collector	01	Motorcycles	              	51,039	0.08%	0.02%	7,006.73	11.16%	9.48%	39,680	0.04%	0.02%	2,267.67	22.70%	3.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	90,719	0.04%	9,274.40	12.55%
 		   		7	Rural Major Collector	02	Passenger Cars	              	6,257,530	9.35%	2.78%	7,006.73	11.16%	9.48%	4,649,251	5.01%	2.07%	2,267.67	22.70%	3.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	10,906,781	4.85%	9,274.40	12.55%
 		   		7	Rural Major Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	2,101,107	3.14%	0.93%	7,006.73	11.16%	9.48%	1,531,839	1.65%	0.68%	2,267.67	22.70%	3.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,632,946	1.62%	9,274.40	12.55%
 		   		7	Rural Major Collector	04	Busses	              	59,503	0.09%	0.03%	7,006.73	11.16%	9.48%	45,056	0.05%	0.02%	2,267.67	22.70%	3.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	104,560	0.05%	9,274.40	12.55%
 		   		7	Rural Major Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	89,239	0.13%	0.04%	7,006.73	11.16%	9.48%	72,197	0.08%	0.03%	2,267.67	22.70%	3.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	161,436	0.07%	9,274.40	12.55%
 		   		7	Rural Major Collector	06	Three Axle Single Unit Trucks	              	72,645	0.11%	0.03%	7,006.73	11.16%	9.48%	59,035	0.06%	0.03%	2,267.67	22.70%	3.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	131,679	0.06%	9,274.40	12.55%
 		   		7	Rural Major Collector	07	Four or More Axle Single Unit Trucks	              	18,615	0.03%	0.01%	7,006.73	11.16%	9.48%	18,303	0.02%	0.01%	2,267.67	22.70%	3.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	36,918	0.02%	9,274.40	12.55%
 		   		7	Rural Major Collector	08	Four Axle or Fewer Single Trailers	              	24,553	0.04%	0.01%	7,006.73	11.16%	9.48%	23,735	0.03%	0.01%	2,267.67	22.70%	3.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	48,288	0.02%	9,274.40	12.55%
 		   		7	Rural Major Collector	09	Five Axle Single Trailers	              	91,606	0.14%	0.04%	7,006.73	11.16%	9.48%	116,947	0.13%	0.05%	2,267.67	22.70%	3.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	208,553	0.09%	9,274.40	12.55%
 		   		7	Rural Major Collector	10	Six or More Axle Single Trailers	              	8,781	0.01%	0.00%	7,006.73	11.16%	9.48%	14,370	0.02%	0.01%	2,267.67	22.70%	3.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	23,150	0.01%	9,274.40	12.55%
 		   		7	Rural Major Collector	11	Five Axle or Fewer Multi-Trailers	              	238	0.00%	0.00%	7,006.73	11.16%	9.48%	497	0.00%	0.00%	2,267.67	22.70%	3.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	735	0.00%	9,274.40	12.55%
 		   		7	Rural Major Collector	12	Six Axle Multi-Trailers	              	111	0.00%	0.00%	7,006.73	11.16%	9.48%	120	0.00%	0.00%	2,267.67	22.70%	3.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	231	0.00%	9,274.40	12.55%
 		   		7	Rural Major Collector	13	Seven or More Axle Multi-Trailers	              	1	0.00%	0.00%	7,006.73	11.16%	9.48%	3	0.00%	0.00%	2,267.67	22.70%	3.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	3	0.00%	9,274.40	12.55%
 		   		8	Rural Minor Collector	01	Motorcycles	              	8,701	0.01%	0.00%	2,422.20	3.86%	3.28%	102	0.00%	0.00%	14.30	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	8,802	0.00%	2,436.50	3.30%
 		   		8	Rural Minor Collector	02	Passenger Cars	              	1,131,937	1.69%	0.50%	2,422.20	3.86%	3.28%	8,393	0.01%	0.00%	14.30	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,140,329	0.51%	2,436.50	3.30%
 		   		8	Rural Minor Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	383,772	0.57%	0.17%	2,422.20	3.86%	3.28%	3,497	0.00%	0.00%	14.30	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	387,269	0.17%	2,436.50	3.30%
 		   		8	Rural Minor Collector	04	Busses	              	12,297	0.02%	0.01%	2,422.20	3.86%	3.28%	101	0.00%	0.00%	14.30	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	12,398	0.01%	2,436.50	3.30%
 		   		8	Rural Minor Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	15,461	0.02%	0.01%	2,422.20	3.86%	3.28%	164	0.00%	0.00%	14.30	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	15,625	0.01%	2,436.50	3.30%
 		   		8	Rural Minor Collector	06	Three Axle Single Unit Trucks	              	11,582	0.02%	0.01%	2,422.20	3.86%	3.28%	113	0.00%	0.00%	14.30	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	11,695	0.01%	2,436.50	3.30%
 		   		8	Rural Minor Collector	07	Four or More Axle Single Unit Trucks	              	2,701	0.00%	0.00%	2,422.20	3.86%	3.28%	29	0.00%	0.00%	14.30	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,729	0.00%	2,436.50	3.30%
 		   		8	Rural Minor Collector	08	Four Axle or Fewer Single Trailers	              	3,576	0.01%	0.00%	2,422.20	3.86%	3.28%	63	0.00%	0.00%	14.30	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,640	0.00%	2,436.50	3.30%
 		   		8	Rural Minor Collector	09	Five Axle Single Trailers	              	11,177	0.02%	0.00%	2,422.20	3.86%	3.28%	511	0.00%	0.00%	14.30	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	11,688	0.01%	2,436.50	3.30%
 		   		8	Rural Minor Collector	10	Six or More Axle Single Trailers	              	1,676	0.00%	0.00%	2,422.20	3.86%	3.28%	104	0.00%	0.00%	14.30	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,780	0.00%	2,436.50	3.30%
 		   		8	Rural Minor Collector	11	Five Axle or Fewer Multi-Trailers	              	40	0.00%	0.00%	2,422.20	3.86%	3.28%	0	0.00%	0.00%	14.30	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	40	0.00%	2,436.50	3.30%
 		   		8	Rural Minor Collector	12	Six Axle Multi-Trailers	              	6	0.00%	0.00%	2,422.20	3.86%	3.28%	0	0.00%	0.00%	14.30	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	6	0.00%	2,436.50	3.30%
 		   		9	Rural Local System	01	Motorcycles	              	1,048	0.00%	0.00%	32,835.22	52.29%	44.43%	62	0.00%	0.00%	303.23	3.03%	0.41%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,109	0.00%	33,138.45	44.84%
 		   		9	Rural Local System	02	Passenger Cars	              	9,035,378	13.50%	4.02%	32,835.22	52.29%	44.43%	247,817	0.27%	0.11%	303.23	3.03%	0.41%	0	0.00%	0.00%	0.00	0.00%	0.00%	9,283,195	4.13%	33,138.45	44.84%
 		   		9	Rural Local System	03	Two Axle, 4 Tire Single Unit Vehicles	              	42,031	0.06%	0.02%	32,835.22	52.29%	44.43%	2,032	0.00%	0.00%	303.23	3.03%	0.41%	0	0.00%	0.00%	0.00	0.00%	0.00%	44,063	0.02%	33,138.45	44.84%
 		   		9	Rural Local System	04	Busses	              	1,177	0.00%	0.00%	32,835.22	52.29%	44.43%	90	0.00%	0.00%	303.23	3.03%	0.41%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,268	0.00%	33,138.45	44.84%
 		   		9	Rural Local System	05	Two Axle, 6 Tire Single Unit Trucks	              	2,044	0.00%	0.00%	32,835.22	52.29%	44.43%	99	0.00%	0.00%	303.23	3.03%	0.41%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,143	0.00%	33,138.45	44.84%
 		   		9	Rural Local System	06	Three Axle Single Unit Trucks	              	1,343	0.00%	0.00%	32,835.22	52.29%	44.43%	56	0.00%	0.00%	303.23	3.03%	0.41%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,400	0.00%	33,138.45	44.84%
 		   		9	Rural Local System	07	Four or More Axle Single Unit Trucks	              	263	0.00%	0.00%	32,835.22	52.29%	44.43%	8	0.00%	0.00%	303.23	3.03%	0.41%	0	0.00%	0.00%	0.00	0.00%	0.00%	270	0.00%	33,138.45	44.84%
 		   		9	Rural Local System	08	Four Axle or Fewer Single Trailers	              	395	0.00%	0.00%	32,835.22	52.29%	44.43%	37	0.00%	0.00%	303.23	3.03%	0.41%	0	0.00%	0.00%	0.00	0.00%	0.00%	432	0.00%	33,138.45	44.84%
 		   		9	Rural Local System	09	Five Axle Single Trailers	              	1,905	0.00%	0.00%	32,835.22	52.29%	44.43%	96	0.00%	0.00%	303.23	3.03%	0.41%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,001	0.00%	33,138.45	44.84%
 		   		9	Rural Local System	10	Six or More Axle Single Trailers	              	102	0.00%	0.00%	32,835.22	52.29%	44.43%	3	0.00%	0.00%	303.23	3.03%	0.41%	0	0.00%	0.00%	0.00	0.00%	0.00%	106	0.00%	33,138.45	44.84%
 		   		9	Rural Local System	11	Five Axle or Fewer Multi-Trailers	              	9	0.00%	0.00%	32,835.22	52.29%	44.43%	0	0.00%	0.00%	303.23	3.03%	0.41%	0	0.00%	0.00%	0.00	0.00%	0.00%	9	0.00%	33,138.45	44.84%
 		   		9	Rural Local System	12	Six Axle Multi-Trailers	              	5	0.00%	0.00%	32,835.22	52.29%	44.43%	0	0.00%	0.00%	303.23	3.03%	0.41%	0	0.00%	0.00%	0.00	0.00%	0.00%	5	0.00%	33,138.45	44.84%
 		   		9	Rural Local System	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	32,835.22	52.29%	44.43%	0	0.00%	0.00%	303.23	3.03%	0.41%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	33,138.45	44.84%
 		   		11	Urban Principal Arterial - Interstate	01	Motorcycles	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	147,826	0.23%	0.07%	449.84	40.22%	0.61%	147,826	0.07%	449.84	0.61%
 		   		11	Urban Principal Arterial - Interstate	02	Passenger Cars	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	31,394,466	48.26%	13.97%	449.84	40.22%	0.61%	31,394,466	13.97%	449.84	0.61%
 		   		11	Urban Principal Arterial - Interstate	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	6,104,993	9.38%	2.72%	449.84	40.22%	0.61%	6,104,993	2.72%	449.84	0.61%
 		   		11	Urban Principal Arterial - Interstate	04	Busses	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	242,260	0.37%	0.11%	449.84	40.22%	0.61%	242,260	0.11%	449.84	0.61%
 		   		11	Urban Principal Arterial - Interstate	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	287,986	0.44%	0.13%	449.84	40.22%	0.61%	287,986	0.13%	449.84	0.61%
 		   		11	Urban Principal Arterial - Interstate	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	226,221	0.35%	0.10%	449.84	40.22%	0.61%	226,221	0.10%	449.84	0.61%
 		   		11	Urban Principal Arterial - Interstate	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	49,090	0.08%	0.02%	449.84	40.22%	0.61%	49,090	0.02%	449.84	0.61%
 		   		11	Urban Principal Arterial - Interstate	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	139,836	0.21%	0.06%	449.84	40.22%	0.61%	139,836	0.06%	449.84	0.61%
 		   		11	Urban Principal Arterial - Interstate	09	Five Axle Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,354,261	3.62%	1.05%	449.84	40.22%	0.61%	2,354,261	1.05%	449.84	0.61%
 		   		11	Urban Principal Arterial - Interstate	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	41,341	0.06%	0.02%	449.84	40.22%	0.61%	41,341	0.02%	449.84	0.61%
 		   		11	Urban Principal Arterial - Interstate	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	86,253	0.13%	0.04%	449.84	40.22%	0.61%	86,253	0.04%	449.84	0.61%
 		   		11	Urban Principal Arterial - Interstate	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	31,218	0.05%	0.01%	449.84	40.22%	0.61%	31,218	0.01%	449.84	0.61%
 		   		11	Urban Principal Arterial - Interstate	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	249	0.00%	0.00%	449.84	40.22%	0.61%	249	0.00%	449.84	0.61%
 		   		12	Urban Principal Arterial - Other Freeways or Expressways	01	Motorcycles	              	528	0.00%	0.00%	5.48	0.01%	0.01%	28,224	0.03%	0.01%	282.80	2.83%	0.38%	0	0.00%	0.00%	0.00	0.00%	0.00%	28,752	0.01%	288.28	0.39%
 		   		12	Urban Principal Arterial - Other Freeways or Expressways	02	Passenger Cars	              	118,358	0.18%	0.05%	5.48	0.01%	0.01%	8,498,083	9.16%	3.78%	282.80	2.83%	0.38%	0	0.00%	0.00%	0.00	0.00%	0.00%	8,616,441	3.83%	288.28	0.39%
 		   		12	Urban Principal Arterial - Other Freeways or Expressways	03	Two Axle, 4 Tire Single Unit Vehicles	              	19,682	0.03%	0.01%	5.48	0.01%	0.01%	1,433,396	1.54%	0.64%	282.80	2.83%	0.38%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,453,079	0.65%	288.28	0.39%
 		   		12	Urban Principal Arterial - Other Freeways or Expressways	04	Busses	              	441	0.00%	0.00%	5.48	0.01%	0.01%	42,692	0.05%	0.02%	282.80	2.83%	0.38%	0	0.00%	0.00%	0.00	0.00%	0.00%	43,133	0.02%	288.28	0.39%
 		   		12	Urban Principal Arterial - Other Freeways or Expressways	05	Two Axle, 6 Tire Single Unit Trucks	              	658	0.00%	0.00%	5.48	0.01%	0.01%	58,334	0.06%	0.03%	282.80	2.83%	0.38%	0	0.00%	0.00%	0.00	0.00%	0.00%	58,992	0.03%	288.28	0.39%
 		   		12	Urban Principal Arterial - Other Freeways or Expressways	06	Three Axle Single Unit Trucks	              	547	0.00%	0.00%	5.48	0.01%	0.01%	50,366	0.05%	0.02%	282.80	2.83%	0.38%	0	0.00%	0.00%	0.00	0.00%	0.00%	50,912	0.02%	288.28	0.39%
