ReportID:	2210	DataYear:	2008		ReportID:	2210	DataYear:	2008		ReportID:	2210	DataYear:	2008		ReportID:	2210	DataYear:	2008		ReportID:	2210	DataYear:	2008		ReportID:	2210	DataYear:	2008	Prepared	7/14/2009
1	Bristol District	052	Lee County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	347,188	0.37%	0.15%	78.61	0.79%	0.11%	0	0.00%	0.00%	0.00	0.00%	0.00%	347,188	0.15%	78.61	0.11%
1	Bristol District	052	Lee County	7	Rural Major Collector			              	50,275	0.08%	0.02%	100.78	0.16%	0.14%	52,665	0.06%	0.02%	31.67	0.32%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	102,940	0.05%	132.45	0.18%
1	Bristol District	052	Lee County	8	Rural Minor Collector			              	5,539	0.01%	0.00%	28.10	0.04%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	5,539	0.00%	28.10	0.04%
1	Bristol District	052	Lee County	9	Rural Local System			              	83,681	0.13%	0.04%	445.09	0.71%	0.60%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	83,681	0.04%	445.09	0.60%
1	Bristol District	052	Lee County Total:						139,495	0.21%	0.06%	573.97	0.91%	0.78%	435,944	0.47%	0.19%	114.36	1.14%	0.15%	0	0.00%	0.00%	0.00	0.00%	0.00%	575,439	0.26%	688.33	0.93%
1	Bristol District	083	Russell County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	434,045	0.47%	0.19%	41.63	0.42%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	434,045	0.19%	41.63	0.06%
1	Bristol District	083	Russell County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	97,910	0.11%	0.04%	27.05	0.27%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	97,910	0.04%	27.05	0.04%
1	Bristol District	083	Russell County	7	Rural Major Collector			              	72,571	0.11%	0.03%	101.86	0.16%	0.14%	85,948	0.09%	0.04%	37.16	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	158,519	0.07%	139.02	0.19%
1	Bristol District	083	Russell County	8	Rural Minor Collector			              	10,756	0.02%	0.00%	28.97	0.05%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	10,756	0.00%	28.97	0.04%
1	Bristol District	083	Russell County	9	Rural Local System			              	102,958	0.15%	0.05%	460.94	0.73%	0.62%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	102,958	0.05%	460.94	0.62%
1	Bristol District	083	Russell County	17	Urban Collector			              	0	0.00%	0.00%	0.00	0.00%	0.00%	1,525	0.00%	0.00%	0.45	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,525	0.00%	0.45	0.00%
1	Bristol District	083	Russell County	19	Urban Local System			              	98	0.00%	0.00%	0.20	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	98	0.00%	0.20	0.00%
1	Bristol District	083	Russell County Total:						186,383	0.28%	0.08%	591.97	0.94%	0.80%	619,428	0.67%	0.28%	106.29	1.06%	0.14%	0	0.00%	0.00%	0.00	0.00%	0.00%	805,811	0.36%	698.26	0.94%
1	Bristol District	084	Scott County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	236,689	0.26%	0.11%	18.28	0.18%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	236,689	0.11%	18.28	0.02%
1	Bristol District	084	Scott County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	95,923	0.10%	0.04%	38.19	0.38%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	95,923	0.04%	38.19	0.05%
1	Bristol District	084	Scott County	7	Rural Major Collector			              	61,521	0.09%	0.03%	86.80	0.14%	0.12%	55,544	0.06%	0.02%	44.76	0.45%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	117,065	0.05%	131.56	0.18%
1	Bristol District	084	Scott County	8	Rural Minor Collector			              	9,955	0.01%	0.00%	28.87	0.05%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	9,955	0.00%	28.87	0.04%
1	Bristol District	084	Scott County	9	Rural Local System			              	103,953	0.16%	0.05%	544.97	0.87%	0.74%	1,512	0.00%	0.00%	6.08	0.06%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	105,465	0.05%	551.05	0.75%
1	Bristol District	084	Scott County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%	0.00	0.00%	0.00%	32,185	0.03%	0.01%	2.73	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	32,185	0.01%	2.73	0.00%
1	Bristol District	084	Scott County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	115,002	0.12%	0.05%	5.04	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	115,002	0.05%	5.04	0.01%
1	Bristol District	084	Scott County	16	Urban Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	43,117	0.05%	0.02%	6.70	0.07%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	43,117	0.02%	6.70	0.01%
1	Bristol District	084	Scott County	17	Urban Collector			              	19,776	0.03%	0.01%	6.04	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	19,776	0.01%	6.04	0.01%
1	Bristol District	084	Scott County	19	Urban Local System			              	10,916	0.02%	0.00%	34.30	0.05%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	10,916	0.00%	34.30	0.05%
1	Bristol District	084	Scott County Total:						206,121	0.31%	0.09%	700.98	1.12%	0.95%	579,972	0.62%	0.26%	121.78	1.22%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	786,093	0.35%	822.76	1.11%
1	Bristol District	086	Smyth County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	571,022	0.88%	0.25%	22.19	1.98%	0.03%	571,022	0.25%	22.19	0.03%
1	Bristol District	086	Smyth County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	34,341	0.04%	0.02%	15.11	0.15%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	34,341	0.02%	15.11	0.02%
1	Bristol District	086	Smyth County	7	Rural Major Collector			              	83,933	0.13%	0.04%	74.72	0.12%	0.10%	149,422	0.16%	0.07%	65.76	0.66%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	233,355	0.10%	140.48	0.19%
1	Bristol District	086	Smyth County	8	Rural Minor Collector			              	15,240	0.02%	0.01%	21.04	0.03%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	15,240	0.01%	21.04	0.03%
1	Bristol District	086	Smyth County	9	Rural Local System			              	125,042	0.19%	0.06%	346.25	0.55%	0.47%	1,648	0.00%	0.00%	5.87	0.06%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	126,689	0.06%	352.12	0.48%
1	Bristol District	086	Smyth County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	30,930	0.05%	0.01%	1.17	0.10%	0.00%	30,930	0.01%	1.17	0.00%
1	Bristol District	086	Smyth County	16	Urban Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	26,733	0.03%	0.01%	4.87	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	26,733	0.01%	4.87	0.01%
1	Bristol District	086	Smyth County	17	Urban Collector			              	1,263	0.00%	0.00%	0.93	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,263	0.00%	0.93	0.00%
1	Bristol District	086	Smyth County	19	Urban Local System			              	2,504	0.00%	0.00%	5.08	0.01%	0.01%	2,248	0.00%	0.00%	2.40	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	4,752	0.00%	7.48	0.01%
1	Bristol District	086	Smyth County Total:						227,982	0.34%	0.10%	448.02	0.71%	0.61%	214,392	0.23%	0.10%	94.01	0.94%	0.13%	601,952	0.93%	0.27%	23.36	2.09%	0.03%	1,044,326	0.46%	565.39	0.77%
1	Bristol District	092	Tazewell County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	419,852	0.45%	0.19%	37.19	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	419,852	0.19%	37.19	0.05%
1	Bristol District	092	Tazewell County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	31,254	0.03%	0.01%	9.40	0.09%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	31,254	0.01%	9.40	0.01%
1	Bristol District	092	Tazewell County	7	Rural Major Collector			              	73,905	0.11%	0.03%	61.88	0.10%	0.08%	86,099	0.09%	0.04%	65.96	0.66%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	160,004	0.07%	127.84	0.17%
1	Bristol District	092	Tazewell County	8	Rural Minor Collector			              	7,852	0.01%	0.00%	19.92	0.03%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7,852	0.00%	19.92	0.03%
1	Bristol District	092	Tazewell County	9	Rural Local System			              	113,153	0.17%	0.05%	369.49	0.59%	0.50%	555	0.00%	0.00%	1.81	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	113,708	0.05%	371.30	0.50%
1	Bristol District	092	Tazewell County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%	0.00	0.00%	0.00%	44,836	0.05%	0.02%	3.77	0.04%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	44,836	0.02%	3.77	0.01%
1	Bristol District	092	Tazewell County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	154,931	0.17%	0.07%	9.92	0.10%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	154,931	0.07%	9.92	0.01%
1	Bristol District	092	Tazewell County	16	Urban Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	10,510	0.01%	0.00%	0.92	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	10,510	0.00%	0.92	0.00%
1	Bristol District	092	Tazewell County	17	Urban Collector			              	1,379	0.00%	0.00%	1.74	0.00%	0.00%	8,294	0.01%	0.00%	2.74	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	9,673	0.00%	4.48	0.01%
1	Bristol District	092	Tazewell County	19	Urban Local System			              	10,199	0.02%	0.00%	20.42	0.03%	0.03%	314	0.00%	0.00%	0.62	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	10,513	0.00%	21.04	0.03%
1	Bristol District	092	Tazewell County Total:						206,487	0.31%	0.09%	473.45	0.75%	0.64%	756,645	0.82%	0.34%	132.33	1.32%	0.18%	0	0.00%	0.00%	0.00	0.00%	0.00%	963,132	0.43%	605.78	0.82%
1	Bristol District	095	Washington County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	689,158	1.06%	0.31%	21.11	1.89%	0.03%	689,158	0.31%	21.11	0.03%
1	Bristol District	095	Washington County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	138,063	0.15%	0.06%	8.87	0.09%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	138,063	0.06%	8.87	0.01%
1	Bristol District	095	Washington County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	88,962	0.10%	0.04%	30.98	0.31%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	88,962	0.04%	30.98	0.04%
1	Bristol District	095	Washington County	7	Rural Major Collector			              	102,042	0.15%	0.05%	105.64	0.17%	0.14%	126,396	0.14%	0.06%	52.69	0.53%	0.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	228,438	0.10%	158.33	0.21%
1	Bristol District	095	Washington County	8	Rural Minor Collector			              	18,711	0.03%	0.01%	22.24	0.04%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	18,711	0.01%	22.24	0.03%
1	Bristol District	095	Washington County	9	Rural Local System			              	191,793	0.29%	0.09%	524.49	0.84%	0.71%	2,358	0.00%	0.00%	6.29	0.06%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	194,151	0.09%	530.78	0.72%
1	Bristol District	095	Washington County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	594,063	0.91%	0.26%	14.58	1.30%	0.02%	594,063	0.26%	14.58	0.02%
1	Bristol District	095	Washington County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%	0.00	0.00%	0.00%	20,492	0.02%	0.01%	1.20	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	20,492	0.01%	1.20	0.00%
1	Bristol District	095	Washington County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	15,051	0.02%	0.01%	1.89	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	15,051	0.01%	1.89	0.00%
1	Bristol District	095	Washington County	16	Urban Minor Arterial			              	9,751	0.01%	0.00%	1.92	0.00%	0.00%	71,779	0.08%	0.03%	8.25	0.08%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	81,530	0.04%	10.17	0.01%
1	Bristol District	095	Washington County	17	Urban Collector			              	41,659	0.06%	0.02%	18.34	0.03%	0.02%	570	0.00%	0.00%	0.13	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	42,229	0.02%	18.47	0.02%
1	Bristol District	095	Washington County	19	Urban Local System			              	50,713	0.08%	0.02%	85.90	0.14%	0.12%	27,140	0.03%	0.01%	15.47	0.15%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	77,853	0.03%	101.37	0.14%
1	Bristol District	095	Washington County Total:						414,669	0.62%	0.18%	758.53	1.21%	1.03%	490,811	0.53%	0.22%	125.77	1.26%	0.17%	1,283,221	1.97%	0.57%	35.69	3.19%	0.05%	2,188,701	0.97%	919.99	1.24%
1	Bristol District	097	Wise County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	466,246	0.50%	0.21%	43.70	0.44%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	466,246	0.21%	43.70	0.06%
1	Bristol District	097	Wise County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	29,813	0.03%	0.01%	6.29	0.06%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	29,813	0.01%	6.29	0.01%
1	Bristol District	097	Wise County	7	Rural Major Collector			              	96,322	0.14%	0.04%	73.74	0.12%	0.10%	165,267	0.18%	0.07%	45.80	0.46%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	261,589	0.12%	119.54	0.16%
1	Bristol District	097	Wise County	8	Rural Minor Collector			              	18,271	0.03%	0.01%	14.52	0.02%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	18,271	0.01%	14.52	0.02%
1	Bristol District	097	Wise County	9	Rural Local System			              	154,715	0.23%	0.07%	292.37	0.47%	0.40%	4,223	0.00%	0.00%	3.02	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	158,938	0.07%	295.39	0.40%
1	Bristol District	097	Wise County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%	0.00	0.00%	0.00%	86,211	0.09%	0.04%	5.03	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	86,211	0.04%	5.03	0.01%
1	Bristol District	097	Wise County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	58,605	0.06%	0.03%	3.84	0.04%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	58,605	0.03%	3.84	0.01%
1	Bristol District	097	Wise County	16	Urban Minor Arterial			              	12,194	0.02%	0.01%	2.13	0.00%	0.00%	39,713	0.04%	0.02%	5.27	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	51,907	0.02%	7.40	0.01%
1	Bristol District	097	Wise County	17	Urban Collector			              	11,721	0.02%	0.01%	4.37	0.01%	0.01%	4,892	0.01%	0.00%	3.32	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	16,613	0.01%	7.69	0.01%
1	Bristol District	097	Wise County	19	Urban Local System			              	5,366	0.01%	0.00%	13.78	0.02%	0.02%	3,915	0.00%	0.00%	1.61	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	9,281	0.00%	15.39	0.02%
1	Bristol District	097	Wise County Total:						298,590	0.45%	0.13%	400.91	0.64%	0.54%	858,886	0.93%	0.38%	117.88	1.18%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,157,475	0.51%	518.79	0.70%
1	Bristol District	098	Wythe County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,154,422	1.77%	0.51%	37.44	3.35%	0.05%	1,154,422	0.51%	37.44	0.05%
1	Bristol District	098	Wythe County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	50,524	0.05%	0.02%	16.90	0.17%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	50,524	0.02%	16.90	0.02%
1	Bristol District	098	Wythe County	7	Rural Major Collector			              	67,259	0.10%	0.03%	81.91	0.13%	0.11%	137,903	0.15%	0.06%	51.56	0.52%	0.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	205,162	0.09%	133.47	0.18%
1	Bristol District	098	Wythe County	8	Rural Minor Collector			              	2,857	0.00%	0.00%	6.62	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,857	0.00%	6.62	0.01%
1	Bristol District	098	Wythe County	9	Rural Local System			              	97,691	0.15%	0.04%	367.02	0.58%	0.50%	85,633	0.09%	0.04%	25.38	0.25%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	183,324	0.08%	392.40	0.53%
1	Bristol District	098	Wythe County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	220,433	0.34%	0.10%	6.90	0.62%	0.01%	220,433	0.10%	6.90	0.01%
1	Bristol District	098	Wythe County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	2,091	0.00%	0.00%	0.20	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,091	0.00%	0.20	0.00%
1	Bristol District	098	Wythe County	16	Urban Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	521	0.00%	0.00%	0.19	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	521	0.00%	0.19	0.00%
1	Bristol District	098	Wythe County	17	Urban Collector			              	0	0.00%	0.00%	0.00	0.00%	0.00%	1,215	0.00%	0.00%	0.77	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,215	0.00%	0.77	0.00%
1	Bristol District	098	Wythe County	19	Urban Local System			              	2,131	0.00%	0.00%	5.83	0.01%	0.01%	5,344	0.01%	0.00%	3.56	0.04%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7,475	0.00%	9.39	0.01%
